sep=,
"Time","B_1 - I45","B_2 - I45","B_3 - I45","B_4 - I45","B_5 - I45","B_6 - I45","B_7 - I45","B_8 - I45","B_1 - I49","B_2 - I49","B_3 - I49","B_4 - I49","B_5 - I49","B_6 - I49","B_7 - I49","B_8 - I49","B_1 - I50","B_2 - I50","B_3 - I50","B_4 - I50","B_5 - I50","B_6 - I50","B_7 - I50","B_8 - I50","B_1 - I51","B_2 - I51","B_3 - I51","B_4 - I51","B_5 - I51","B_6 - I51","B_7 - I51","B_8 - I51","B_1 - I52","B_2 - I52","B_3 - I52","B_4 - I52","B_5 - I52","B_6 - I52","B_7 - I52","B_8 - I52","B_1 - I53","B_2 - I53","B_3 - I53","B_4 - I53","B_5 - I53","B_6 - I53","B_7 - I53","B_8 - I53","B_1 - I54","B_2 - I54","B_3 - I54","B_4 - I54","B_5 - I54","B_6 - I54","B_7 - I54","B_8 - I54","B_1 - I55","B_2 - I55","B_3 - I55","B_4 - I55","B_5 - I55","B_6 - I55","B_7 - I55","B_8 - I55","B_1 - I56","B_2 - I56","B_3 - I56","B_4 - I56","B_5 - I56","B_6 - I56","B_7 - I56","B_8 - I56","B_1 - I57","B_2 - I57","B_3 - I57","B_4 - I57","B_5 - I57","B_6 - I57","B_7 - I57","B_8 - I57","B_1 - I58","B_2 - I58","B_3 - I58","B_4 - I58","B_5 - I58","B_6 - I58","B_7 - I58","B_8 - I58"," I45"," I49"," I50"," I51"," I52"," I53"," I54"," I55"," I56"," I57"," I58"
2026-08-29 13:00:00,0.120 Mpa,0.123 Mpa,0.123 Mpa,0.122 Mpa,0.125 Mpa,0.125 Mpa,0.128 Mpa,0.131 Mpa,0.115 Mpa,0.210 Mpa,0.114 Mpa,0.110 Mpa,0.114 Mpa,0.117 Mpa,0.118 Mpa,0.127 Mpa,0.125 Mpa,0.124 Mpa,0.123 Mpa,0.121 Mpa,0.126 Mpa,0.128 Mpa,0.128 Mpa,0.136 Mpa,0.122 Mpa,0.120 Mpa,0.123 Mpa,0.119 Mpa,0.119 Mpa,0.124 Mpa,0.126 Mpa,0.126 Mpa,0.110 Mpa,0.111 Mpa,0.109 Mpa,1.02 Mpa,0.109 Mpa,0.108 Mpa,0.111 Mpa,0.115 Mpa,0.127 Mpa,0.123 Mpa,0.129 Mpa,0.125 Mpa,0.127 Mpa,0.131 Mpa,0.126 Mpa,0.133 Mpa,0.129 Mpa,0.131 Mpa,0.127 Mpa,0.131 Mpa,0.131 Mpa,0.134 Mpa,0.133 Mpa,0.139 Mpa,0.122 Mpa,0.121 Mpa,0.121 Mpa,0.120 Mpa,0.120 Mpa,0.125 Mpa,0.125 Mpa,0.130 Mpa,0.124 Mpa,0.123 Mpa,0.122 Mpa,0.122 Mpa,0.126 Mpa,0.129 Mpa,0.129 Mpa,0.133 Mpa,0.123 Mpa,0.123 Mpa,0.121 Mpa,0.118 Mpa,0.126 Mpa,0.119 Mpa,0.126 Mpa,0.131 Mpa,0.125 Mpa,0.126 Mpa,0.126 Mpa,0.125 Mpa,0.126 Mpa,0.129 Mpa,0.132 Mpa,0.137 Mpa,1876 RPM,1591 RPM,1750 RPM,1270 RPM,1374 RPM,1779 RPM,1841 RPM,1671 RPM,1832 RPM,1685 RPM,1793 RPM
2026-08-29 15:00:00,0.118 Mpa,0.120 Mpa,0.118 Mpa,0.118 Mpa,0.120 Mpa,0.120 Mpa,0.123 Mpa,0.125 Mpa,0.104 Mpa,0.831 Mpa,0.100 Mpa,0.0964 Mpa,0.100 Mpa,0.102 Mpa,0.105 Mpa,0.109 Mpa,0.117 Mpa,0.117 Mpa,0.115 Mpa,0.113 Mpa,0.120 Mpa,0.122 Mpa,0.123 Mpa,0.129 Mpa,0.129 Mpa,0.129 Mpa,0.132 Mpa,0.128 Mpa,0.128 Mpa,0.134 Mpa,0.135 Mpa,0.137 Mpa,0.117 Mpa,0.118 Mpa,0.118 Mpa,1.02 Mpa,0.117 Mpa,0.118 Mpa,0.120 Mpa,0.125 Mpa,0.124 Mpa,0.119 Mpa,0.125 Mpa,0.120 Mpa,0.122 Mpa,0.126 Mpa,0.123 Mpa,0.129 Mpa,0.128 Mpa,0.130 Mpa,0.126 Mpa,0.130 Mpa,0.129 Mpa,0.133 Mpa,0.132 Mpa,0.138 Mpa,0.130 Mpa,0.130 Mpa,0.131 Mpa,0.131 Mpa,0.128 Mpa,0.134 Mpa,0.134 Mpa,0.140 Mpa,0.129 Mpa,0.128 Mpa,0.125 Mpa,0.127 Mpa,0.127 Mpa,0.131 Mpa,0.130 Mpa,0.134 Mpa,0.121 Mpa,0.120 Mpa,0.118 Mpa,0.115 Mpa,0.122 Mpa,0.115 Mpa,0.123 Mpa,0.127 Mpa,0.125 Mpa,0.126 Mpa,0.126 Mpa,0.125 Mpa,0.126 Mpa,0.130 Mpa,0.132 Mpa,0.138 Mpa,1387 RPM,319 RPM,1819 RPM,1636 RPM,1711 RPM,1751 RPM,1783 RPM,1737 RPM,1425 RPM,1447 RPM,1796 RPM
2026-08-29 17:00:00,0.115 Mpa,0.116 Mpa,0.115 Mpa,0.113 Mpa,0.118 Mpa,0.118 Mpa,0.122 Mpa,0.123 Mpa,,,,,,,,,0.118 Mpa,0.119 Mpa,0.114 Mpa,0.114 Mpa,0.118 Mpa,0.118 Mpa,0.120 Mpa,0.125 Mpa,0.124 Mpa,0.123 Mpa,0.126 Mpa,0.121 Mpa,0.122 Mpa,0.127 Mpa,0.129 Mpa,0.130 Mpa,0.116 Mpa,0.117 Mpa,0.116 Mpa,1.02 Mpa,0.115 Mpa,0.116 Mpa,0.118 Mpa,0.123 Mpa,0.124 Mpa,0.120 Mpa,0.125 Mpa,0.121 Mpa,0.123 Mpa,0.127 Mpa,0.124 Mpa,0.130 Mpa,0.124 Mpa,0.125 Mpa,0.121 Mpa,0.125 Mpa,0.125 Mpa,0.128 Mpa,0.128 Mpa,0.133 Mpa,0.128 Mpa,0.127 Mpa,0.128 Mpa,0.128 Mpa,0.125 Mpa,0.130 Mpa,0.130 Mpa,0.135 Mpa,0.126 Mpa,0.125 Mpa,0.124 Mpa,0.125 Mpa,0.127 Mpa,0.131 Mpa,0.129 Mpa,0.134 Mpa,0.125 Mpa,0.125 Mpa,0.123 Mpa,0.120 Mpa,0.126 Mpa,0.120 Mpa,0.127 Mpa,0.132 Mpa,0.124 Mpa,0.126 Mpa,0.126 Mpa,0.125 Mpa,0.125 Mpa,0.129 Mpa,0.131 Mpa,0.137 Mpa,1591 RPM,,1493 RPM,1498 RPM,1614 RPM,1752 RPM,1714 RPM,1554 RPM,1764 RPM,1467 RPM,1654 RPM
2026-08-29 19:00:00,0.124 Mpa,0.126 Mpa,0.126 Mpa,0.125 Mpa,0.128 Mpa,0.129 Mpa,0.132 Mpa,0.135 Mpa,,,,,,,,,0.121 Mpa,0.120 Mpa,0.119 Mpa,0.116 Mpa,0.121 Mpa,0.123 Mpa,0.123 Mpa,0.131 Mpa,0.130 Mpa,0.129 Mpa,0.133 Mpa,0.128 Mpa,0.128 Mpa,0.135 Mpa,0.136 Mpa,0.137 Mpa,0.120 Mpa,0.121 Mpa,0.121 Mpa,1.01 Mpa,0.120 Mpa,0.121 Mpa,0.122 Mpa,0.129 Mpa,0.114 Mpa,0.111 Mpa,0.114 Mpa,0.110 Mpa,0.114 Mpa,0.116 Mpa,0.115 Mpa,0.119 Mpa,0.122 Mpa,0.123 Mpa,0.120 Mpa,0.123 Mpa,0.123 Mpa,0.126 Mpa,0.126 Mpa,0.131 Mpa,0.127 Mpa,0.128 Mpa,0.128 Mpa,0.128 Mpa,0.125 Mpa,0.131 Mpa,0.131 Mpa,0.136 Mpa,0.126 Mpa,0.125 Mpa,0.124 Mpa,0.125 Mpa,0.127 Mpa,0.130 Mpa,0.129 Mpa,0.134 Mpa,0.129 Mpa,0.129 Mpa,0.127 Mpa,0.125 Mpa,0.132 Mpa,0.125 Mpa,0.133 Mpa,0.138 Mpa,0.130 Mpa,0.132 Mpa,0.133 Mpa,0.132 Mpa,0.131 Mpa,0.137 Mpa,0.139 Mpa,0.145 Mpa,1741 RPM,,1832 RPM,1673 RPM,1837 RPM,1560 RPM,1727 RPM,1576 RPM,1763 RPM,1733 RPM,1846 RPM
2026-08-29 21:00:00,0.115 Mpa,0.116 Mpa,0.114 Mpa,0.113 Mpa,0.117 Mpa,0.117 Mpa,0.121 Mpa,0.121 Mpa,0.122 Mpa,0.300 Mpa,0.119 Mpa,0.115 Mpa,0.119 Mpa,0.123 Mpa,0.124 Mpa,0.130 Mpa,0.125 Mpa,0.125 Mpa,0.123 Mpa,0.122 Mpa,0.126 Mpa,0.128 Mpa,0.128 Mpa,0.136 Mpa,0.135 Mpa,0.134 Mpa,0.140 Mpa,0.134 Mpa,0.133 Mpa,0.141 Mpa,0.141 Mpa,0.143 Mpa,0.123 Mpa,0.125 Mpa,0.125 Mpa,1.02 Mpa,0.123 Mpa,0.125 Mpa,0.126 Mpa,0.132 Mpa,0.128 Mpa,0.125 Mpa,0.130 Mpa,0.126 Mpa,0.128 Mpa,0.131 Mpa,0.127 Mpa,0.134 Mpa,0.126 Mpa,0.126 Mpa,0.124 Mpa,0.127 Mpa,0.126 Mpa,0.130 Mpa,0.129 Mpa,0.135 Mpa,0.126 Mpa,0.125 Mpa,0.125 Mpa,0.125 Mpa,0.123 Mpa,0.128 Mpa,0.128 Mpa,0.133 Mpa,0.121 Mpa,0.121 Mpa,0.119 Mpa,0.120 Mpa,0.122 Mpa,0.125 Mpa,0.124 Mpa,0.128 Mpa,0.122 Mpa,0.123 Mpa,0.121 Mpa,0.118 Mpa,0.125 Mpa,0.118 Mpa,0.126 Mpa,0.131 Mpa,0.128 Mpa,0.130 Mpa,0.131 Mpa,0.130 Mpa,0.129 Mpa,0.134 Mpa,0.137 Mpa,0.143 Mpa,1313 RPM,1303 RPM,1840 RPM,1762 RPM,1835 RPM,1851 RPM,1775 RPM,1399 RPM,1537 RPM,1717 RPM,1820 RPM
2026-08-29 23:00:00,0.119 Mpa,0.121 Mpa,0.120 Mpa,0.119 Mpa,0.122 Mpa,0.121 Mpa,0.124 Mpa,0.127 Mpa,0.124 Mpa,0.134 Mpa,0.122 Mpa,0.118 Mpa,0.123 Mpa,0.126 Mpa,0.127 Mpa,0.135 Mpa,0.127 Mpa,0.127 Mpa,0.125 Mpa,0.124 Mpa,0.128 Mpa,0.130 Mpa,0.131 Mpa,0.139 Mpa,0.128 Mpa,0.128 Mpa,0.131 Mpa,0.127 Mpa,0.127 Mpa,0.133 Mpa,0.134 Mpa,0.136 Mpa,0.117 Mpa,0.118 Mpa,0.117 Mpa,0.985 Mpa,0.116 Mpa,0.116 Mpa,0.118 Mpa,0.123 Mpa,0.115 Mpa,0.113 Mpa,0.115 Mpa,0.111 Mpa,0.116 Mpa,0.117 Mpa,0.116 Mpa,0.120 Mpa,0.128 Mpa,0.130 Mpa,0.126 Mpa,0.129 Mpa,0.129 Mpa,0.132 Mpa,0.132 Mpa,0.137 Mpa,0.135 Mpa,0.134 Mpa,0.136 Mpa,0.136 Mpa,0.134 Mpa,0.139 Mpa,0.139 Mpa,0.145 Mpa,0.120 Mpa,0.119 Mpa,0.117 Mpa,0.118 Mpa,0.119 Mpa,0.122 Mpa,0.122 Mpa,0.126 Mpa,0.125 Mpa,0.125 Mpa,0.124 Mpa,0.121 Mpa,0.128 Mpa,0.121 Mpa,0.128 Mpa,0.134 Mpa,0.129 Mpa,0.131 Mpa,0.132 Mpa,0.131 Mpa,0.130 Mpa,0.135 Mpa,0.137 Mpa,0.143 Mpa,1556 RPM,1249 RPM,1850 RPM,1632 RPM,1527 RPM,1630 RPM,1858 RPM,1720 RPM,1434 RPM,1779 RPM,1795 RPM
2026-08-30 01:00:00,0.111 Mpa,0.113 Mpa,0.110 Mpa,0.109 Mpa,0.114 Mpa,0.113 Mpa,0.117 Mpa,0.118 Mpa,0.129 Mpa,0.141 Mpa,0.129 Mpa,0.125 Mpa,0.129 Mpa,0.134 Mpa,0.134 Mpa,0.140 Mpa,0.114 Mpa,0.114 Mpa,0.109 Mpa,0.110 Mpa,0.114 Mpa,0.116 Mpa,0.117 Mpa,0.121 Mpa,0.128 Mpa,0.127 Mpa,0.130 Mpa,0.127 Mpa,0.127 Mpa,0.132 Mpa,0.134 Mpa,0.136 Mpa,0.126 Mpa,0.128 Mpa,0.128 Mpa,1.02 Mpa,0.126 Mpa,0.128 Mpa,0.129 Mpa,0.135 Mpa,0.121 Mpa,0.117 Mpa,0.121 Mpa,0.117 Mpa,0.121 Mpa,0.123 Mpa,0.121 Mpa,0.126 Mpa,0.118 Mpa,0.119 Mpa,0.113 Mpa,0.116 Mpa,0.116 Mpa,0.117 Mpa,0.119 Mpa,0.122 Mpa,0.125 Mpa,0.124 Mpa,0.125 Mpa,0.124 Mpa,0.124 Mpa,0.129 Mpa,0.129 Mpa,0.135 Mpa,0.125 Mpa,0.124 Mpa,0.122 Mpa,0.123 Mpa,0.125 Mpa,0.129 Mpa,0.128 Mpa,0.132 Mpa,0.119 Mpa,0.118 Mpa,0.116 Mpa,0.114 Mpa,0.121 Mpa,0.114 Mpa,0.122 Mpa,0.126 Mpa,0.125 Mpa,0.126 Mpa,0.126 Mpa,0.124 Mpa,0.125 Mpa,0.129 Mpa,0.131 Mpa,0.136 Mpa,1460 RPM,1652 RPM,1375 RPM,1649 RPM,1811 RPM,1699 RPM,932 RPM,1670 RPM,1682 RPM,1649 RPM,1601 RPM
2026-08-30 03:00:00,0.108 Mpa,0.109 Mpa,0.105 Mpa,0.104 Mpa,0.109 Mpa,0.108 Mpa,0.112 Mpa,0.112 Mpa,0.124 Mpa,0.139 Mpa,0.125 Mpa,0.120 Mpa,0.125 Mpa,0.129 Mpa,0.129 Mpa,0.138 Mpa,0.125 Mpa,0.125 Mpa,0.124 Mpa,0.122 Mpa,0.126 Mpa,0.127 Mpa,0.128 Mpa,0.136 Mpa,0.130 Mpa,0.129 Mpa,0.134 Mpa,0.129 Mpa,0.130 Mpa,0.137 Mpa,0.138 Mpa,0.139 Mpa,0.124 Mpa,0.125 Mpa,0.125 Mpa,1.02 Mpa,0.124 Mpa,0.125 Mpa,0.127 Mpa,0.133 Mpa,0.120 Mpa,0.116 Mpa,0.121 Mpa,0.116 Mpa,0.120 Mpa,0.123 Mpa,0.120 Mpa,0.126 Mpa,0.128 Mpa,0.130 Mpa,0.127 Mpa,0.130 Mpa,0.130 Mpa,0.132 Mpa,0.132 Mpa,0.137 Mpa,0.133 Mpa,0.133 Mpa,0.136 Mpa,0.136 Mpa,0.132 Mpa,0.138 Mpa,0.137 Mpa,0.144 Mpa,0.129 Mpa,0.130 Mpa,0.128 Mpa,0.130 Mpa,0.130 Mpa,0.135 Mpa,0.134 Mpa,0.139 Mpa,0.119 Mpa,0.118 Mpa,0.117 Mpa,0.114 Mpa,0.122 Mpa,0.115 Mpa,0.122 Mpa,0.128 Mpa,0.133 Mpa,0.135 Mpa,0.135 Mpa,0.134 Mpa,0.134 Mpa,0.138 Mpa,0.141 Mpa,0.147 Mpa,1276 RPM,1651 RPM,1869 RPM,1750 RPM,1861 RPM,1737 RPM,1813 RPM,1804 RPM,1756 RPM,1753 RPM,1842 RPM
2026-08-30 05:00:00,0.109 Mpa,0.110 Mpa,0.110 Mpa,0.108 Mpa,0.114 Mpa,0.113 Mpa,0.117 Mpa,0.118 Mpa,0.125 Mpa,0.126 Mpa,0.126 Mpa,0.120 Mpa,0.125 Mpa,0.130 Mpa,0.129 Mpa,0.140 Mpa,0.121 Mpa,0.121 Mpa,0.117 Mpa,0.116 Mpa,0.120 Mpa,0.120 Mpa,0.122 Mpa,0.128 Mpa,0.127 Mpa,0.125 Mpa,0.130 Mpa,0.125 Mpa,0.127 Mpa,0.133 Mpa,0.134 Mpa,0.135 Mpa,0.122 Mpa,0.123 Mpa,0.122 Mpa,1.02 Mpa,0.120 Mpa,0.121 Mpa,0.124 Mpa,0.129 Mpa,0.125 Mpa,0.123 Mpa,0.127 Mpa,0.123 Mpa,0.124 Mpa,0.128 Mpa,0.125 Mpa,0.131 Mpa,0.124 Mpa,0.125 Mpa,0.122 Mpa,0.125 Mpa,0.126 Mpa,0.128 Mpa,0.128 Mpa,0.133 Mpa,0.126 Mpa,0.126 Mpa,0.126 Mpa,0.126 Mpa,0.124 Mpa,0.129 Mpa,0.129 Mpa,0.134 Mpa,0.129 Mpa,0.128 Mpa,0.127 Mpa,0.128 Mpa,0.129 Mpa,0.133 Mpa,0.132 Mpa,0.137 Mpa,0.125 Mpa,0.126 Mpa,0.124 Mpa,0.121 Mpa,0.128 Mpa,0.121 Mpa,0.128 Mpa,0.135 Mpa,0.128 Mpa,0.130 Mpa,0.130 Mpa,0.129 Mpa,0.129 Mpa,0.132 Mpa,0.135 Mpa,0.140 Mpa,1648 RPM,1731 RPM,1513 RPM,1701 RPM,1629 RPM,1676 RPM,1708 RPM,1572 RPM,1730 RPM,1730 RPM,1634 RPM
2026-08-30 07:00:00,0.124 Mpa,0.127 Mpa,0.127 Mpa,0.126 Mpa,0.129 Mpa,0.130 Mpa,0.132 Mpa,0.135 Mpa,0.127 Mpa,0.100 Mpa,0.128 Mpa,0.123 Mpa,0.127 Mpa,0.132 Mpa,0.130 Mpa,0.143 Mpa,0.126 Mpa,0.126 Mpa,0.124 Mpa,0.122 Mpa,0.125 Mpa,0.126 Mpa,0.127 Mpa,0.135 Mpa,0.126 Mpa,0.124 Mpa,0.129 Mpa,0.123 Mpa,0.125 Mpa,0.131 Mpa,0.132 Mpa,0.134 Mpa,0.124 Mpa,0.126 Mpa,0.125 Mpa,1.02 Mpa,0.123 Mpa,0.125 Mpa,0.127 Mpa,0.133 Mpa,0.129 Mpa,0.124 Mpa,0.130 Mpa,0.126 Mpa,0.129 Mpa,0.132 Mpa,0.128 Mpa,0.135 Mpa,0.127 Mpa,0.129 Mpa,0.127 Mpa,0.130 Mpa,0.130 Mpa,0.133 Mpa,0.132 Mpa,0.138 Mpa,0.131 Mpa,0.130 Mpa,0.132 Mpa,0.131 Mpa,0.129 Mpa,0.135 Mpa,0.134 Mpa,0.140 Mpa,0.127 Mpa,0.127 Mpa,0.124 Mpa,0.126 Mpa,0.128 Mpa,0.131 Mpa,0.131 Mpa,0.136 Mpa,0.128 Mpa,0.128 Mpa,0.127 Mpa,0.124 Mpa,0.131 Mpa,0.125 Mpa,0.132 Mpa,0.139 Mpa,0.129 Mpa,0.130 Mpa,0.131 Mpa,0.130 Mpa,0.131 Mpa,0.134 Mpa,0.137 Mpa,0.143 Mpa,1857 RPM,1857 RPM,1782 RPM,1760 RPM,1761 RPM,1865 RPM,1848 RPM,1820 RPM,1745 RPM,1871 RPM,1855 RPM
2026-08-30 09:00:00,0.128 Mpa,0.131 Mpa,0.131 Mpa,0.131 Mpa,0.133 Mpa,0.133 Mpa,0.135 Mpa,0.139 Mpa,0.121 Mpa,0.107 Mpa,0.122 Mpa,0.118 Mpa,0.122 Mpa,0.127 Mpa,0.126 Mpa,0.137 Mpa,0.124 Mpa,0.125 Mpa,0.122 Mpa,0.121 Mpa,0.125 Mpa,0.125 Mpa,0.127 Mpa,0.134 Mpa,0.133 Mpa,0.132 Mpa,0.136 Mpa,0.131 Mpa,0.132 Mpa,0.139 Mpa,0.140 Mpa,0.141 Mpa,0.123 Mpa,0.124 Mpa,0.123 Mpa,1.02 Mpa,0.122 Mpa,0.123 Mpa,0.125 Mpa,0.130 Mpa,0.129 Mpa,0.125 Mpa,0.131 Mpa,0.127 Mpa,0.129 Mpa,0.132 Mpa,0.129 Mpa,0.135 Mpa,0.125 Mpa,0.127 Mpa,0.124 Mpa,0.128 Mpa,0.127 Mpa,0.130 Mpa,0.130 Mpa,0.135 Mpa,0.132 Mpa,0.132 Mpa,0.134 Mpa,0.134 Mpa,0.130 Mpa,0.136 Mpa,0.136 Mpa,0.142 Mpa,0.129 Mpa,0.128 Mpa,0.126 Mpa,0.128 Mpa,0.130 Mpa,0.134 Mpa,0.133 Mpa,0.138 Mpa,0.127 Mpa,0.127 Mpa,0.125 Mpa,0.123 Mpa,0.128 Mpa,0.121 Mpa,0.129 Mpa,0.135 Mpa,0.122 Mpa,0.123 Mpa,0.123 Mpa,0.122 Mpa,0.124 Mpa,0.127 Mpa,0.129 Mpa,0.134 Mpa,1852 RPM,1739 RPM,1718 RPM,1718 RPM,1740 RPM,1825 RPM,1808 RPM,1776 RPM,1774 RPM,1650 RPM,1763 RPM
2026-08-30 11:00:00,0.127 Mpa,0.130 Mpa,0.130 Mpa,0.130 Mpa,0.132 Mpa,0.132 Mpa,0.134 Mpa,0.138 Mpa,0.120 Mpa,0.142 Mpa,0.120 Mpa,0.115 Mpa,0.120 Mpa,0.125 Mpa,0.124 Mpa,0.134 Mpa,0.110 Mpa,0.111 Mpa,0.106 Mpa,0.106 Mpa,0.109 Mpa,0.109 Mpa,0.111 Mpa,0.115 Mpa,0.127 Mpa,0.126 Mpa,0.131 Mpa,0.125 Mpa,0.128 Mpa,0.134 Mpa,0.135 Mpa,0.136 Mpa,0.120 Mpa,0.122 Mpa,0.120 Mpa,1.02 Mpa,0.119 Mpa,0.120 Mpa,0.123 Mpa,0.127 Mpa,0.126 Mpa,0.122 Mpa,0.128 Mpa,0.124 Mpa,0.127 Mpa,0.129 Mpa,0.126 Mpa,0.132 Mpa,0.128 Mpa,0.129 Mpa,0.127 Mpa,0.130 Mpa,0.129 Mpa,0.132 Mpa,0.131 Mpa,0.137 Mpa,0.131 Mpa,0.130 Mpa,0.133 Mpa,0.132 Mpa,0.129 Mpa,0.135 Mpa,0.135 Mpa,0.141 Mpa,0.128 Mpa,0.127 Mpa,0.126 Mpa,0.128 Mpa,0.130 Mpa,0.134 Mpa,0.133 Mpa,0.138 Mpa,0.124 Mpa,0.124 Mpa,0.122 Mpa,0.120 Mpa,0.126 Mpa,0.119 Mpa,0.127 Mpa,0.132 Mpa,0.124 Mpa,0.126 Mpa,0.126 Mpa,0.125 Mpa,0.125 Mpa,0.129 Mpa,0.132 Mpa,0.137 Mpa,1849 RPM,1787 RPM,1143 RPM,1747 RPM,1658 RPM,1844 RPM,1768 RPM,1773 RPM,1844 RPM,1645 RPM,1714 RPM
2026-08-30 13:00:00,0.129 Mpa,0.132 Mpa,0.132 Mpa,0.132 Mpa,0.132 Mpa,0.133 Mpa,0.135 Mpa,0.139 Mpa,0.113 Mpa,0.421 Mpa,0.110 Mpa,0.105 Mpa,0.109 Mpa,0.113 Mpa,0.114 Mpa,0.121 Mpa,0.121 Mpa,0.122 Mpa,0.119 Mpa,0.119 Mpa,0.123 Mpa,0.124 Mpa,0.125 Mpa,0.132 Mpa,0.125 Mpa,0.124 Mpa,0.129 Mpa,0.123 Mpa,0.125 Mpa,0.132 Mpa,0.133 Mpa,0.133 Mpa,0.116 Mpa,0.118 Mpa,0.115 Mpa,1.02 Mpa,0.116 Mpa,0.115 Mpa,0.119 Mpa,0.123 Mpa,0.114 Mpa,0.105 Mpa,0.115 Mpa,0.106 Mpa,0.110 Mpa,0.115 Mpa,0.110 Mpa,0.116 Mpa,0.129 Mpa,0.130 Mpa,0.127 Mpa,0.131 Mpa,0.130 Mpa,0.133 Mpa,0.132 Mpa,0.138 Mpa,0.125 Mpa,0.124 Mpa,0.124 Mpa,0.123 Mpa,0.123 Mpa,0.128 Mpa,0.128 Mpa,0.133 Mpa,0.129 Mpa,0.129 Mpa,0.127 Mpa,0.129 Mpa,0.131 Mpa,0.134 Mpa,0.133 Mpa,0.138 Mpa,0.118 Mpa,0.119 Mpa,0.115 Mpa,0.113 Mpa,0.118 Mpa,0.111 Mpa,0.119 Mpa,0.122 Mpa,0.128 Mpa,0.130 Mpa,0.129 Mpa,0.129 Mpa,0.128 Mpa,0.132 Mpa,0.135 Mpa,0.141 Mpa,1819 RPM,1252 RPM,1755 RPM,1654 RPM,1592 RPM,1566 RPM,1771 RPM,1669 RPM,1805 RPM,1257 RPM,1820 RPM
2026-08-30 15:00:00,0.111 Mpa,0.111 Mpa,0.108 Mpa,0.108 Mpa,0.109 Mpa,0.108 Mpa,0.113 Mpa,0.114 Mpa,,,,,,,,,0.121 Mpa,0.121 Mpa,0.119 Mpa,0.118 Mpa,0.122 Mpa,0.123 Mpa,0.124 Mpa,0.132 Mpa,0.131 Mpa,0.130 Mpa,0.136 Mpa,0.131 Mpa,0.131 Mpa,0.138 Mpa,0.139 Mpa,0.140 Mpa,0.119 Mpa,0.121 Mpa,0.119 Mpa,1.02 Mpa,0.118 Mpa,0.119 Mpa,0.122 Mpa,0.126 Mpa,0.103 Mpa,0.101 Mpa,0.101 Mpa,0.0980 Mpa,0.0996 Mpa,0.101 Mpa,0.101 Mpa,0.104 Mpa,0.122 Mpa,0.123 Mpa,0.119 Mpa,0.122 Mpa,0.122 Mpa,0.125 Mpa,0.124 Mpa,0.129 Mpa,0.121 Mpa,0.120 Mpa,0.119 Mpa,0.119 Mpa,0.120 Mpa,0.123 Mpa,0.124 Mpa,0.128 Mpa,0.125 Mpa,0.123 Mpa,0.123 Mpa,0.123 Mpa,0.126 Mpa,0.130 Mpa,0.128 Mpa,0.133 Mpa,0.118 Mpa,0.118 Mpa,0.115 Mpa,0.112 Mpa,0.118 Mpa,0.111 Mpa,0.119 Mpa,0.123 Mpa,0.128 Mpa,0.130 Mpa,0.131 Mpa,0.130 Mpa,0.129 Mpa,0.133 Mpa,0.136 Mpa,0.142 Mpa,810 RPM,799 RPM,1804 RPM,1737 RPM,1686 RPM,1131 RPM,1661 RPM,1600 RPM,1859 RPM,1324 RPM,1816 RPM
2026-08-30 17:00:00,0.111 Mpa,0.113 Mpa,0.112 Mpa,0.109 Mpa,0.115 Mpa,0.114 Mpa,0.118 Mpa,0.119 Mpa,,,,,,,,,0.121 Mpa,0.122 Mpa,0.119 Mpa,0.118 Mpa,0.121 Mpa,0.122 Mpa,0.123 Mpa,0.131 Mpa,0.131 Mpa,0.130 Mpa,0.136 Mpa,0.131 Mpa,0.130 Mpa,0.137 Mpa,0.138 Mpa,0.139 Mpa,0.121 Mpa,0.123 Mpa,0.121 Mpa,1.02 Mpa,0.120 Mpa,0.121 Mpa,0.123 Mpa,0.129 Mpa,0.127 Mpa,0.124 Mpa,0.128 Mpa,0.124 Mpa,0.126 Mpa,0.129 Mpa,0.127 Mpa,0.132 Mpa,0.116 Mpa,0.116 Mpa,0.111 Mpa,0.114 Mpa,0.114 Mpa,0.117 Mpa,0.117 Mpa,0.121 Mpa,0.122 Mpa,0.121 Mpa,0.120 Mpa,0.120 Mpa,0.120 Mpa,0.124 Mpa,0.125 Mpa,0.129 Mpa,0.119 Mpa,0.117 Mpa,0.116 Mpa,0.115 Mpa,0.117 Mpa,0.121 Mpa,0.120 Mpa,0.125 Mpa,0.115 Mpa,0.114 Mpa,0.110 Mpa,0.108 Mpa,0.115 Mpa,0.108 Mpa,0.116 Mpa,0.119 Mpa,0.128 Mpa,0.130 Mpa,0.131 Mpa,0.129 Mpa,0.129 Mpa,0.134 Mpa,0.136 Mpa,0.142 Mpa,1530 RPM,,1642 RPM,1723 RPM,1705 RPM,1705 RPM,1468 RPM,1515 RPM,1660 RPM,1289 RPM,1832 RPM
