"Time","I38 - G_1","I38 - G_2","I38 - G_3","I38 - G_4","I39 - G_1","I39 - G_2","I39 - G_3","I39 - G_4","I40 - G_1","I40 - G_2","I40 - G_3","I40 - G_4","I41 - G_1","I41 - G_2","I41 - G_3","I41 - G_4","I42 - G_1","I42 - G_2","I42 - G_3","I42 - G_4","I43 - G_1","I43 - G_2","I43 - G_3","I43 - G_4","I44 - G_1","I44 - G_2","I44 - G_3","I44 - G_4","I46 - G_1","I46 - G_2","I46 - G_3","I46 - G_4","I47 - G_1","I47 - G_2","I47 - G_3","I47 - G_4","I48 - G_1","I48 - G_2","I48 - G_3","I48 - G_4"
2026-08-17 19:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-17 21:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-17 23:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-18 01:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-18 03:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-18 05:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-18 07:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-18 09:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-18 11:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-18 13:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,On,On,On,On,On,On,On,,,,,,,,,On,On,On,On
2026-08-18 15:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-18 17:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-18 19:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-18 21:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-18 23:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-19 01:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-19 03:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-19 05:00:00,On,On,On,On,Off,Off,Off,Off,On,On,On,On,,,,,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-19 07:00:00,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,,,,,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-19 09:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-19 11:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-19 13:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,On,On,On,On,On,On,On,On,,,,,,,,,Off,Off,Off,Off
2026-08-19 15:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-19 17:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-19 19:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-19 21:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-19 23:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-20 01:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-20 03:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-20 05:00:00,On,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-20 07:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-20 09:00:00,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-20 11:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-20 13:00:00,On,On,On,On,Off,Off,Off,Off,On,On,On,On,,,,,Off,Off,Off,Off,On,On,On,On,On,On,On,On,,,,,,,,,Off,Off,Off,Off
2026-08-20 15:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-20 17:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-20 19:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-20 21:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-20 23:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-21 01:00:00,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,,,,,,,,,On,On,On,On
2026-08-21 03:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-21 05:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-21 07:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-21 09:00:00,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-21 11:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-21 13:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,,,,,,,,,Off,Off,Off,Off
2026-08-21 15:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,Off,Off,Off,Off
2026-08-21 17:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,Off,Off,Off,Off
2026-08-21 19:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,Off,Off,Off,Off
2026-08-21 21:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,,,,,,,,,Off,Off,Off,Off
2026-08-21 23:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,,,,,,,,,Off,Off,Off,Off
2026-08-22 01:00:00,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,,,,,,,,,Off,Off,Off,Off
2026-08-22 03:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,On,On,On,On
2026-08-22 05:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,Off,Off,Off,Off
2026-08-22 07:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,Off,Off,Off,Off
2026-08-22 09:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,Off,Off,Off,Off
2026-08-22 11:00:00,On,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,On,On,On,On
2026-08-22 13:00:00,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,,,,,,,,,,,,,Off,Off,Off,Off
2026-08-22 15:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,Off,Off,Off,Off
2026-08-22 17:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,Off,Off,Off,Off
2026-08-22 19:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,Off,Off,Off,Off
2026-08-22 21:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,Off,Off,Off,Off
2026-08-22 23:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,,,,,,,,,Off,Off,Off,Off
2026-08-23 01:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-23 03:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-23 05:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-23 07:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-23 09:00:00,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-23 11:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-23 13:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-23 15:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-23 17:00:00,Off,Off,Off,Off,On,On,On,On,On,On,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,,,,,,,,,,,,
2026-08-23 19:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-23 21:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,On,On,On,,,,,,,,,,,,
2026-08-23 23:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-24 01:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-24 03:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-24 05:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-24 07:00:00,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-24 09:00:00,On,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-24 11:00:00,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,,,,,On,On,On,On,Off,Off,Off,Off,,,,,,,,,,,,
2026-08-24 13:00:00,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,,,,,On,On,On,On,On,On,On,On,,,,,,,,,,,,
2026-08-24 15:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,,,,,On,On,On,On,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-24 17:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-24 19:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-24 21:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-24 23:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-25 01:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-25 03:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-25 05:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-25 07:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,On,On,On,On,,,,,,,,,Off,Off,Off,Off
2026-08-25 09:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,On,On,On,On,,,,,,,,,Off,Off,Off,Off
2026-08-25 11:00:00,On,On,On,On,On,On,On,On,On,On,On,On,On,On,On,On,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-25 13:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,,,,,On,On,On,On,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-25 15:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-25 17:00:00,On,On,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-25 19:00:00,On,On,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-25 21:00:00,On,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-25 23:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,On,On,On,On,,,,,,,,,On,On,On,On
2026-08-26 01:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-26 03:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-26 05:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-26 07:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-26 09:00:00,On,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-26 11:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-26 13:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,,,,,On,On,On,On,On,On,On,On,,,,,,,,,On,On,On,On
2026-08-26 15:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,On,On,On,On,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-26 17:00:00,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-26 19:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-26 21:00:00,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-26 23:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-27 01:00:00,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-27 03:00:00,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-27 05:00:00,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-27 07:00:00,Off,Off,Off,Off,On,On,On,On,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-27 09:00:00,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-27 11:00:00,Off,Off,Off,Off,On,On,On,On,On,On,On,On,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-27 13:00:00,Off,Off,Off,Off,On,On,On,On,,,,,Off,Off,Off,Off,,,,,On,On,On,On,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-27 15:00:00,On,On,On,On,On,On,On,On,,,,,On,On,On,On,,,,,Off,Off,Off,Off,On,On,On,On,,,,,,,,,Off,Off,Off,Off
2026-08-27 17:00:00,Off,Off,Off,Off,On,On,On,On,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-27 19:00:00,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-27 21:00:00,On,On,On,On,On,On,On,On,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,On,On,On,On
2026-08-27 23:00:00,On,On,On,On,On,On,On,On,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-28 01:00:00,Off,Off,Off,Off,Off,Off,Off,Off,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-28 03:00:00,Off,Off,Off,Off,On,On,On,On,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-28 05:00:00,On,On,On,On,Off,Off,Off,Off,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-28 07:00:00,Off,Off,Off,Off,On,On,On,On,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-28 09:00:00,Off,Off,Off,Off,On,On,On,On,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-28 11:00:00,On,On,On,On,Off,Off,Off,Off,,,,,Off,Off,Off,Off,,,,,On,On,On,On,Off,Off,Off,Off,,,,,,,,,Off,Off,Off,Off
2026-08-28 13:00:00,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,,,,,Off,Off,Off,Off,On,On,On,On,,,,,,,,,Off,Off,Off,Off
