"Time","P_BW - I45","P_BW - I49","P_BW - I50","P_BW - I52","P_BW - I53","P_BW - I54","P_BW - I55","P_BW - I56","P_BW - I57","P_BW - I58","%BW - I45","%BW - I49","%BW - I50","%BW - I52","%BW - I53","%BW - I54","%BW - I55","%BW - I56","%BW - I57","%BW - I58"
2026-08-08 21:00:00,0.0716 Mpa,0.208 Mpa,0.0474 Mpa,0.114 Mpa,0.0588 Mpa,0.0820 Mpa,0.253 Mpa,0.0296 Mpa,0.104 Mpa,0.0854 Mpa,1.86%,7.55%,7.11%,3.45%,1.92%,2.00%,11.5%,1.03%,2.43%,2.34%
2026-08-08 23:00:00,0.147 Mpa,0.157 Mpa,0.0393 Mpa,0.101 Mpa,0.0797 Mpa,0.139 Mpa,0.266 Mpa,0.0548 Mpa,0.151 Mpa,0.107 Mpa,4.22%,5.49%,6.74%,2.98%,2.82%,3.63%,11.3%,1.56%,4.29%,2.91%
2026-08-09 01:00:00,0.128 Mpa,0.0763 Mpa,0.163 Mpa,0.0779 Mpa,0.0571 Mpa,0.0988 Mpa,0.385 Mpa,0.173 Mpa,0.0731 Mpa,,3.68%,3.37%,8.96%,2.36%,1.96%,1.46%,13.1%,5.20%,1.48%,
2026-08-09 03:00:00,0.112 Mpa,0.00651 Mpa,0.132 Mpa,0.0637 Mpa,0.0617 Mpa,0.0973 Mpa,0.228 Mpa,0.0497 Mpa,0.139 Mpa,0.0216 Mpa,4.65%,0.814%,7.11%,1.95%,2.08%,1.35%,10.1%,1.63%,3.85%,0.524%
2026-08-09 05:00:00,0.0688 Mpa,0.0995 Mpa,0.0501 Mpa,0.0541 Mpa,0.0846 Mpa,0.0792 Mpa,0.235 Mpa,0.102 Mpa,0.113 Mpa,,2.25%,3.84%,7.21%,1.59%,2.87%,1.52%,10.6%,3.08%,2.84%,
2026-08-09 07:00:00,0.0872 Mpa,0.0445 Mpa,0.0814 Mpa,0.0890 Mpa,0.0777 Mpa,0.0740 Mpa,0.141 Mpa,0.157 Mpa,0.0698 Mpa,,2.39%,2.26%,7.53%,2.73%,2.57%,1.69%,7.83%,4.61%,1.55%,
2026-08-09 09:00:00,0.0749 Mpa,0.0317 Mpa,0.0584 Mpa,0.0797 Mpa,0.0900 Mpa,0.0918 Mpa,0.103 Mpa,0.154 Mpa,0.186 Mpa,,2.72%,1.63%,7.99%,2.81%,3.12%,2.11%,6.67%,4.66%,5.17%,
2026-08-09 11:00:00,0.0801 Mpa,0.120 Mpa,0.0767 Mpa,0.0784 Mpa,0.113 Mpa,0.282 Mpa,0.411 Mpa,0.103 Mpa,0.166 Mpa,,2.86%,4.33%,8.57%,2.43%,4.16%,7.77%,16.4%,3.16%,4.49%,
2026-08-09 13:00:00,0.110 Mpa,0.0674 Mpa,0.139 Mpa,0.0861 Mpa,0.0797 Mpa,0.0592 Mpa,0.306 Mpa,0.205 Mpa,0.142 Mpa,,3.49%,2.85%,8.55%,2.74%,3.06%,0.954%,12.7%,5.91%,3.87%,
2026-08-09 15:00:00,0.0578 Mpa,0.241 Mpa,0.139 Mpa,0.0570 Mpa,0.0887 Mpa,0.0691 Mpa,0.153 Mpa,0.0866 Mpa,0.101 Mpa,0.0419 Mpa,1.76%,7.69%,7.47%,2.00%,3.06%,1.23%,7.13%,2.78%,2.48%,0.802%
2026-08-09 17:00:00,0.135 Mpa,0.0660 Mpa,0.106 Mpa,0.142 Mpa,0.0302 Mpa,0.106 Mpa,0.274 Mpa,0.106 Mpa,0.0943 Mpa,0.156 Mpa,4.42%,2.89%,7.22%,4.25%,1.13%,2.33%,11.5%,3.30%,2.69%,4.01%
2026-08-09 19:00:00,0.256 Mpa,0.163 Mpa,0.0975 Mpa,0.112 Mpa,0.0960 Mpa,0.0834 Mpa,0.163 Mpa,0.106 Mpa,0.119 Mpa,0.118 Mpa,7.65%,5.47%,7.66%,3.30%,3.88%,1.38%,7.68%,3.49%,3.36%,3.07%
2026-08-09 21:00:00,0 Mpa,0.0626 Mpa,0.123 Mpa,0.0447 Mpa,0.112 Mpa,0.0885 Mpa,0.179 Mpa,0.125 Mpa,0.168 Mpa,0.134 Mpa,0%,2.76%,8.46%,1.24%,4.54%,1.67%,8.10%,4.35%,5.21%,3.64%
2026-08-09 23:00:00,0.181 Mpa,0.112 Mpa,0.151 Mpa,,0.0627 Mpa,0.194 Mpa,0.107 Mpa,0.109 Mpa,0.135 Mpa,0.0685 Mpa,4.79%,4.90%,9.44%,,2.71%,4.75%,4.95%,3.34%,3.65%,1.78%
2026-08-10 01:00:00,0.0533 Mpa,0.196 Mpa,2.63 Mpa,0.000640 Mpa,0.0826 Mpa,0.118 Mpa,0.158 Mpa,0.0846 Mpa,0.206 Mpa,0.0930 Mpa,1.47%,7.07%,83.4%,0%,3.10%,2.56%,7.14%,2.90%,5.91%,2.38%
2026-08-10 03:00:00,0.0508 Mpa,0.216 Mpa,0.0486 Mpa,,0.0681 Mpa,0.194 Mpa,0.223 Mpa,0.0603 Mpa,0.105 Mpa,0.0568 Mpa,1.44%,7.79%,5.95%,,2.97%,5.18%,9.49%,2.40%,2.93%,1.44%
2026-08-10 05:00:00,0.0748 Mpa,0.179 Mpa,0.229 Mpa,,0.0889 Mpa,0.163 Mpa,0.118 Mpa,0.0341 Mpa,0.125 Mpa,0.143 Mpa,2.12%,6.65%,12.0%,,3.27%,4.35%,6.39%,1.06%,3.45%,3.82%
2026-08-10 07:00:00,0.0913 Mpa,0.0773 Mpa,0.114 Mpa,,0.0844 Mpa,0.134 Mpa,0.0886 Mpa,0.0322 Mpa,0.0789 Mpa,0.189 Mpa,2.56%,3.19%,9.01%,,3.04%,3.33%,5.62%,0.827%,2.07%,5.12%
2026-08-10 09:00:00,0.0836 Mpa,0.0919 Mpa,0.179 Mpa,,0.104 Mpa,0.118 Mpa,0.121 Mpa,0.0310 Mpa,0.337 Mpa,0.167 Mpa,2.38%,3.74%,11.8%,,3.76%,2.87%,6.37%,0.831%,9.88%,4.67%
2026-08-10 11:00:00,0.0905 Mpa,0.0677 Mpa,0.0837 Mpa,,0.184 Mpa,0.157 Mpa,0.246 Mpa,0.0713 Mpa,0.129 Mpa,0.262 Mpa,2.69%,2.88%,7.34%,,6.35%,3.89%,10.4%,2.18%,3.33%,7.44%
2026-08-10 13:00:00,0.153 Mpa,0.194 Mpa,0.0563 Mpa,,,0.0970 Mpa,0.404 Mpa,0.0221 Mpa,0.174 Mpa,0.134 Mpa,4.64%,6.78%,7.29%,,,2.16%,15.2%,0.682%,5.01%,3.66%
2026-08-10 15:00:00,0.0816 Mpa,0.0579 Mpa,0.0669 Mpa,,0.166 Mpa,0.107 Mpa,0.128 Mpa,0.133 Mpa,0.189 Mpa,0.150 Mpa,2.49%,2.24%,7.28%,,5.59%,1.99%,6.45%,4.10%,5.51%,4.29%
2026-08-10 17:00:00,0.0886 Mpa,0.185 Mpa,,,0.0895 Mpa,0.157 Mpa,0.0942 Mpa,0.141 Mpa,0.342 Mpa,0.141 Mpa,2.57%,6.72%,,,3.21%,3.59%,5.96%,4.15%,9.95%,4.03%
2026-08-10 19:00:00,0.0427 Mpa,0.124 Mpa,,,0.0816 Mpa,0.228 Mpa,0.125 Mpa,0.181 Mpa,0.0677 Mpa,0.0920 Mpa,1.11%,5.37%,,,3.34%,6.26%,6.22%,5.26%,1.87%,2.74%
2026-08-10 21:00:00,0.106 Mpa,0.113 Mpa,0.0135 Mpa,,0.0867 Mpa,0.0811 Mpa,0.116 Mpa,0.163 Mpa,0.0847 Mpa,0.117 Mpa,3.19%,7.44%,7.25%,,3.58%,1.61%,5.84%,5.18%,2.51%,3.18%
2026-08-10 23:00:00,0.215 Mpa,0.0907 Mpa,,,0.0318 Mpa,0.113 Mpa,0.539 Mpa,0.104 Mpa,0.246 Mpa,0.0739 Mpa,6.29%,4.10%,,,1.31%,2.76%,19.3%,3.41%,7.53%,2.05%
2026-08-11 01:00:00,0.404 Mpa,0.144 Mpa,0.0120 Mpa,,0.0346 Mpa,0.149 Mpa,0.133 Mpa,0.0687 Mpa,0.178 Mpa,0.0893 Mpa,11.7%,6.83%,7.20%,,1.39%,3.88%,6.50%,2.29%,5.64%,2.44%
2026-08-11 03:00:00,0.199 Mpa,0.0542 Mpa,,,0.0369 Mpa,0.128 Mpa,0.147 Mpa,0.0166 Mpa,0.141 Mpa,0.0714 Mpa,6.31%,3.52%,,,1.19%,3.06%,6.76%,0.467%,4.10%,1.96%
2026-08-11 05:00:00,0.0964 Mpa,0.0537 Mpa,,,0.124 Mpa,0.202 Mpa,0.271 Mpa,0.0763 Mpa,0.174 Mpa,0.0706 Mpa,3.36%,2.78%,,,4.15%,5.38%,10.8%,2.40%,4.77%,1.90%
2026-08-11 07:00:00,0.0368 Mpa,0.0639 Mpa,,,,0.127 Mpa,0.246 Mpa,0.0662 Mpa,0.184 Mpa,0.0659 Mpa,0.906%,2.94%,,,,3.10%,9.13%,2.00%,5.23%,1.74%
2026-08-11 09:00:00,0.0873 Mpa,0.113 Mpa,,,,0.121 Mpa,0.143 Mpa,0.246 Mpa,0.180 Mpa,0.0741 Mpa,2.52%,4.54%,,,,2.44%,6.65%,7.38%,4.86%,1.98%
2026-08-11 11:00:00,0.219 Mpa,0.144 Mpa,,,0.00214 Mpa,0.148 Mpa,0.0512 Mpa,0.169 Mpa,0.129 Mpa,0.0702 Mpa,6.39%,5.45%,,,0%,3.19%,4.09%,5.40%,3.31%,1.90%
2026-08-11 13:00:00,0.0859 Mpa,0.0793 Mpa,,,0.0740 Mpa,0.128 Mpa,0.0628 Mpa,0.0907 Mpa,0.0585 Mpa,0.116 Mpa,2.42%,3.45%,,,2.65%,2.87%,4.44%,3.00%,1.39%,3.26%
2026-08-11 15:00:00,0.192 Mpa,0.0861 Mpa,,,0.112 Mpa,0.176 Mpa,0.0725 Mpa,0.245 Mpa,0.0491 Mpa,0.179 Mpa,5.67%,3.64%,,,4.02%,3.94%,4.38%,7.41%,0.992%,4.86%
2026-08-11 17:00:00,0.0415 Mpa,0.0742 Mpa,,,0.0425 Mpa,0.118 Mpa,0.167 Mpa,0.137 Mpa,0.0804 Mpa,0.0590 Mpa,1.03%,3.32%,,,1.69%,2.83%,7.81%,4.19%,2.07%,1.62%
2026-08-11 19:00:00,0.0743 Mpa,0.0975 Mpa,,,0.0253 Mpa,0.109 Mpa,0.143 Mpa,0.0559 Mpa,0.0490 Mpa,0.0780 Mpa,2.10%,3.67%,,,1.22%,3.10%,7.39%,1.65%,1.27%,2.09%
2026-08-11 21:00:00,0.0918 Mpa,0.0618 Mpa,0.0221 Mpa,,0.212 Mpa,0.197 Mpa,0.120 Mpa,0.114 Mpa,0.0751 Mpa,0.221 Mpa,2.68%,2.73%,7.20%,,7.84%,5.44%,6.34%,3.34%,2.04%,6.05%
2026-08-11 23:00:00,0.155 Mpa,0.143 Mpa,0.0187 Mpa,,0.154 Mpa,0.141 Mpa,0.132 Mpa,0.0761 Mpa,0.163 Mpa,0.0895 Mpa,4.65%,5.23%,7.19%,,5.74%,3.60%,7.10%,2.21%,4.65%,2.47%
2026-08-12 01:00:00,0.207 Mpa,0.207 Mpa,0.0203 Mpa,,0.121 Mpa,0.203 Mpa,0.151 Mpa,0.0443 Mpa,0.0984 Mpa,0 Mpa,6.73%,7.19%,7.24%,,3.84%,5.45%,7.79%,1.29%,2.59%,0%
2026-08-12 03:00:00,0.0525 Mpa,0.0885 Mpa,0.426 Mpa,,0.124 Mpa,0.155 Mpa,0.0800 Mpa,0.0805 Mpa,0.0332 Mpa,0.0215 Mpa,1.42%,3.30%,15.8%,,4.23%,3.31%,5.43%,2.47%,0.796%,0.476%
2026-08-12 05:00:00,0.109 Mpa,0.170 Mpa,0.116 Mpa,,0.158 Mpa,0.168 Mpa,0.273 Mpa,0.199 Mpa,0.0951 Mpa,0.161 Mpa,3.23%,5.94%,7.78%,,5.55%,3.60%,10.9%,6.04%,2.46%,4.05%
2026-08-12 07:00:00,0.104 Mpa,0.132 Mpa,0.0590 Mpa,,0.0846 Mpa,0.142 Mpa,0.253 Mpa,0.135 Mpa,0.0415 Mpa,0.0637 Mpa,2.83%,5.05%,7.62%,,2.94%,3.42%,8.85%,3.92%,0.947%,1.47%
2026-08-12 09:00:00,0.0599 Mpa,0.112 Mpa,0.0767 Mpa,,0.113 Mpa,0.340 Mpa,0.205 Mpa,0.0969 Mpa,0.0736 Mpa,0.0570 Mpa,1.43%,4.17%,6.53%,,3.40%,7.75%,6.78%,3.06%,1.79%,1.51%
2026-08-12 11:00:00,0.0986 Mpa,0.0777 Mpa,0.0443 Mpa,,0.174 Mpa,0.486 Mpa,0.117 Mpa,0.168 Mpa,0.0888 Mpa,0.0699 Mpa,2.85%,3.25%,5.97%,,5.32%,12.6%,4.85%,5.47%,2.41%,1.81%
2026-08-12 13:00:00,0.0953 Mpa,0.125 Mpa,0.161 Mpa,,0.0789 Mpa,0.444 Mpa,0.0611 Mpa,0.130 Mpa,0.175 Mpa,0.0710 Mpa,2.91%,4.63%,9.11%,,2.74%,12.1%,4.31%,4.43%,4.90%,1.87%
2026-08-12 15:00:00,0.129 Mpa,0.160 Mpa,0.000216 Mpa,0 Mpa,0.0687 Mpa,0.192 Mpa,0.0596 Mpa,0.00226 Mpa,0.0919 Mpa,0.0740 Mpa,3.78%,6.59%,4.56%,0%,2.46%,4.48%,4.66%,0.360%,2.37%,2.05%
2026-08-12 17:00:00,0.170 Mpa,0.150 Mpa,0 Mpa,,0.0663 Mpa,0.151 Mpa,0.0904 Mpa,0.138 Mpa,0.0879 Mpa,0.0954 Mpa,6.27%,5.40%,4%,,2.43%,3.66%,5.35%,4.14%,2.55%,2.52%
2026-08-12 19:00:00,0.110 Mpa,0.0747 Mpa,0.0240 Mpa,0 Mpa,0.0799 Mpa,0.177 Mpa,0.0370 Mpa,0.243 Mpa,0.0784 Mpa,0.125 Mpa,4.56%,3.31%,4%,0%,2.85%,4.52%,4.06%,7.10%,2.23%,3.40%
2026-08-12 21:00:00,0.108 Mpa,0.0415 Mpa,0.0240 Mpa,0.110 Mpa,0.0999 Mpa,0.179 Mpa,0.188 Mpa,0.0452 Mpa,0.0836 Mpa,0 Mpa,4.11%,2.24%,16.6%,2.97%,3.49%,3.99%,8.44%,1.31%,2.31%,0%
2026-08-12 23:00:00,0.0819 Mpa,0.0962 Mpa,0.0411 Mpa,0.357 Mpa,0.119 Mpa,0.0826 Mpa,0.0935 Mpa,0.0246 Mpa,0.131 Mpa,0 Mpa,2.76%,3.77%,7.79%,10.1%,4.10%,1.70%,4.99%,0.653%,3.80%,0%
2026-08-13 01:00:00,0.133 Mpa,0.246 Mpa,0.0947 Mpa,0.0480 Mpa,0.101 Mpa,0.172 Mpa,0.106 Mpa,0.0523 Mpa,0.0655 Mpa,0.0215 Mpa,4.25%,7.71%,9.92%,1.89%,3.54%,3.13%,6.32%,1.49%,1.67%,0.481%
2026-08-13 03:00:00,0.125 Mpa,0.194 Mpa,0.139 Mpa,0.0508 Mpa,0.141 Mpa,0.134 Mpa,0.0237 Mpa,0.0566 Mpa,0.0603 Mpa,0.0512 Mpa,4.51%,6.68%,12.1%,1.88%,5.25%,1.27%,3.38%,1.52%,1.47%,1.32%
2026-08-13 05:00:00,0.135 Mpa,0.248 Mpa,0.0719 Mpa,0.214 Mpa,0.265 Mpa,0.150 Mpa,0.154 Mpa,0.101 Mpa,0.0904 Mpa,0.0343 Mpa,4.77%,8.43%,6.31%,6.36%,8.97%,3.46%,7.25%,3.04%,2.60%,0.724%
2026-08-13 07:00:00,0.195 Mpa,0.117 Mpa,0.0474 Mpa,0.101 Mpa,0.0520 Mpa,0.0858 Mpa,0.110 Mpa,0.0408 Mpa,0.0807 Mpa,0.0866 Mpa,6.55%,4.12%,7.00%,3.23%,2.13%,1.49%,5.59%,1.12%,2.27%,2.06%
2026-08-13 09:00:00,0.358 Mpa,0.159 Mpa,0.0567 Mpa,0.114 Mpa,0.116 Mpa,0.153 Mpa,0.0518 Mpa,0.0712 Mpa,0.0842 Mpa,0.0691 Mpa,10.5%,5.60%,8.53%,3.41%,4.52%,3.50%,4.03%,2.12%,2.35%,1.68%
2026-08-13 11:00:00,0.244 Mpa,0.102 Mpa,0.135 Mpa,0 Mpa,0.156 Mpa,0.0642 Mpa,0.163 Mpa,0.0227 Mpa,0.112 Mpa,0.0543 Mpa,8.09%,3.73%,11.0%,0.412%,4.88%,0.600%,8.52%,0.586%,3.15%,1.44%
2026-08-13 13:00:00,0.0636 Mpa,0.356 Mpa,0.277 Mpa,0 Mpa,0 Mpa,0.263 Mpa,0.0509 Mpa,0.131 Mpa,0.149 Mpa,0.121 Mpa,2.40%,11.4%,12.8%,0%,0%,5.83%,4.78%,4.12%,4.25%,3.47%
2026-08-13 15:00:00,0.150 Mpa,0.123 Mpa,0.344 Mpa,0.00705 Mpa,0.0612 Mpa,0.202 Mpa,0.0443 Mpa,0.0752 Mpa,0.0923 Mpa,0.0762 Mpa,5.05%,4.34%,15.6%,0%,1.87%,4.20%,3.79%,2.42%,2.37%,2.23%
2026-08-13 17:00:00,0.129 Mpa,0.225 Mpa,0.172 Mpa,0.0813 Mpa,0.0895 Mpa,0.273 Mpa,0.0879 Mpa,0.118 Mpa,0.0868 Mpa,0.0885 Mpa,3.87%,7.30%,10.9%,2.51%,3.34%,6.02%,5.29%,3.46%,2.29%,2.48%
2026-08-13 19:00:00,0.0826 Mpa,0 Mpa,0.0532 Mpa,0.179 Mpa,0.0501 Mpa,0.127 Mpa,0.230 Mpa,0.0672 Mpa,0.0853 Mpa,0.129 Mpa,2.13%,1.58%,6.14%,5.29%,1.61%,2.99%,10.1%,2.03%,2.26%,3.48%
2026-08-13 21:00:00,0.115 Mpa,,0.0820 Mpa,0.0921 Mpa,0.125 Mpa,0.151 Mpa,0.155 Mpa,0.0764 Mpa,0.159 Mpa,0.174 Mpa,3.78%,,7.92%,2.88%,4.28%,3.65%,7.37%,2.22%,4.63%,4.90%
2026-08-13 23:00:00,0.179 Mpa,,0.0747 Mpa,0.0732 Mpa,0.0838 Mpa,0.0893 Mpa,0.163 Mpa,0.0206 Mpa,0.197 Mpa,0.104 Mpa,5.26%,,7.80%,2.27%,2.87%,1.84%,7.85%,0.470%,5.72%,2.85%
2026-08-14 01:00:00,0.0507 Mpa,,0.0912 Mpa,0.143 Mpa,0.0614 Mpa,0.305 Mpa,0.174 Mpa,0.132 Mpa,0.102 Mpa,0.131 Mpa,1.35%,,10.1%,4.48%,2.27%,8.15%,8.87%,3.78%,2.63%,3.53%
2026-08-14 03:00:00,0.0968 Mpa,0.0228 Mpa,0.0254 Mpa,0.00113 Mpa,0.0596 Mpa,0.223 Mpa,0.0870 Mpa,0.0590 Mpa,0.0709 Mpa,0.127 Mpa,2.57%,1.80%,7.39%,0%,2.03%,5.47%,5.69%,1.69%,1.94%,3.44%
2026-08-14 05:00:00,0.120 Mpa,0.146 Mpa,0.0472 Mpa,0.640 Mpa,0.0845 Mpa,0.130 Mpa,0.0608 Mpa,0.0817 Mpa,0.114 Mpa,0.106 Mpa,3.72%,5.60%,5.65%,18.5%,3.18%,2.58%,4.69%,2.60%,3.13%,2.94%
2026-08-14 07:00:00,0.170 Mpa,0.0702 Mpa,0.00103 Mpa,0.109 Mpa,0.149 Mpa,0.125 Mpa,0.117 Mpa,0.179 Mpa,0.102 Mpa,0.0811 Mpa,4.70%,2.84%,8.51%,3.23%,6.06%,2.78%,6.43%,5.34%,2.79%,2.14%
2026-08-14 09:00:00,0.222 Mpa,0.164 Mpa,0.0609 Mpa,0.140 Mpa,0.0848 Mpa,0.0652 Mpa,0.0890 Mpa,0.118 Mpa,0.129 Mpa,0.0908 Mpa,6.14%,5.62%,9.89%,4.26%,3.74%,1.07%,5.54%,3.80%,3.66%,2.47%
2026-08-14 11:00:00,0.133 Mpa,0.126 Mpa,0.112 Mpa,0.0117 Mpa,0.0694 Mpa,0.0966 Mpa,0.277 Mpa,0.113 Mpa,0.112 Mpa,0.104 Mpa,4.48%,4.96%,11.3%,0.335%,3.00%,2.05%,11.4%,3.34%,3.10%,2.76%
2026-08-14 13:00:00,0.143 Mpa,0.129 Mpa,0.0531 Mpa,0 Mpa,0.180 Mpa,0.0824 Mpa,0.0863 Mpa,0.505 Mpa,0.0918 Mpa,0.148 Mpa,5.25%,4.88%,9.02%,0%,6.67%,1.51%,5.58%,14.4%,2.40%,3.93%
2026-08-14 15:00:00,0.149 Mpa,0.140 Mpa,0.155 Mpa,0.0272 Mpa,0.0809 Mpa,0.163 Mpa,0.123 Mpa,0.358 Mpa,0.0817 Mpa,0.0652 Mpa,5.96%,5.22%,11.4%,0.683%,3.13%,4.02%,6.69%,10.9%,2.19%,1.69%
2026-08-14 17:00:00,0.174 Mpa,0.172 Mpa,0.329 Mpa,0.179 Mpa,0.243 Mpa,0.160 Mpa,0.182 Mpa,0.151 Mpa,0.115 Mpa,0.0647 Mpa,5.59%,6.39%,17.4%,5.64%,8.90%,3.92%,8.29%,4.58%,3.24%,1.70%
2026-08-14 19:00:00,0.135 Mpa,0.117 Mpa,,0.0662 Mpa,0.0545 Mpa,0.285 Mpa,0.148 Mpa,0.0690 Mpa,0.192 Mpa,0.0743 Mpa,3.79%,4.86%,,2.11%,1.80%,7.90%,7.48%,2.08%,5.48%,1.91%
2026-08-14 21:00:00,0.199 Mpa,0.0806 Mpa,,0.0389 Mpa,0.152 Mpa,0.174 Mpa,0.130 Mpa,0.126 Mpa,0.174 Mpa,0.0638 Mpa,6.05%,3.46%,,1.09%,5.55%,4.25%,6.88%,3.60%,5.03%,1.62%
2026-08-14 23:00:00,0.167 Mpa,0.108 Mpa,,0.0342 Mpa,0.0609 Mpa,0.281 Mpa,0.104 Mpa,0.0397 Mpa,0.158 Mpa,0.0704 Mpa,5.28%,4.36%,,0.975%,2.11%,7.11%,4.65%,1.14%,4.46%,1.82%
2026-08-15 01:00:00,0.117 Mpa,0.272 Mpa,,0.0831 Mpa,0.0672 Mpa,0.174 Mpa,0.0767 Mpa,0.102 Mpa,0.100 Mpa,0.151 Mpa,4.28%,9.36%,,3.18%,2.36%,4.09%,4.06%,2.96%,2.72%,3.88%
2026-08-15 03:00:00,0.120 Mpa,0.0898 Mpa,,0.0843 Mpa,0.0736 Mpa,0.212 Mpa,0.0705 Mpa,0.0436 Mpa,0.0690 Mpa,0.0605 Mpa,4.07%,3.46%,,3.07%,2.35%,5.12%,5.03%,1.25%,1.78%,1.40%
2026-08-15 05:00:00,0.0611 Mpa,0.335 Mpa,0.00375 Mpa,0.113 Mpa,0.0580 Mpa,0.173 Mpa,0.0641 Mpa,0.0452 Mpa,0.0998 Mpa,0.105 Mpa,1.78%,12.0%,4.53%,3.33%,1.85%,4.41%,4.50%,1.26%,2.57%,2.83%
2026-08-15 07:00:00,0.0714 Mpa,0.198 Mpa,0.0542 Mpa,0.0986 Mpa,0.0534 Mpa,0.142 Mpa,0.0398 Mpa,0.0268 Mpa,0.117 Mpa,0.102 Mpa,1.81%,7.51%,4.62%,2.89%,1.87%,3.64%,3.25%,0.672%,3.09%,2.56%
2026-08-15 09:00:00,0.101 Mpa,0.227 Mpa,0.0940 Mpa,0.0435 Mpa,0.0648 Mpa,0.187 Mpa,0.135 Mpa,0.195 Mpa,0.0914 Mpa,0.0994 Mpa,2.83%,8.22%,9.12%,1.31%,2.23%,4.99%,6.79%,6.32%,2.49%,2.63%
2026-08-15 11:00:00,0.101 Mpa,0.137 Mpa,0.0612 Mpa,0.0849 Mpa,0.0646 Mpa,0.151 Mpa,0.122 Mpa,0.0623 Mpa,0.109 Mpa,0.101 Mpa,3.36%,5.21%,6.55%,2.56%,2.51%,3.92%,6.14%,2.11%,3.10%,2.69%
2026-08-15 13:00:00,0.0523 Mpa,0.0659 Mpa,0.0467 Mpa,0.102 Mpa,0.281 Mpa,0.0613 Mpa,0.165 Mpa,0.221 Mpa,0.0834 Mpa,0.0889 Mpa,1.79%,2.65%,6.36%,3.00%,9.64%,0.888%,7.66%,6.69%,2.18%,2.44%
2026-08-15 15:00:00,0.0745 Mpa,0.0824 Mpa,0.223 Mpa,0.152 Mpa,0.112 Mpa,0.277 Mpa,0.0477 Mpa,0.285 Mpa,0.142 Mpa,0.137 Mpa,2.69%,3.37%,11.3%,4.51%,3.99%,7.40%,4.24%,8.70%,3.97%,4.11%
2026-08-15 17:00:00,0.124 Mpa,0.0989 Mpa,0.287 Mpa,0.0364 Mpa,0.117 Mpa,0.133 Mpa,0.126 Mpa,,0.102 Mpa,0.197 Mpa,4.15%,3.80%,13.5%,1.06%,4.64%,3.12%,6.65%,,3.11%,5.51%
2026-08-15 19:00:00,0.0791 Mpa,0.0906 Mpa,0.689 Mpa,0.0859 Mpa,0.0976 Mpa,0.248 Mpa,0.147 Mpa,,0.0712 Mpa,0.138 Mpa,2.23%,3.54%,27.0%,2.50%,4.12%,6.64%,7.48%,,1.85%,3.84%
2026-08-15 21:00:00,0.0603 Mpa,0.0975 Mpa,0.114 Mpa,0.0685 Mpa,0.133 Mpa,0.200 Mpa,0.0580 Mpa,,0.0644 Mpa,0.196 Mpa,1.49%,3.77%,11.5%,2.08%,5.52%,4.90%,4.87%,,1.65%,5.62%
2026-08-15 23:00:00,0.173 Mpa,0.109 Mpa,0.0429 Mpa,0.0855 Mpa,0.0671 Mpa,0.0741 Mpa,0.169 Mpa,0.000118 Mpa,0.190 Mpa,0.173 Mpa,5.70%,4.16%,9.71%,2.51%,2.51%,1.50%,7.89%,0%,5.31%,4.87%
2026-08-16 01:00:00,0.372 Mpa,0.148 Mpa,0.102 Mpa,0 Mpa,0.0610 Mpa,0.233 Mpa,0.0725 Mpa,,0.101 Mpa,0.202 Mpa,9.77%,5.11%,10.6%,0.00620%,2.73%,6.39%,5.15%,,2.78%,5.57%
2026-08-16 03:00:00,0.0599 Mpa,0.394 Mpa,0.142 Mpa,0.0115 Mpa,0.164 Mpa,0.188 Mpa,0.119 Mpa,0.0168 Mpa,0.0838 Mpa,0.0630 Mpa,1.59%,12.5%,12.2%,0.283%,6.38%,5.30%,6.52%,0.219%,2.35%,1.61%
2026-08-16 05:00:00,0.0671 Mpa,0.128 Mpa,0.115 Mpa,0.104 Mpa,0.0683 Mpa,0.103 Mpa,0.138 Mpa,0.0338 Mpa,0.201 Mpa,0.0964 Mpa,2.12%,5.11%,10.1%,2.95%,2.53%,2.39%,7.28%,0.980%,5.84%,2.71%
2026-08-16 07:00:00,0.150 Mpa,0.170 Mpa,0.0902 Mpa,0.0500 Mpa,0.0702 Mpa,0.0979 Mpa,0.0114 Mpa,0.0663 Mpa,0.106 Mpa,0.0852 Mpa,5.18%,7.24%,7.38%,1.55%,2.41%,2.09%,2.40%,2.12%,3.15%,2.28%
2026-08-16 09:00:00,0.213 Mpa,0.154 Mpa,0.0841 Mpa,0.0422 Mpa,0.0839 Mpa,0.136 Mpa,0.153 Mpa,0.0353 Mpa,0.219 Mpa,0.0536 Mpa,6.16%,7.07%,8.59%,1.26%,2.92%,3.39%,7.13%,1.09%,7.07%,1.45%
2026-08-16 11:00:00,0.0897 Mpa,0.176 Mpa,0.146 Mpa,0.0990 Mpa,0.0593 Mpa,0.124 Mpa,0.243 Mpa,0.0574 Mpa,0.183 Mpa,0.0870 Mpa,2.56%,6.59%,9.80%,2.91%,2.02%,3.15%,9.54%,1.82%,5.57%,2.34%
2026-08-16 13:00:00,0.103 Mpa,0.112 Mpa,0.122 Mpa,0.0751 Mpa,0.104 Mpa,,0.343 Mpa,0.358 Mpa,0.119 Mpa,0.118 Mpa,3.26%,4.54%,9.88%,2.35%,3.75%,,12.7%,10.9%,3.50%,3.50%
