"Time","P_FW - I38","P_FW - I39","P_FW - I40","P_FW - I41","P_FW - I42","P_FW - I43","P_FW - I44","P_FW - I47","P_FW - I48","%FW - I38","%FW - I39","%FW - I40","%FW - I41","%FW - I42","%FW - I43","%FW - I44","%FW - I47","%FW - I48"
2026-08-26 15:00:00,0.303 Mpa,0.422 Mpa,0.439 Mpa,0.300 Mpa,,0.442 Mpa,0.528 Mpa,,0.150 Mpa,8.90%,14.5%,11.5%,5.28%,,9.89%,10.4%,,2.51%
2026-08-26 17:00:00,0.259 Mpa,0.0720 Mpa,0.154 Mpa,0.173 Mpa,,0.153 Mpa,0.196 Mpa,,0.250 Mpa,9.44%,4.31%,3.95%,1.64%,,1.45%,5.20%,,5.25%
2026-08-26 19:00:00,0.0951 Mpa,0.404 Mpa,0.450 Mpa,1.21 Mpa,,0.196 Mpa,0.206 Mpa,,0.213 Mpa,3.75%,12.6%,12.2%,29.9%,,3.91%,2.38%,,5.02%
2026-08-26 21:00:00,0.0539 Mpa,0.468 Mpa,0.235 Mpa,0.159 Mpa,,0.155 Mpa,0.319 Mpa,,0.250 Mpa,5.26%,14.5%,5.80%,1.64%,,0.722%,4.69%,,5.48%
2026-08-26 23:00:00,0.402 Mpa,0.123 Mpa,0.330 Mpa,0.555 Mpa,,0.150 Mpa,0.230 Mpa,,0.167 Mpa,12.6%,4.68%,8.27%,12.1%,,0.468%,2.96%,,3.19%
2026-08-27 01:00:00,0.0510 Mpa,0.958 Mpa,1.38 Mpa,0.222 Mpa,,0.203 Mpa,0.408 Mpa,,0.186 Mpa,3.60%,28.5%,37.3%,3.21%,,2.65%,7.71%,,4.63%
2026-08-27 03:00:00,0.0370 Mpa,0.147 Mpa,1.97 Mpa,0.349 Mpa,,0.157 Mpa,0.347 Mpa,,0.477 Mpa,7.61%,4.70%,52.3%,6.49%,,1.48%,5.13%,,13.7%
2026-08-27 05:00:00,0.125 Mpa,0.271 Mpa,,0.315 Mpa,,0.144 Mpa,0.517 Mpa,,0.202 Mpa,4.85%,9.55%,,5.87%,,0.966%,10.5%,,4.06%
2026-08-27 07:00:00,0.205 Mpa,0.0325 Mpa,,0.241 Mpa,,0.167 Mpa,0.459 Mpa,,0.475 Mpa,6.31%,2.56%,,3.44%,,1.87%,8.60%,,16.7%
2026-08-27 09:00:00,0.828 Mpa,0.0215 Mpa,,0.210 Mpa,,0.156 Mpa,0.299 Mpa,,0.173 Mpa,21.1%,2.80%,,2.55%,,0.712%,5.46%,,17.7%
2026-08-27 11:00:00,0.0499 Mpa,0.00853 Mpa,0.209 Mpa,0.277 Mpa,,0.197 Mpa,0.147 Mpa,,0.410 Mpa,0.738%,2.76%,7.59%,4.63%,,2.15%,0.723%,,9.33%
2026-08-27 13:00:00,0.108 Mpa,0.0217 Mpa,,0.307 Mpa,,0.251 Mpa,0.333 Mpa,,0.247 Mpa,2.93%,2.03%,,5.92%,,3.45%,4.85%,,5.02%
2026-08-27 15:00:00,0.346 Mpa,0.0136 Mpa,,0.0800 Mpa,,0.156 Mpa,0.331 Mpa,,0.852 Mpa,9.71%,2.01%,,0.345%,,2.74%,5.14%,,22.0%
2026-08-27 17:00:00,0.188 Mpa,0.0336 Mpa,,0.0977 Mpa,,0.184 Mpa,0.295 Mpa,,0.184 Mpa,5.42%,3.06%,,0%,,1.54%,5.28%,,4.07%
2026-08-27 19:00:00,0.202 Mpa,0 Mpa,,0.351 Mpa,,0.320 Mpa,0.283 Mpa,,0.146 Mpa,7.03%,2.44%,,6.22%,,7.23%,4.14%,,5.70%
2026-08-27 21:00:00,0.114 Mpa,0.00843 Mpa,,0.243 Mpa,,0.900 Mpa,0.431 Mpa,,0.251 Mpa,3.92%,2.58%,,3.36%,,22.2%,9.91%,,6.51%
2026-08-27 23:00:00,0.0218 Mpa,0.0133 Mpa,,0.136 Mpa,,0.628 Mpa,0.223 Mpa,,0.368 Mpa,0.480%,1.98%,,0.916%,,15.1%,2.06%,,18.9%
2026-08-28 01:00:00,,0.00187 Mpa,,0.165 Mpa,,0.278 Mpa,0.370 Mpa,,0.163 Mpa,,1.71%,,9.20%,,4.03%,5.44%,,2.82%
2026-08-28 03:00:00,0.185 Mpa,0.325 Mpa,,0.183 Mpa,,0.640 Mpa,0.344 Mpa,,0.508 Mpa,4.29%,9.91%,,24.5%,,14.7%,5.48%,,27.0%
2026-08-28 05:00:00,0.123 Mpa,0.429 Mpa,,0.122 Mpa,,0.150 Mpa,0.269 Mpa,,0.190 Mpa,2.60%,13.3%,,19.1%,,0.654%,4.71%,,3.97%
2026-08-28 07:00:00,0.154 Mpa,0.0135 Mpa,,0.319 Mpa,,0.219 Mpa,0.422 Mpa,,0.275 Mpa,3.69%,1.87%,,5.59%,,2.35%,8.97%,,9.31%
2026-08-28 09:00:00,0.0913 Mpa,0.00288 Mpa,,0.356 Mpa,,0.186 Mpa,0.502 Mpa,,0.327 Mpa,3.52%,1.99%,,6.51%,,2.44%,10.5%,,6.71%
2026-08-28 11:00:00,0.179 Mpa,0 Mpa,,0.160 Mpa,,0.156 Mpa,0.280 Mpa,,0.568 Mpa,6.08%,1.68%,,1.37%,,2.08%,3.67%,,23.3%
2026-08-28 13:00:00,,0.312 Mpa,,0.281 Mpa,,0.554 Mpa,0.210 Mpa,,0.187 Mpa,,9.81%,,4.92%,,11.8%,1.54%,,5.85%
2026-08-28 15:00:00,,0.119 Mpa,,0.166 Mpa,,0.717 Mpa,0.385 Mpa,,0.466 Mpa,,4.45%,,2.37%,,16.3%,6.60%,,10.3%
2026-08-28 17:00:00,,0.152 Mpa,0.00114 Mpa,0.209 Mpa,,0.590 Mpa,0.376 Mpa,,0.241 Mpa,,5.70%,4.39%,3.60%,,13.2%,6.72%,,5.59%
2026-08-28 19:00:00,,0.0754 Mpa,0.000701 Mpa,0.159 Mpa,,0.419 Mpa,0.238 Mpa,,0.135 Mpa,,14.9%,4.27%,1.32%,,8.76%,1.34%,,7.14%
2026-08-28 21:00:00,0 Mpa,0.261 Mpa,0.481 Mpa,0.336 Mpa,,0.525 Mpa,0.241 Mpa,,0.132 Mpa,5.41%,9.19%,13.6%,6.42%,,11.8%,4.43%,,1.32%
2026-08-28 23:00:00,0.0838 Mpa,0.0865 Mpa,0.216 Mpa,0.115 Mpa,,0.379 Mpa,0.329 Mpa,,0.276 Mpa,6.34%,3.68%,6.10%,1.16%,,8.43%,5.23%,,6.86%
2026-08-29 01:00:00,0.0672 Mpa,0.912 Mpa,0.110 Mpa,1.58 Mpa,,1.11 Mpa,0.303 Mpa,,0.229 Mpa,6.12%,27.2%,4.70%,38.6%,,28.2%,4.87%,,4.73%
2026-08-29 03:00:00,0.0698 Mpa,,0.0795 Mpa,0.629 Mpa,,0.321 Mpa,0.269 Mpa,,0.194 Mpa,3.31%,,4.90%,13.5%,,7.89%,3.86%,,3.61%
2026-08-29 05:00:00,0.105 Mpa,,0.190 Mpa,0.311 Mpa,,0.143 Mpa,0.232 Mpa,,0.520 Mpa,3.01%,,5.16%,5.15%,,16.4%,3.42%,,12.9%
2026-08-29 07:00:00,0.0715 Mpa,,0.00393 Mpa,0.565 Mpa,,0.543 Mpa,0.436 Mpa,,0.621 Mpa,6.86%,,1.71%,12.0%,,11.2%,9.11%,,16.2%
2026-08-29 09:00:00,0.0912 Mpa,0.157 Mpa,0.195 Mpa,0.379 Mpa,,0.181 Mpa,0.207 Mpa,,0.477 Mpa,4.11%,5.72%,5.57%,6.67%,,1.54%,2.20%,,11.1%
2026-08-29 11:00:00,0.263 Mpa,0.00397 Mpa,0.171 Mpa,0.985 Mpa,,0.226 Mpa,0.384 Mpa,,0.369 Mpa,8.28%,1.35%,4.62%,23.6%,,3.31%,6.56%,,9.27%
2026-08-29 13:00:00,0.307 Mpa,,0.462 Mpa,0.562 Mpa,,0.204 Mpa,0.238 Mpa,,0.235 Mpa,8.90%,,12.8%,12.3%,,2.12%,4.89%,,5.38%
2026-08-29 15:00:00,0.0657 Mpa,,0.165 Mpa,0.318 Mpa,,0.234 Mpa,0.268 Mpa,,0.262 Mpa,1.62%,,7.47%,6.07%,,4.33%,3.29%,,5.39%
2026-08-29 17:00:00,0.318 Mpa,,0.163 Mpa,0.226 Mpa,,0.208 Mpa,0.302 Mpa,,0.223 Mpa,9.58%,,5.23%,3.98%,,2.22%,4.67%,,4.73%
2026-08-29 19:00:00,0.222 Mpa,,0.421 Mpa,0.262 Mpa,,0.891 Mpa,0.233 Mpa,,0.264 Mpa,6.43%,,11.8%,5.22%,,20.7%,2.46%,,8.94%
2026-08-29 21:00:00,0.187 Mpa,,0.374 Mpa,0.125 Mpa,,0.651 Mpa,0.230 Mpa,,0.214 Mpa,7.07%,,9.89%,1.54%,,14.2%,2.36%,,6.12%
2026-08-29 23:00:00,0.145 Mpa,,0.375 Mpa,1.23 Mpa,,0.419 Mpa,0.590 Mpa,,0.178 Mpa,6.00%,,10.0%,30.8%,,8.89%,13.2%,,6.99%
2026-08-30 01:00:00,0.0828 Mpa,,0.262 Mpa,0.417 Mpa,,0.376 Mpa,0.249 Mpa,,0.246 Mpa,5.81%,,7.27%,8.10%,,8.57%,1.63%,,5.79%
2026-08-30 03:00:00,0.137 Mpa,,0.169 Mpa,0.346 Mpa,,0.431 Mpa,0.238 Mpa,,0.149 Mpa,3.31%,,5.92%,6.61%,,9.42%,1.89%,,10.2%
2026-08-30 05:00:00,0.102 Mpa,,0.0496 Mpa,0.311 Mpa,,0.203 Mpa,0.329 Mpa,,0.274 Mpa,2.87%,,1.21%,5.60%,,2.04%,4.65%,,10.2%
2026-08-30 07:00:00,0.0663 Mpa,0 Mpa,0.560 Mpa,0.156 Mpa,,0.250 Mpa,0.968 Mpa,,0.282 Mpa,3.06%,1.60%,15.6%,1.67%,,3.00%,23.3%,,6.44%
2026-08-30 09:00:00,0.558 Mpa,0 Mpa,1.53 Mpa,0.129 Mpa,,0.397 Mpa,0.443 Mpa,,0.195 Mpa,14.3%,2.57%,42.8%,0.943%,,7.04%,8.08%,,4.15%
2026-08-30 11:00:00,0.0929 Mpa,0.149 Mpa,0.718 Mpa,0.0546 Mpa,,0.558 Mpa,0.288 Mpa,,0.434 Mpa,3.97%,4.20%,20.8%,0.331%,,12.0%,2.71%,,10.0%
2026-08-30 13:00:00,0.335 Mpa,0.0339 Mpa,0.147 Mpa,0.649 Mpa,,0.736 Mpa,0.499 Mpa,,1.44 Mpa,10.1%,1.13%,3.84%,14.9%,,17.5%,10.6%,,35.0%
2026-08-30 15:00:00,0.188 Mpa,0.219 Mpa,0.154 Mpa,0.221 Mpa,,0.603 Mpa,0.320 Mpa,,0.261 Mpa,6.64%,7.02%,4.82%,3.18%,,41.8%,4.77%,,5.95%
2026-08-30 17:00:00,0.251 Mpa,0.224 Mpa,0.151 Mpa,0.329 Mpa,,0.110 Mpa,0.248 Mpa,,0.188 Mpa,7.63%,7.24%,4.80%,6.19%,,0.0782%,1.97%,,3.83%
2026-08-30 19:00:00,0.152 Mpa,0.256 Mpa,0.186 Mpa,1.27 Mpa,,0.122 Mpa,0.433 Mpa,,1.25 Mpa,3.67%,8.32%,5.49%,31.2%,,0.0154%,7.60%,,48.7%
2026-08-30 21:00:00,0.577 Mpa,0.287 Mpa,0.200 Mpa,0.402 Mpa,,0.240 Mpa,0.549 Mpa,,1.36 Mpa,14.7%,9.05%,5.04%,7.61%,,3.16%,11.5%,,38.8%
2026-08-30 23:00:00,0.412 Mpa,0.300 Mpa,0.168 Mpa,0.673 Mpa,,0.707 Mpa,0.574 Mpa,,0.443 Mpa,10.1%,8.93%,4.99%,15.2%,,16.3%,12.2%,,11.4%
2026-08-31 01:00:00,0.509 Mpa,0.220 Mpa,0.173 Mpa,0.433 Mpa,,0.730 Mpa,0.673 Mpa,,0.247 Mpa,13.4%,6.60%,5.31%,8.84%,,17.3%,14.9%,,13.7%
2026-08-31 03:00:00,0.803 Mpa,0.261 Mpa,0.0551 Mpa,0.568 Mpa,,0.213 Mpa,0.419 Mpa,,0.233 Mpa,21.3%,8.23%,1.81%,12.9%,,5.80%,6.80%,,6.49%
2026-08-31 05:00:00,0.352 Mpa,0.243 Mpa,0.139 Mpa,1.77 Mpa,,0.287 Mpa,0.246 Mpa,,0.244 Mpa,8.28%,7.59%,3.85%,44.3%,,4.98%,2.56%,,4.94%
2026-08-31 07:00:00,0.225 Mpa,0.475 Mpa,0.315 Mpa,0.803 Mpa,,0.190 Mpa,0.217 Mpa,,0.243 Mpa,6.79%,14.7%,9.69%,18.2%,,1.07%,2.46%,,5.67%
2026-08-31 09:00:00,0.203 Mpa,0.451 Mpa,0.165 Mpa,0.289 Mpa,,0.176 Mpa,1.04 Mpa,,0.434 Mpa,5.53%,14.0%,5.69%,4.62%,,1.51%,27.0%,,10.0%
2026-08-31 11:00:00,0.0600 Mpa,0.361 Mpa,0.0620 Mpa,0.740 Mpa,,0.307 Mpa,1.29 Mpa,,0.356 Mpa,1.56%,10.9%,2.17%,17.2%,,5.40%,34.3%,,9.31%
2026-08-31 13:00:00,0.263 Mpa,0.563 Mpa,0.0756 Mpa,0.857 Mpa,,0.521 Mpa,0.766 Mpa,,0.363 Mpa,8.00%,17.1%,2.40%,20.5%,,11.2%,19.5%,,8.25%
2026-08-31 15:00:00,0.0578 Mpa,0.317 Mpa,0.139 Mpa,0.0501 Mpa,,0.152 Mpa,0.719 Mpa,,0.308 Mpa,2.09%,9.91%,4.23%,2.17%,,0.475%,16.7%,,6.02%
2026-08-31 17:00:00,0.190 Mpa,1.79 Mpa,0.213 Mpa,0.0600 Mpa,,0.160 Mpa,0.407 Mpa,,0.223 Mpa,6.41%,54.3%,5.02%,1.60%,,0.637%,9.60%,,6.60%
2026-08-31 19:00:00,0.0779 Mpa,0.368 Mpa,0.142 Mpa,0.380 Mpa,,0.178 Mpa,0.752 Mpa,,0.523 Mpa,2.74%,10.8%,3.55%,9.62%,,1.88%,18.7%,,16.2%
2026-08-31 21:00:00,0.217 Mpa,0.236 Mpa,0.157 Mpa,1.34 Mpa,,0.194 Mpa,0.255 Mpa,,0.641 Mpa,7.30%,6.98%,4.52%,34.3%,,3.97%,3.70%,,18.0%
2026-08-31 23:00:00,0.517 Mpa,0.115 Mpa,0.874 Mpa,,,0.119 Mpa,0.261 Mpa,,0.416 Mpa,15.1%,3.65%,24.5%,,,2.57%,3.73%,,58.1%
2026-09-01 01:00:00,1.01 Mpa,0.0243 Mpa,,,,,,,0.595 Mpa,26.4%,3.39%,,,,,,,13.9%
2026-09-01 03:00:00,0.113 Mpa,0.0509 Mpa,2.42 Mpa,0.0738 Mpa,,,0.352 Mpa,,0.0552 Mpa,3.85%,6.29%,63.4%,5.90%,,,8.19%,,4.83%
2026-09-01 05:00:00,0.581 Mpa,,0.134 Mpa,0.720 Mpa,,0.365 Mpa,,,,14.9%,,2.25%,17.3%,,6.83%,,,
2026-09-01 07:00:00,0.266 Mpa,,0.794 Mpa,0.213 Mpa,,0.185 Mpa,0.286 Mpa,,0.167 Mpa,10.2%,,25.9%,3.38%,,1.42%,5.35%,,24.2%
2026-09-01 09:00:00,0.0607 Mpa,0.380 Mpa,0.564 Mpa,0.339 Mpa,,0.160 Mpa,0.237 Mpa,,0.318 Mpa,2.51%,11.1%,16.1%,6.46%,,0.697%,2.21%,,7.43%
2026-09-01 11:00:00,0.135 Mpa,0.0321 Mpa,0.110 Mpa,0.241 Mpa,,0.335 Mpa,0.506 Mpa,,0.239 Mpa,2.86%,1.69%,3.09%,3.72%,,6.15%,10.9%,,5.16%
2026-09-01 13:00:00,0.142 Mpa,0.162 Mpa,0.194 Mpa,0.311 Mpa,,,0.538 Mpa,,0.153 Mpa,3.94%,6.03%,5.11%,5.54%,,,11.0%,,3.11%
2026-09-01 15:00:00,0.261 Mpa,0.261 Mpa,0.174 Mpa,0.190 Mpa,,,1.08 Mpa,,0.259 Mpa,11.8%,8.90%,4.20%,2.24%,,,26.2%,,5.56%
2026-09-01 17:00:00,,0.0324 Mpa,0.0485 Mpa,0.270 Mpa,,,0.265 Mpa,,0.161 Mpa,,1.41%,2.21%,4.45%,,,2.38%,,3.39%
2026-09-01 19:00:00,,,0.0188 Mpa,0.226 Mpa,,,,,,,,2.36%,4.00%,,,,,
2026-09-01 21:00:00,,,0.449 Mpa,0.285 Mpa,,0.506 Mpa,1.97 Mpa,,,,,12.0%,5.54%,,9.43%,52.8%,,
2026-09-01 23:00:00,,,0.275 Mpa,0.339 Mpa,,0.194 Mpa,0.784 Mpa,,0.557 Mpa,,,7.70%,6.49%,,2.90%,17.8%,,12.5%
2026-09-02 01:00:00,0.732 Mpa,0.137 Mpa,0.748 Mpa,0.319 Mpa,,0.121 Mpa,0.616 Mpa,,0.103 Mpa,19.7%,4.34%,21.1%,5.99%,,1.64%,14.1%,,2.50%
2026-09-02 03:00:00,0.871 Mpa,0.328 Mpa,0.0999 Mpa,0.138 Mpa,,2.17 Mpa,0.394 Mpa,,0.260 Mpa,23.1%,9.87%,2.81%,0.927%,,52.6%,6.43%,,5.23%
2026-09-02 05:00:00,0.0741 Mpa,0.487 Mpa,0.100 Mpa,0.237 Mpa,,0.170 Mpa,0.537 Mpa,,0.439 Mpa,5.90%,15.3%,3.11%,3.59%,,1.23%,11.9%,,10.7%
2026-09-02 07:00:00,0.199 Mpa,0.404 Mpa,0.0694 Mpa,0.161 Mpa,,0.230 Mpa,0.973 Mpa,,0.430 Mpa,8.38%,12.2%,1.93%,1.87%,,2.67%,25.7%,,11.2%
2026-09-02 09:00:00,1.41 Mpa,0.206 Mpa,0.275 Mpa,0.163 Mpa,,0.185 Mpa,0.598 Mpa,,0.392 Mpa,37.3%,6.43%,7.59%,1.61%,,0.747%,14.4%,,12.0%
2026-09-02 11:00:00,0.922 Mpa,0.176 Mpa,0.0733 Mpa,0.136 Mpa,,0.157 Mpa,0.324 Mpa,,0.267 Mpa,23.4%,6.21%,2.57%,0.876%,,0.0793%,6.45%,,7.62%
2026-09-02 13:00:00,0.00373 Mpa,0.231 Mpa,0.0589 Mpa,0.358 Mpa,,0.165 Mpa,0.454 Mpa,,0.416 Mpa,0.0179%,7.92%,1.54%,6.90%,,0.229%,9.60%,,10.0%
2026-09-02 15:00:00,1.03 Mpa,0.244 Mpa,0.121 Mpa,0.286 Mpa,,0.195 Mpa,0.303 Mpa,,0.215 Mpa,26.9%,8.08%,3.20%,6.36%,,1.72%,3.60%,,6.21%
2026-09-02 17:00:00,0.410 Mpa,0.120 Mpa,0.0831 Mpa,0.276 Mpa,,0.178 Mpa,0.236 Mpa,,0.234 Mpa,10.9%,3.65%,1.73%,4.61%,,1.29%,2.97%,,4.71%
2026-09-02 19:00:00,0.343 Mpa,0.234 Mpa,0.190 Mpa,0.307 Mpa,,0.246 Mpa,0.341 Mpa,,1.04 Mpa,8.83%,6.97%,4.85%,5.55%,,2.59%,6.58%,,25.7%
2026-09-02 21:00:00,0.584 Mpa,0.409 Mpa,0.230 Mpa,0.327 Mpa,,0.308 Mpa,0.657 Mpa,,0.210 Mpa,15.3%,12.2%,5.49%,5.65%,,4.37%,15.2%,,4.80%
2026-09-02 23:00:00,0.188 Mpa,0.416 Mpa,0.0917 Mpa,0.448 Mpa,,0.189 Mpa,0.580 Mpa,,0.170 Mpa,4.79%,12.3%,1.38%,9.26%,,0.960%,13.6%,,3.10%
2026-09-03 01:00:00,0.131 Mpa,0.128 Mpa,0.316 Mpa,0.402 Mpa,,0.179 Mpa,0.389 Mpa,,0.586 Mpa,5.97%,3.75%,8.95%,7.56%,,6.63%,6.83%,,14.4%
2026-09-03 03:00:00,0.308 Mpa,0.363 Mpa,0.314 Mpa,0.307 Mpa,,0.298 Mpa,0.364 Mpa,,0.245 Mpa,7.08%,10.7%,9.40%,5.26%,,4.77%,6.48%,,4.34%
2026-09-03 05:00:00,0.639 Mpa,0.238 Mpa,0.132 Mpa,0.257 Mpa,,0.189 Mpa,0.423 Mpa,,0.150 Mpa,18.1%,25.8%,4.52%,4.15%,,2.22%,9.29%,,2.94%
2026-09-03 07:00:00,0.666 Mpa,0.330 Mpa,0.432 Mpa,0.249 Mpa,,0.239 Mpa,0.261 Mpa,,0.696 Mpa,17.4%,10.6%,12.0%,3.78%,,3.91%,2.84%,,23.6%
2026-09-03 09:00:00,0.184 Mpa,0.179 Mpa,0.207 Mpa,0.133 Mpa,,0.290 Mpa,0.361 Mpa,,0.184 Mpa,6.46%,6.34%,5.32%,0.623%,,4.89%,5.67%,,4.05%
2026-09-03 11:00:00,0.641 Mpa,0.629 Mpa,0.178 Mpa,0.307 Mpa,,0.281 Mpa,0.501 Mpa,,0.192 Mpa,16.3%,20.3%,4.95%,5.27%,,3.99%,10.4%,,4.28%
2026-09-03 13:00:00,0.222 Mpa,0.165 Mpa,0.154 Mpa,0.266 Mpa,,0.304 Mpa,0.0910 Mpa,,0.263 Mpa,4.82%,5.86%,4.54%,4.87%,,4.88%,0.0623%,,6.61%
2026-09-03 15:00:00,0.235 Mpa,0.827 Mpa,0.267 Mpa,0.245 Mpa,,0.345 Mpa,2.15 Mpa,,0.208 Mpa,6.06%,25.9%,6.84%,3.96%,,5.52%,58.9%,,4.18%
2026-09-03 17:00:00,0.131 Mpa,0.198 Mpa,0.403 Mpa,0.225 Mpa,,0.207 Mpa,1.95 Mpa,,0.253 Mpa,4.96%,6.12%,10.9%,3.34%,,1.75%,54.5%,,4.97%
2026-09-03 19:00:00,0.361 Mpa,0.218 Mpa,0.106 Mpa,0.226 Mpa,,0.237 Mpa,1.83 Mpa,,0.857 Mpa,9.46%,6.64%,1.96%,2.87%,,2.36%,57.3%,,21.4%
2026-09-03 21:00:00,0.638 Mpa,0.449 Mpa,0.107 Mpa,0.161 Mpa,,0.378 Mpa,0.953 Mpa,,0.287 Mpa,16.5%,14.2%,1.79%,1.64%,,6.02%,25.5%,,5.91%
2026-09-03 23:00:00,0.104 Mpa,0.518 Mpa,0.299 Mpa,0.175 Mpa,,0.215 Mpa,0.237 Mpa,,1.01 Mpa,7.01%,16.6%,8.54%,1.83%,,1.40%,1.94%,,24.4%
2026-09-04 01:00:00,0.105 Mpa,0.222 Mpa,0.617 Mpa,0.182 Mpa,,0.219 Mpa,0.237 Mpa,,0.374 Mpa,4.09%,6.73%,16.2%,2.19%,,1.54%,1.78%,,8.78%
2026-09-04 03:00:00,0.541 Mpa,0.661 Mpa,0.317 Mpa,0.142 Mpa,,0.245 Mpa,0.210 Mpa,,0.132 Mpa,16.8%,20.5%,8.86%,0.883%,,2.27%,1.18%,,1.38%
2026-09-04 05:00:00,0.367 Mpa,0.554 Mpa,0.125 Mpa,0.181 Mpa,,0.202 Mpa,0.209 Mpa,,1.74 Mpa,9.19%,16.7%,6.09%,2.73%,,2.84%,1.98%,,44.3%
2026-09-04 07:00:00,0.161 Mpa,0.587 Mpa,0.304 Mpa,,,0.311 Mpa,0.231 Mpa,,0.191 Mpa,5.92%,22.6%,7.91%,,,5.75%,1.85%,,3.27%
2026-09-04 09:00:00,0.244 Mpa,0.659 Mpa,0.194 Mpa,,,0.251 Mpa,0.230 Mpa,,0.213 Mpa,7.67%,20.5%,4.99%,,,3.80%,1.97%,,3.59%
2026-09-04 11:00:00,0.228 Mpa,0.983 Mpa,0.359 Mpa,1.24 Mpa,0 Mpa,0.264 Mpa,0.210 Mpa,,0.187 Mpa,7.30%,30.4%,9.58%,30.0%,0.821%,3.93%,1.30%,,3.01%
2026-09-04 13:00:00,0.180 Mpa,0.797 Mpa,0.244 Mpa,0.242 Mpa,0 Mpa,0.197 Mpa,0.253 Mpa,,0.202 Mpa,6.09%,25.4%,7.22%,3.57%,0.412%,1.48%,3.08%,,4.00%
2026-09-04 15:00:00,0.0236 Mpa,0.323 Mpa,0.230 Mpa,0.235 Mpa,0.00638 Mpa,0.213 Mpa,0.266 Mpa,,0.262 Mpa,3.98%,11.0%,6.16%,3.42%,1.94%,3.10%,3.02%,,10.7%
2026-09-04 17:00:00,0.541 Mpa,0.333 Mpa,0.142 Mpa,0.253 Mpa,,0.194 Mpa,0.214 Mpa,,0.387 Mpa,14.1%,10.6%,3.25%,10.4%,,2.90%,1.59%,,12.6%
2026-09-04 19:00:00,0.0869 Mpa,0.124 Mpa,0.172 Mpa,0.169 Mpa,,0.153 Mpa,0.243 Mpa,,0.740 Mpa,4.28%,4.78%,5.72%,4.33%,,1.34%,1.84%,,17.3%
2026-09-04 21:00:00,0.0628 Mpa,0.119 Mpa,0.0729 Mpa,0.824 Mpa,,0.299 Mpa,0.281 Mpa,,0.808 Mpa,1.16%,4.71%,2.69%,19.4%,,4.28%,3.28%,,20.2%
2026-09-04 23:00:00,0.0726 Mpa,0.200 Mpa,0.249 Mpa,0.954 Mpa,,0.251 Mpa,0.394 Mpa,,0.505 Mpa,2.58%,6.82%,6.43%,23.2%,,4.21%,6.60%,,10.9%
2026-09-05 01:00:00,0.0691 Mpa,0.112 Mpa,0.0645 Mpa,0.320 Mpa,,0.249 Mpa,0.204 Mpa,,0.490 Mpa,5.85%,3.59%,1.36%,5.58%,,4.52%,1.41%,,11.3%
2026-09-05 03:00:00,0.357 Mpa,0.574 Mpa,0.108 Mpa,0.294 Mpa,,0.301 Mpa,0.245 Mpa,,0.665 Mpa,9.32%,16.9%,3.10%,4.82%,,6.26%,1.96%,,15.4%
2026-09-05 05:00:00,0.133 Mpa,0.0856 Mpa,0.375 Mpa,0.299 Mpa,,0.183 Mpa,0.262 Mpa,,0.244 Mpa,7.23%,3.27%,10.3%,5.75%,,1.57%,2.75%,,4.87%
2026-09-05 07:00:00,0.118 Mpa,0.0449 Mpa,0.470 Mpa,0.624 Mpa,,0.237 Mpa,0.216 Mpa,,0.167 Mpa,5.47%,0.884%,12.7%,13.9%,,2.45%,1.35%,,10.7%
2026-09-05 09:00:00,0.0696 Mpa,0.237 Mpa,0.880 Mpa,0.913 Mpa,,0.207 Mpa,0.197 Mpa,,0.754 Mpa,4.10%,6.93%,23.8%,21.7%,,2.92%,1.11%,,18.0%
2026-09-05 11:00:00,0.149 Mpa,0.0908 Mpa,0.338 Mpa,0.875 Mpa,,0.211 Mpa,0.257 Mpa,,0.245 Mpa,7.88%,2.67%,9.05%,21.2%,,2.39%,3.12%,,11.4%
2026-09-05 13:00:00,0.215 Mpa,0.557 Mpa,1.42 Mpa,0.489 Mpa,,0.142 Mpa,0.205 Mpa,,0.247 Mpa,9.03%,17.0%,38.5%,10.5%,,1.69%,1.81%,,10.0%
2026-09-05 15:00:00,0.00914 Mpa,0.426 Mpa,0.0951 Mpa,0.491 Mpa,0.0253 Mpa,,0.422 Mpa,,0.151 Mpa,0.837%,13.1%,2.27%,10.2%,1.57%,,8.48%,,2.42%
2026-09-05 17:00:00,0.245 Mpa,0.269 Mpa,0.350 Mpa,0.441 Mpa,0.0173 Mpa,,0.246 Mpa,,0.251 Mpa,7.78%,30.2%,9.26%,9.16%,1.76%,,2.60%,,5.06%
2026-09-05 19:00:00,0.0965 Mpa,0.482 Mpa,0.293 Mpa,0.295 Mpa,,0.295 Mpa,0.209 Mpa,,0.215 Mpa,6.24%,14.7%,7.60%,4.98%,,5.35%,1.17%,,3.08%
2026-09-05 21:00:00,0.173 Mpa,0.635 Mpa,0.318 Mpa,0.516 Mpa,0.0185 Mpa,0.466 Mpa,0.206 Mpa,,0.179 Mpa,7.43%,19.2%,8.21%,10.9%,2.02%,10.1%,2.09%,,2.81%
2026-09-05 23:00:00,0.111 Mpa,0.423 Mpa,0.163 Mpa,0.455 Mpa,0.0190 Mpa,0.452 Mpa,0.297 Mpa,,0.355 Mpa,5.13%,12.7%,3.89%,9.38%,1.39%,9.53%,3.70%,,6.52%
