"Time","P_FW - I45","P_FW - I49","P_FW - I50","P_FW - I52","P_FW - I53","P_FW - I54","P_FW - I55","P_FW - I56","P_FW - I57","P_FW - I58","%FW - I45","%FW - I49","%FW - I50","%FW - I52","%FW - I53","%FW - I54","%FW - I55","%FW - I56","%FW - I57","%FW - I58"
2026-08-09 11:00:00,0.0607 Mpa,0.0444 Mpa,0.0678 Mpa,0.0159 Mpa,0.0771 Mpa,0.255 Mpa,0.437 Mpa,0.118 Mpa,0.638 Mpa,,4.09%,1.72%,2.01%,6.35%,4.34%,8.64%,15.0%,5.85%,20.1%,
2026-08-09 13:00:00,0.0964 Mpa,0.0383 Mpa,0.307 Mpa,0.299 Mpa,0.0899 Mpa,0.0171 Mpa,0.364 Mpa,0.156 Mpa,0.158 Mpa,,4.77%,1.32%,9.08%,14.2%,4.96%,1.46%,12.3%,6.75%,4.99%,
2026-08-09 15:00:00,0.0286 Mpa,1.02 Mpa,0.652 Mpa,0.0450 Mpa,0.0361 Mpa,0.00972 Mpa,0.184 Mpa,0.101 Mpa,0.0633 Mpa,0.00432 Mpa,2.38%,30.0%,19.1%,6.99%,2.95%,1.15%,6.20%,4.75%,2.52%,6.16%
2026-08-09 17:00:00,0.384 Mpa,0.0659 Mpa,0.222 Mpa,0.141 Mpa,0.0401 Mpa,0.168 Mpa,0.525 Mpa,0.396 Mpa,0.0753 Mpa,0.116 Mpa,13.7%,2.22%,8.48%,9.82%,2.22%,6.43%,17.5%,13.8%,3.35%,7.43%
2026-08-09 19:00:00,0.371 Mpa,0.206 Mpa,0.0457 Mpa,2.42 Mpa,0.162 Mpa,0.0417 Mpa,0.228 Mpa,0.141 Mpa,0.0639 Mpa,0.0637 Mpa,13.6%,7.47%,1.16%,72.2%,6.72%,2.14%,7.52%,5.52%,2.94%,6.25%
2026-08-09 21:00:00,0 Mpa,0.0446 Mpa,0.261 Mpa,0.0763 Mpa,0.0946 Mpa,0.0836 Mpa,0.172 Mpa,0.0893 Mpa,0.110 Mpa,0.0922 Mpa,2.80%,2.00%,11.3%,8.39%,4.57%,3.65%,5.78%,3.91%,3.59%,7.28%
2026-08-09 23:00:00,0.0979 Mpa,0.103 Mpa,0.121 Mpa,,0.0525 Mpa,0.115 Mpa,0.143 Mpa,0.105 Mpa,0.212 Mpa,0.0450 Mpa,5.16%,3.67%,3.46%,,2.83%,4.38%,3.89%,4.51%,6.96%,6.17%
2026-08-10 01:00:00,0.0509 Mpa,0.113 Mpa,0.0120 Mpa,0.00416 Mpa,0.0878 Mpa,0.509 Mpa,0.0520 Mpa,0.0820 Mpa,0.137 Mpa,0.0415 Mpa,4.28%,4.04%,0%,6.34%,4.24%,16.2%,1.43%,8.64%,5.23%,6.35%
2026-08-10 03:00:00,0.0237 Mpa,0.405 Mpa,0.0574 Mpa,,0.0293 Mpa,0.291 Mpa,0.198 Mpa,0.0569 Mpa,0.0536 Mpa,0.0180 Mpa,3.24%,13.9%,4.54%,,2.47%,9.63%,7.07%,2.96%,2.62%,5.82%
2026-08-10 05:00:00,0.0771 Mpa,0.118 Mpa,0.421 Mpa,,0.110 Mpa,0.123 Mpa,0.223 Mpa,0.0349 Mpa,0.140 Mpa,0.206 Mpa,5.09%,3.86%,11.9%,,5.08%,4.56%,7.28%,2.34%,5.60%,10.2%
2026-08-10 07:00:00,0.0583 Mpa,0.0400 Mpa,0.0774 Mpa,,0.0644 Mpa,0.389 Mpa,0.264 Mpa,0.00699 Mpa,0.145 Mpa,0.201 Mpa,3.79%,1.36%,2.19%,,3.54%,12.9%,8.69%,1.53%,5.23%,10.2%
2026-08-10 09:00:00,0.0821 Mpa,0.118 Mpa,0.186 Mpa,,0.117 Mpa,0.137 Mpa,0.365 Mpa,0.0182 Mpa,0.0194 Mpa,0.102 Mpa,4.68%,3.69%,5.41%,,5.46%,4.99%,12.1%,1.94%,0.726%,7.89%
2026-08-10 11:00:00,0.0842 Mpa,0.0455 Mpa,0.0135 Mpa,,0.487 Mpa,0.0529 Mpa,0.338 Mpa,0.157 Mpa,0.902 Mpa,0.147 Mpa,4.56%,1.75%,0.285%,,18.0%,2.93%,11.4%,6.44%,27.9%,8.41%
2026-08-10 13:00:00,0.144 Mpa,0.0177 Mpa,0.0583 Mpa,,,0.0813 Mpa,0.368 Mpa,0.00333 Mpa,0.199 Mpa,0.221 Mpa,6.52%,0.848%,1.78%,,,3.44%,12.3%,1.85%,6.45%,10.7%
2026-08-10 15:00:00,0.0660 Mpa,0.115 Mpa,0.316 Mpa,,0.155 Mpa,0.0786 Mpa,0.395 Mpa,0.258 Mpa,0.134 Mpa,0.169 Mpa,3.73%,3.93%,9.45%,,6.97%,3.43%,13.0%,9.40%,5.53%,8.06%
2026-08-10 17:00:00,0.0630 Mpa,0.422 Mpa,,,0.0280 Mpa,0.130 Mpa,0.113 Mpa,0.0972 Mpa,0.712 Mpa,0.200 Mpa,3.53%,13.0%,,,1.77%,4.73%,3.79%,4.44%,23.0%,9.35%
2026-08-10 19:00:00,0.00536 Mpa,0.0962 Mpa,,,0.446 Mpa,0.133 Mpa,0.480 Mpa,0.339 Mpa,0.0561 Mpa,0.0414 Mpa,1.97%,3.70%,,,16.4%,4.99%,15.6%,11.5%,2.54%,5.69%
2026-08-10 21:00:00,0.497 Mpa,0.102 Mpa,0.00119 Mpa,,0.0684 Mpa,0.0401 Mpa,0.357 Mpa,0.258 Mpa,0.479 Mpa,0.196 Mpa,16.8%,3.98%,0%,,3.71%,10.6%,11.6%,8.92%,14.4%,9.55%
2026-08-10 23:00:00,0.675 Mpa,0.146 Mpa,,,0.0884 Mpa,0.0936 Mpa,0.147 Mpa,0.178 Mpa,0.579 Mpa,0.0163 Mpa,21.8%,5.63%,,,4.32%,4.80%,4.73%,6.51%,18.2%,5.19%
2026-08-11 01:00:00,0.117 Mpa,0.101 Mpa,0 Mpa,,0.0158 Mpa,0.0673 Mpa,0.231 Mpa,0.142 Mpa,0.184 Mpa,0.0330 Mpa,5.21%,3.56%,0%,,1.74%,18.4%,7.75%,7.59%,13.5%,5.39%
2026-08-11 03:00:00,0.705 Mpa,0.196 Mpa,,,0.0267 Mpa,0.129 Mpa,0.446 Mpa,0.0164 Mpa,0.816 Mpa,0.142 Mpa,21.9%,5.96%,,,2.81%,4.86%,14.6%,2.12%,24.8%,7.75%
2026-08-11 05:00:00,0.130 Mpa,0.0384 Mpa,,,0.0813 Mpa,0.141 Mpa,0.262 Mpa,0.274 Mpa,0.165 Mpa,0.0437 Mpa,5.86%,1.26%,,,4.51%,5.34%,8.33%,9.05%,5.83%,6.45%
2026-08-11 07:00:00,0.0581 Mpa,0.0434 Mpa,,,,0.267 Mpa,0.176 Mpa,0.253 Mpa,0.769 Mpa,0.0310 Mpa,3.84%,1.47%,,,,9.19%,4.76%,8.58%,22.5%,6.37%
2026-08-11 09:00:00,0.0315 Mpa,0.0684 Mpa,,,,0.143 Mpa,0.213 Mpa,0.333 Mpa,0.166 Mpa,0.164 Mpa,2.55%,2.47%,,,,4.93%,5.84%,11.4%,5.11%,9.43%
2026-08-11 11:00:00,0.373 Mpa,0.213 Mpa,,,0.0212 Mpa,0.0846 Mpa,0.492 Mpa,0.190 Mpa,0.857 Mpa,0.00664 Mpa,12.8%,7.72%,,,2.84%,3.30%,16.1%,6.80%,25.6%,4.94%
2026-08-11 13:00:00,0.0280 Mpa,0.0459 Mpa,,,0.217 Mpa,0.676 Mpa,0.644 Mpa,0.285 Mpa,0.0728 Mpa,0.134 Mpa,2.47%,1.62%,,,9.82%,21.9%,21.1%,10.0%,3.09%,8.02%
2026-08-11 15:00:00,0.187 Mpa,0.123 Mpa,,,0.0145 Mpa,0.136 Mpa,0.580 Mpa,0.138 Mpa,0.00985 Mpa,0.159 Mpa,7.17%,3.93%,,,1.74%,4.67%,19.0%,5.52%,1.05%,9.38%
2026-08-11 17:00:00,0.0155 Mpa,0.0243 Mpa,,,0.189 Mpa,0.255 Mpa,0.165 Mpa,0.226 Mpa,0.0607 Mpa,0.127 Mpa,1.98%,0.856%,,,9.20%,8.79%,5.47%,8.42%,2.54%,7.96%
2026-08-11 19:00:00,0.0680 Mpa,0.201 Mpa,,,0.0212 Mpa,0.132 Mpa,0.0499 Mpa,0.0550 Mpa,0.0241 Mpa,0.0112 Mpa,4.01%,7.00%,,,21.6%,4.88%,1.54%,3.09%,0.769%,8.95%
2026-08-11 21:00:00,0.0570 Mpa,0.0570 Mpa,0 Mpa,,0.138 Mpa,0.197 Mpa,0.305 Mpa,0.0992 Mpa,0.0680 Mpa,0.243 Mpa,3.67%,1.93%,0%,,6.36%,6.89%,10.1%,4.31%,2.31%,10.9%
2026-08-11 23:00:00,0.180 Mpa,0.0948 Mpa,0.00111 Mpa,,0.197 Mpa,0.222 Mpa,0.278 Mpa,0.0900 Mpa,0.110 Mpa,0.0770 Mpa,7.65%,3.16%,0%,,8.43%,7.83%,9.20%,3.95%,3.76%,4.36%
2026-08-12 01:00:00,1.30 Mpa,0.344 Mpa,0.000328 Mpa,,0.0881 Mpa,0.264 Mpa,0.114 Mpa,0.233 Mpa,0.0811 Mpa,0 Mpa,38.0%,11.1%,0%,,3.69%,8.81%,3.86%,13.2%,3.07%,5.60%
2026-08-12 03:00:00,0.0701 Mpa,0.449 Mpa,0.592 Mpa,,0.175 Mpa,0.110 Mpa,0.0336 Mpa,0.0633 Mpa,0.00857 Mpa,0.00281 Mpa,4.15%,14.1%,15.4%,,6.75%,3.79%,1.01%,3.26%,0.576%,18.8%
2026-08-12 05:00:00,0.179 Mpa,0.0488 Mpa,0.432 Mpa,,0.104 Mpa,0.173 Mpa,0.545 Mpa,0.193 Mpa,0.0522 Mpa,0.0880 Mpa,7.22%,1.68%,11.4%,,4.57%,5.82%,17.8%,6.90%,1.94%,7.48%
2026-08-12 07:00:00,0.515 Mpa,0.249 Mpa,0.0876 Mpa,,0.136 Mpa,1.34 Mpa,0.103 Mpa,0.244 Mpa,0.00820 Mpa,0.00881 Mpa,16.4%,8.84%,2.41%,,5.48%,41.3%,3.96%,8.45%,0.668%,5.36%
2026-08-12 09:00:00,0.0118 Mpa,0.0435 Mpa,0.0142 Mpa,,0.0694 Mpa,0.410 Mpa,0.602 Mpa,0.0425 Mpa,0.124 Mpa,0.0288 Mpa,2.04%,1.53%,0.311%,,3.27%,12.9%,18.2%,2.75%,4.26%,27.3%
2026-08-12 11:00:00,0.127 Mpa,0.171 Mpa,0.0467 Mpa,,0.159 Mpa,0.338 Mpa,0.424 Mpa,0.469 Mpa,0.121 Mpa,0.0225 Mpa,5.51%,5.43%,1.25%,,6.18%,10.8%,13.2%,15.1%,4.33%,4.51%
2026-08-12 13:00:00,0.184 Mpa,0.114 Mpa,0.120 Mpa,,0.137 Mpa,0.600 Mpa,0.0372 Mpa,0.131 Mpa,0.144 Mpa,0.134 Mpa,10.9%,4.18%,3.81%,,6.35%,19.2%,1.18%,5.63%,4.87%,8.46%
2026-08-12 15:00:00,0.261 Mpa,0.138 Mpa,0 Mpa,0.000274 Mpa,0.0524 Mpa,0.270 Mpa,0.0211 Mpa,0.196 Mpa,0.0284 Mpa,0.0139 Mpa,8.88%,5.03%,0%,6.35%,2.95%,9.21%,0.883%,7.75%,2.13%,5.06%
2026-08-12 17:00:00,0.381 Mpa,0.115 Mpa,0 Mpa,,0.117 Mpa,0.217 Mpa,0.0771 Mpa,0.129 Mpa,0.0807 Mpa,0.0548 Mpa,15.6%,3.88%,0%,,5.30%,8.24%,2.95%,5.14%,2.94%,9.09%
2026-08-12 19:00:00,0.131 Mpa,0.0231 Mpa,0 Mpa,0 Mpa,0.0611 Mpa,0.147 Mpa,0.00445 Mpa,0.159 Mpa,0.0365 Mpa,0.0450 Mpa,6.91%,0.755%,0%,5.89%,3.09%,5.61%,0.0714%,6.15%,1.53%,18.8%
2026-08-12 21:00:00,0.110 Mpa,0.0358 Mpa,0 Mpa,0.0638 Mpa,0.147 Mpa,0.171 Mpa,0.0487 Mpa,0.0775 Mpa,0.115 Mpa,0 Mpa,5.28%,1.19%,0.390%,7.44%,6.14%,5.92%,1.62%,3.82%,4.11%,13.6%
2026-08-12 23:00:00,0.335 Mpa,0.0796 Mpa,0.114 Mpa,0.871 Mpa,0.0711 Mpa,0.0388 Mpa,0.247 Mpa,0.0153 Mpa,0.106 Mpa,0 Mpa,11.2%,4.83%,2.73%,28.6%,3.45%,13.8%,7.71%,1.97%,3.46%,6.50%
2026-08-13 01:00:00,0.176 Mpa,0.279 Mpa,0.0508 Mpa,0.411 Mpa,0.111 Mpa,0.194 Mpa,0.102 Mpa,0.0658 Mpa,0.0285 Mpa,0.0246 Mpa,7.52%,8.34%,1.28%,16.6%,5.33%,6.05%,3.25%,3.37%,0.897%,11.2%
2026-08-13 03:00:00,0.360 Mpa,0.273 Mpa,0.0852 Mpa,0.0445 Mpa,0.283 Mpa,0.120 Mpa,0.00343 Mpa,0.0652 Mpa,0.0154 Mpa,0.104 Mpa,15.3%,8.72%,2.37%,6.46%,11.5%,3.41%,0.0561%,3.85%,0.593%,15.6%
2026-08-13 05:00:00,0.750 Mpa,0.230 Mpa,0.0163 Mpa,0.178 Mpa,0.495 Mpa,0.114 Mpa,0.136 Mpa,0.128 Mpa,0.0654 Mpa,0.0757 Mpa,23.7%,7.18%,0.368%,10.1%,18.3%,4.36%,4.30%,4.91%,2.38%,11.0%
2026-08-13 07:00:00,0.530 Mpa,0.139 Mpa,0.0449 Mpa,0.0697 Mpa,0.0731 Mpa,0.0367 Mpa,0.102 Mpa,0.0430 Mpa,0.0830 Mpa,0.0234 Mpa,20.4%,4.47%,1.17%,7.72%,4.02%,2.65%,4.69%,3.15%,2.87%,4.84%
2026-08-13 09:00:00,0.501 Mpa,0.0671 Mpa,0.0368 Mpa,0.0699 Mpa,0.118 Mpa,0.0395 Mpa,0.0787 Mpa,0.00992 Mpa,0.0855 Mpa,0.0955 Mpa,17.0%,2.18%,0.945%,7.82%,4.95%,1.90%,4.72%,3.24%,3.64%,7.40%
2026-08-13 11:00:00,0.297 Mpa,0.0419 Mpa,0.0778 Mpa,0 Mpa,0.234 Mpa,0.0990 Mpa,0.118 Mpa,0.0490 Mpa,0.0604 Mpa,0.0943 Mpa,11.8%,1.36%,2.25%,3.75%,8.47%,3.98%,4.22%,4.48%,2.54%,8.04%
2026-08-13 13:00:00,0.0761 Mpa,0.205 Mpa,0.110 Mpa,0 Mpa,0 Mpa,0.524 Mpa,0.108 Mpa,0.103 Mpa,0.400 Mpa,0.107 Mpa,5.11%,6.32%,3.39%,6.16%,2%,15.9%,4.00%,4.60%,12.6%,6.87%
2026-08-13 15:00:00,0.233 Mpa,0.0305 Mpa,0.137 Mpa,0.0446 Mpa,0.480 Mpa,0.135 Mpa,0.0577 Mpa,0.901 Mpa,0.0204 Mpa,0.0754 Mpa,29.8%,1.84%,4.10%,7.56%,15.4%,4.46%,2.08%,28.8%,1.53%,5.22%
2026-08-13 17:00:00,0.176 Mpa,0.0476 Mpa,0.277 Mpa,0.168 Mpa,0.139 Mpa,0.603 Mpa,0.105 Mpa,0.138 Mpa,0.136 Mpa,0.0433 Mpa,34.2%,3.51%,8.51%,10.9%,5.82%,18.7%,3.52%,6.14%,4.67%,5.51%
2026-08-13 19:00:00,0.0382 Mpa,0 Mpa,0.103 Mpa,0.285 Mpa,0.0193 Mpa,0.178 Mpa,0.165 Mpa,0.134 Mpa,0.00607 Mpa,0.0619 Mpa,3.34%,0%,2.94%,13.6%,2.22%,7.09%,5.51%,5.21%,0.361%,6.11%
2026-08-13 21:00:00,0.418 Mpa,,0.0560 Mpa,0.0356 Mpa,0.267 Mpa,0.152 Mpa,0.467 Mpa,0.0472 Mpa,0.382 Mpa,0.194 Mpa,14.7%,,1.48%,6.59%,10.9%,5.90%,15.3%,3.04%,11.9%,9.53%
2026-08-13 23:00:00,0.0720 Mpa,,0.0827 Mpa,0.0368 Mpa,0.0693 Mpa,0.0470 Mpa,0.280 Mpa,0.0262 Mpa,0.217 Mpa,0.0788 Mpa,4.42%,,2.37%,6.67%,4.10%,2.67%,8.93%,2.52%,6.93%,6.11%
2026-08-14 01:00:00,0.155 Mpa,,0.0478 Mpa,0.115 Mpa,0.0697 Mpa,0.220 Mpa,0.309 Mpa,0.199 Mpa,0.0894 Mpa,0.174 Mpa,6.81%,,1.15%,8.66%,4.13%,7.36%,9.95%,7.25%,3.19%,9.63%
2026-08-14 03:00:00,0.0934 Mpa,0.318 Mpa,0.0586 Mpa,0.00593 Mpa,0.0539 Mpa,0.153 Mpa,0.0838 Mpa,0.368 Mpa,0.0669 Mpa,0.0793 Mpa,4.81%,10.1%,1.58%,6.41%,3.20%,5.27%,2.84%,12.4%,3.07%,6.62%
2026-08-14 05:00:00,0.0423 Mpa,0.0175 Mpa,0.00725 Mpa,0.362 Mpa,0.0544 Mpa,0.117 Mpa,0.0274 Mpa,0.114 Mpa,0.0610 Mpa,0.0433 Mpa,3.41%,0.665%,0%,14.8%,3.11%,5.46%,0.893%,6.44%,2.75%,5.57%
2026-08-14 07:00:00,0.335 Mpa,0.0616 Mpa,0.0214 Mpa,0.229 Mpa,0.147 Mpa,0.117 Mpa,0.157 Mpa,0.262 Mpa,0.0665 Mpa,0.0976 Mpa,11.8%,1.83%,0.575%,12.2%,6.39%,4.53%,5.23%,11.3%,2.64%,5.94%
2026-08-14 09:00:00,0.533 Mpa,0.0600 Mpa,0.0454 Mpa,0.197 Mpa,0.0308 Mpa,0.0251 Mpa,0.0638 Mpa,0.202 Mpa,0.0953 Mpa,0.0485 Mpa,17.1%,1.78%,1.13%,11.5%,2.08%,1.77%,2.14%,8.71%,3.85%,4.60%
2026-08-14 11:00:00,0.137 Mpa,0.163 Mpa,0.0150 Mpa,0.0128 Mpa,0.0825 Mpa,0.123 Mpa,0.151 Mpa,0.171 Mpa,0.456 Mpa,0.0672 Mpa,6.78%,5.08%,0.325%,6.99%,4.03%,4.67%,5.09%,7.16%,14.5%,5.00%
2026-08-14 13:00:00,0.131 Mpa,0.217 Mpa,0.00979 Mpa,0 Mpa,0.106 Mpa,0.0864 Mpa,0.122 Mpa,0.627 Mpa,0.0340 Mpa,0.0145 Mpa,6.38%,6.53%,0.228%,6.70%,5.22%,3.56%,4.08%,20.2%,1.30%,5.17%
2026-08-14 15:00:00,0.211 Mpa,0.0862 Mpa,0.0972 Mpa,0.0344 Mpa,0.0752 Mpa,0.147 Mpa,0.178 Mpa,0.206 Mpa,0.0489 Mpa,0.0572 Mpa,10.2%,2.72%,3.04%,7.37%,4.11%,5.35%,6.76%,8.17%,2.30%,6.55%
2026-08-14 17:00:00,0.444 Mpa,0.0174 Mpa,0.00330 Mpa,0.302 Mpa,0.894 Mpa,0.283 Mpa,0.381 Mpa,0.101 Mpa,0.0770 Mpa,0.0545 Mpa,15.9%,0.531%,0%,14.1%,32.5%,9.78%,12.5%,4.87%,2.46%,13.6%
2026-08-14 19:00:00,0.169 Mpa,0.0985 Mpa,,0.111 Mpa,0.00846 Mpa,0.279 Mpa,0.178 Mpa,0.0511 Mpa,0.190 Mpa,0.0548 Mpa,7.44%,3.21%,,8.35%,1.06%,9.61%,5.85%,3.18%,5.70%,7.65%
2026-08-14 21:00:00,0.220 Mpa,0.150 Mpa,,0.0384 Mpa,0.331 Mpa,0.326 Mpa,0.534 Mpa,0.188 Mpa,0.373 Mpa,0.0570 Mpa,9.26%,4.90%,,6.68%,12.9%,22.9%,17.3%,7.35%,11.3%,6.69%
2026-08-14 23:00:00,0.159 Mpa,0.0122 Mpa,,0.0353 Mpa,0.210 Mpa,0.734 Mpa,0.409 Mpa,0.0300 Mpa,0.215 Mpa,0.0455 Mpa,7.66%,0.455%,,6.97%,8.68%,23.0%,12.8%,2.59%,6.88%,7.25%
2026-08-15 01:00:00,0.0759 Mpa,0.244 Mpa,,0.0867 Mpa,0.0329 Mpa,0.154 Mpa,0.0515 Mpa,0.0845 Mpa,0.0775 Mpa,0.208 Mpa,6.28%,7.58%,,7.49%,2.19%,5.33%,1.67%,3.79%,2.53%,10.6%
2026-08-15 03:00:00,0.616 Mpa,0.191 Mpa,,0.107 Mpa,0.0856 Mpa,0.533 Mpa,0.0581 Mpa,0.108 Mpa,0.0703 Mpa,0.0392 Mpa,21.3%,6.38%,,7.87%,7.15%,16.8%,1.81%,4.64%,2.38%,6.15%
2026-08-15 05:00:00,0.199 Mpa,0.176 Mpa,0.0615 Mpa,0.0529 Mpa,0.0916 Mpa,0.217 Mpa,0.0230 Mpa,0.0970 Mpa,0.0430 Mpa,0.0654 Mpa,8.46%,5.89%,2.33%,7.28%,5.94%,7.33%,0.682%,4.63%,1.95%,6.36%
2026-08-15 07:00:00,0.0929 Mpa,0.154 Mpa,0.150 Mpa,0.0999 Mpa,0.0232 Mpa,0.101 Mpa,0.0231 Mpa,0.0460 Mpa,0.0950 Mpa,0.0858 Mpa,5.51%,5.73%,22.0%,8.67%,1.93%,4.35%,0.722%,2.78%,4.12%,6.13%
2026-08-15 09:00:00,0.133 Mpa,0.341 Mpa,0.0655 Mpa,0.0281 Mpa,0.0373 Mpa,0.139 Mpa,0.205 Mpa,0.259 Mpa,0.105 Mpa,0.0761 Mpa,6.47%,11.2%,3.32%,6.70%,2.53%,5.91%,6.98%,9.01%,3.81%,6.44%
2026-08-15 11:00:00,0.0904 Mpa,0.187 Mpa,0.131 Mpa,0.0579 Mpa,0.120 Mpa,0.339 Mpa,0.0876 Mpa,0.0745 Mpa,0.0948 Mpa,0.0293 Mpa,5.23%,5.71%,5.53%,7.65%,5.88%,12.0%,2.83%,3.20%,3.67%,5.03%
2026-08-15 13:00:00,0.0814 Mpa,0.421 Mpa,0.155 Mpa,0.478 Mpa,0.0103 Mpa,0.00211 Mpa,0.262 Mpa,0.297 Mpa,0.0297 Mpa,0.0775 Mpa,5.25%,13.0%,26.2%,19.3%,2.06%,1.20%,8.76%,10.3%,1.89%,6.73%
2026-08-15 15:00:00,0.0297 Mpa,0.0906 Mpa,0.362 Mpa,0.668 Mpa,0.205 Mpa,0.598 Mpa,0.0286 Mpa,0.0415 Mpa,0.0831 Mpa,0.198 Mpa,2.77%,3.08%,11.4%,24.2%,9.60%,19.8%,0.874%,3.31%,3.11%,9.65%
2026-08-15 17:00:00,0.148 Mpa,0.124 Mpa,0.623 Mpa,0.0435 Mpa,0.113 Mpa,0.123 Mpa,0.109 Mpa,,0.141 Mpa,0.145 Mpa,5.98%,3.84%,19.4%,7.37%,5.73%,4.73%,3.80%,,4.85%,7.90%
2026-08-15 19:00:00,0.0947 Mpa,0.182 Mpa,0.178 Mpa,0.0792 Mpa,0.115 Mpa,0.829 Mpa,0.246 Mpa,,0.0521 Mpa,0.0905 Mpa,10.7%,5.66%,5.18%,8.00%,5.35%,28.3%,8.26%,,2.82%,7.43%
2026-08-15 21:00:00,0.0781 Mpa,0.0994 Mpa,0.157 Mpa,0.0632 Mpa,0.123 Mpa,0.548 Mpa,0.0819 Mpa,,0.0290 Mpa,0.187 Mpa,4.62%,3.09%,4.59%,7.54%,5.62%,17.7%,2.85%,,1.89%,9.17%
2026-08-15 23:00:00,0.176 Mpa,0.0430 Mpa,0.0355 Mpa,0.0722 Mpa,0.0435 Mpa,0.0553 Mpa,0.0771 Mpa,0.0356 Mpa,0.187 Mpa,0.199 Mpa,8.48%,1.31%,0.946%,7.73%,2.40%,2.84%,2.65%,3.63%,5.97%,8.81%
2026-08-16 01:00:00,0.786 Mpa,0.501 Mpa,0.0441 Mpa,0 Mpa,0.0375 Mpa,0.0776 Mpa,0.148 Mpa,,0.0284 Mpa,0.0453 Mpa,23.8%,15.2%,1.29%,6.13%,2.13%,3.61%,4.65%,,2.11%,6.41%
2026-08-16 03:00:00,0.0320 Mpa,0.354 Mpa,0.0993 Mpa,0.0782 Mpa,0.109 Mpa,0.209 Mpa,0.0612 Mpa,0.320 Mpa,0.157 Mpa,0.193 Mpa,3.16%,10.9%,2.98%,8.27%,5.50%,7.94%,1.96%,12.0%,6.63%,11.8%
2026-08-16 05:00:00,0.0380 Mpa,0.715 Mpa,0.0210 Mpa,0.145 Mpa,0.0448 Mpa,0.462 Mpa,0.0966 Mpa,0.0451 Mpa,0.0725 Mpa,0.0336 Mpa,3.64%,22.1%,2.55%,9.56%,3.31%,15.9%,3.16%,2.52%,2.85%,5.31%
2026-08-16 07:00:00,0.213 Mpa,0.162 Mpa,0.0980 Mpa,0.0398 Mpa,0.0459 Mpa,0.393 Mpa,0.0143 Mpa,0.0498 Mpa,0.105 Mpa,0.0901 Mpa,10.1%,6.36%,2.96%,6.80%,2.86%,14.7%,0.439%,2.36%,4.30%,6.61%
2026-08-16 09:00:00,0.607 Mpa,0.127 Mpa,0.110 Mpa,0.0250 Mpa,0.0819 Mpa,0.0788 Mpa,0.234 Mpa,0.0125 Mpa,0.198 Mpa,0.0206 Mpa,19.7%,6.83%,3.35%,6.51%,4.10%,3.78%,7.78%,1.59%,6.22%,7.64%
2026-08-16 11:00:00,0.111 Mpa,0.213 Mpa,0.0537 Mpa,0.0777 Mpa,0.0689 Mpa,0.106 Mpa,0.393 Mpa,0.0290 Mpa,0.241 Mpa,0.0274 Mpa,5.67%,6.65%,1.95%,8.07%,3.83%,6.24%,13.0%,2.48%,7.69%,4.77%
2026-08-16 13:00:00,0.0475 Mpa,0.0535 Mpa,0.138 Mpa,0.0604 Mpa,0.0875 Mpa,,0.433 Mpa,0.433 Mpa,0.115 Mpa,0.129 Mpa,4.08%,1.80%,4.42%,8.17%,4.28%,,14.5%,14.2%,3.50%,7.68%
2026-08-16 15:00:00,0.0848 Mpa,0.0681 Mpa,0.0348 Mpa,0.0922 Mpa,0.306 Mpa,,0.328 Mpa,0.0816 Mpa,0.0536 Mpa,0.175 Mpa,4.86%,2.29%,1.04%,8.71%,12.3%,,10.9%,4.59%,1.60%,8.66%
2026-08-16 17:00:00,0.0708 Mpa,0.0211 Mpa,0.0737 Mpa,0.110 Mpa,0.579 Mpa,,0.173 Mpa,0.112 Mpa,0.137 Mpa,0.148 Mpa,4.86%,0.803%,2.99%,9.06%,20.8%,,5.68%,4.93%,4.68%,8.75%
2026-08-16 19:00:00,0.00528 Mpa,0.0422 Mpa,0.0313 Mpa,0.0607 Mpa,0.193 Mpa,,0.00787 Mpa,0.362 Mpa,0.183 Mpa,0.0133 Mpa,2.64%,1.24%,0.791%,7.65%,6.53%,,0.231%,16.3%,5.65%,3.95%
2026-08-16 21:00:00,0.339 Mpa,0.125 Mpa,0.0985 Mpa,0.0642 Mpa,0.306 Mpa,,0.382 Mpa,0.288 Mpa,0.130 Mpa,0.0223 Mpa,12.9%,3.85%,2.94%,7.77%,21.7%,,12.7%,12.7%,6.56%,4.97%
2026-08-16 23:00:00,0.0607 Mpa,0.0840 Mpa,0.0290 Mpa,0.0451 Mpa,1.54 Mpa,,1.24 Mpa,1.14 Mpa,0.145 Mpa,0.245 Mpa,4.04%,2.72%,0.806%,7.01%,55.1%,,39.6%,35.7%,8.52%,12.6%
2026-08-17 01:00:00,0.128 Mpa,0.0857 Mpa,0.464 Mpa,0.0619 Mpa,0.0907 Mpa,,1.43 Mpa,0.104 Mpa,0.156 Mpa,0.130 Mpa,6.23%,2.73%,13.7%,13.4%,4.23%,,45.1%,5.27%,4.90%,7.75%
2026-08-17 03:00:00,0.0658 Mpa,0.137 Mpa,0.00332 Mpa,0.00260 Mpa,0.0587 Mpa,,0 Mpa,0.175 Mpa,0.0755 Mpa,0.0322 Mpa,4.41%,4.40%,0%,6.39%,3.32%,,0%,17.2%,2.51%,13.3%
