"Time","P_FW - I38","P_FW - I39","P_FW - I40","P_FW - I41","P_FW - I42","P_FW - I43","P_FW - I44","P_FW - I47","P_FW - I48","%FW - I38","%FW - I39","%FW - I40","%FW - I41","%FW - I42","%FW - I43","%FW - I44","%FW - I47","%FW - I48"
2026-08-17 09:00:00,0.978 Mpa,0.243 Mpa,0.361 Mpa,0.161 Mpa,0.258 Mpa,0.171 Mpa,0.356 Mpa,,0.314 Mpa,27.2%,7.71%,8.55%,3.10%,7.10%,4.15%,5.46%,,5.42%
2026-08-17 11:00:00,0.382 Mpa,0.152 Mpa,0.142 Mpa,1.24 Mpa,0.0450 Mpa,0.516 Mpa,0.278 Mpa,,0.205 Mpa,10.8%,9.23%,2.05%,31.7%,0.991%,14.3%,3.78%,,2.85%
2026-08-17 13:00:00,0.00549 Mpa,0.320 Mpa,0.177 Mpa,0.351 Mpa,0.317 Mpa,3.73 Mpa,0.452 Mpa,,0.186 Mpa,0.0800%,9.47%,2.83%,15.0%,9.12%,94.9%,8.18%,,2.13%
2026-08-17 15:00:00,0.00900 Mpa,0.601 Mpa,0.455 Mpa,0.146 Mpa,0.0739 Mpa,0.193 Mpa,0.408 Mpa,,0.212 Mpa,0.164%,18.4%,10.9%,2.48%,1.72%,5.00%,6.57%,,2.84%
2026-08-17 17:00:00,0.247 Mpa,0.519 Mpa,0.295 Mpa,0.225 Mpa,0.543 Mpa,0.152 Mpa,0.365 Mpa,,0.115 Mpa,7.85%,15.6%,6.45%,4.92%,16.7%,0.856%,5.20%,,2.98%
2026-08-17 19:00:00,0.147 Mpa,0.243 Mpa,0.208 Mpa,0.0639 Mpa,0.295 Mpa,0.232 Mpa,0.412 Mpa,,0.0746 Mpa,5.90%,8.65%,3.67%,0.746%,9.86%,3.41%,6.83%,,0.289%
2026-08-17 21:00:00,0.0898 Mpa,0.373 Mpa,0.124 Mpa,0.151 Mpa,0.0471 Mpa,0.168 Mpa,0.447 Mpa,,,5.48%,10.7%,1.04%,2.70%,1.12%,1.62%,7.43%,,
2026-08-17 23:00:00,0.0943 Mpa,0.377 Mpa,0.148 Mpa,0.0924 Mpa,0.176 Mpa,0.138 Mpa,0.342 Mpa,,0.622 Mpa,5.49%,9.93%,1.90%,1.29%,6.09%,2.33%,4.68%,,13.4%
2026-08-18 01:00:00,0.100 Mpa,0.446 Mpa,0.204 Mpa,0.385 Mpa,0.328 Mpa,0.137 Mpa,0.378 Mpa,,0.315 Mpa,7.16%,18.8%,3.50%,9.12%,8.77%,0.452%,6.92%,,4.90%
2026-08-18 03:00:00,1.01 Mpa,0.203 Mpa,0.148 Mpa,0.183 Mpa,0.133 Mpa,0.139 Mpa,0.374 Mpa,,0.308 Mpa,28.7%,5.47%,1.76%,3.50%,4.01%,0.384%,6.42%,,5.28%
2026-08-18 05:00:00,0.179 Mpa,0.529 Mpa,0.126 Mpa,0.213 Mpa,0.149 Mpa,0.139 Mpa,0.528 Mpa,,0.256 Mpa,7.94%,15.0%,1.40%,4.52%,4.58%,0.514%,11.5%,,3.40%
2026-08-18 07:00:00,0.0286 Mpa,0.172 Mpa,0.0913 Mpa,0.165 Mpa,0.276 Mpa,0.165 Mpa,0.426 Mpa,,0.176 Mpa,1.67%,4.68%,0.777%,3.54%,8.25%,1.27%,8.56%,,1.34%
2026-08-18 09:00:00,0.0682 Mpa,0.258 Mpa,0.726 Mpa,0.522 Mpa,0.0453 Mpa,0.528 Mpa,0.229 Mpa,,0.462 Mpa,3.02%,7.64%,18.7%,12.8%,1.41%,11.0%,2.39%,,10.1%
2026-08-18 11:00:00,0.519 Mpa,0.423 Mpa,0.110 Mpa,0.229 Mpa,0.185 Mpa,0.168 Mpa,0.291 Mpa,,0.324 Mpa,14.4%,12.6%,1.19%,4.73%,4.95%,1.64%,3.62%,,5.16%
2026-08-18 13:00:00,0.431 Mpa,0.225 Mpa,0.276 Mpa,0.236 Mpa,0.0469 Mpa,0.700 Mpa,0.630 Mpa,,0.588 Mpa,11.9%,6.83%,6.10%,5.02%,1.52%,16.0%,15.8%,,11.7%
2026-08-18 15:00:00,0.499 Mpa,0.488 Mpa,0.200 Mpa,0.573 Mpa,0.0774 Mpa,0.180 Mpa,0.274 Mpa,,0.191 Mpa,15.1%,13.9%,3.83%,13.9%,2.56%,1.80%,5.85%,,1.51%
2026-08-18 17:00:00,0.131 Mpa,0.689 Mpa,0.215 Mpa,,0.136 Mpa,0.306 Mpa,0.279 Mpa,,0.257 Mpa,4.74%,22.6%,3.95%,,4.76%,6.01%,4.34%,,3.94%
2026-08-18 19:00:00,0.134 Mpa,0.154 Mpa,0.212 Mpa,,0.272 Mpa,0.208 Mpa,0.503 Mpa,,0.206 Mpa,5.46%,3.80%,3.74%,,9.88%,6.05%,10.0%,,2.27%
2026-08-18 21:00:00,0.243 Mpa,0.410 Mpa,0.158 Mpa,,0.170 Mpa,0.260 Mpa,0.318 Mpa,,0.239 Mpa,7.91%,11.4%,2.38%,,4.66%,6.62%,4.41%,,2.93%
2026-08-18 23:00:00,0.249 Mpa,0.760 Mpa,0.109 Mpa,,0.0594 Mpa,0.616 Mpa,0.373 Mpa,,0.250 Mpa,7.95%,22.2%,0.898%,,1.39%,14.9%,5.56%,,2.90%
2026-08-19 01:00:00,0.544 Mpa,0.450 Mpa,0.139 Mpa,,0.0198 Mpa,0.582 Mpa,0.286 Mpa,,0.376 Mpa,15.4%,12.8%,2.00%,,22.2%,12.9%,3.10%,,6.67%
2026-08-19 03:00:00,0.155 Mpa,0.268 Mpa,0.0821 Mpa,,0.0305 Mpa,0.191 Mpa,0.450 Mpa,,0.239 Mpa,5.38%,7.39%,0.522%,,1.30%,2.41%,8.24%,,3.56%
2026-08-19 05:00:00,0.128 Mpa,0.369 Mpa,0.227 Mpa,,0.0106 Mpa,0.188 Mpa,0.345 Mpa,,0.219 Mpa,5.77%,9.92%,4.48%,,0.239%,2.20%,4.57%,,2.45%
2026-08-19 07:00:00,0.429 Mpa,0.512 Mpa,0.256 Mpa,,0.215 Mpa,0.189 Mpa,0.440 Mpa,,0.307 Mpa,11.9%,14.8%,5.53%,,6.86%,2.13%,7.92%,,4.30%
2026-08-19 09:00:00,0.145 Mpa,0.923 Mpa,0.111 Mpa,,0.213 Mpa,0.156 Mpa,0.564 Mpa,,0.240 Mpa,4.95%,27.9%,1.55%,,6.49%,1.36%,11.3%,,3.34%
2026-08-19 11:00:00,0.0903 Mpa,0.523 Mpa,0.0960 Mpa,,0.0516 Mpa,0.180 Mpa,0.481 Mpa,,0.222 Mpa,5.12%,15.5%,1.02%,,1.26%,2.27%,9.63%,,2.54%
2026-08-19 13:00:00,0.202 Mpa,0.259 Mpa,0.147 Mpa,,0.0360 Mpa,0.228 Mpa,0.458 Mpa,,0.275 Mpa,6.85%,7.41%,2.45%,,1.07%,4.14%,9.03%,,4.54%
2026-08-19 15:00:00,0.392 Mpa,0.225 Mpa,0.126 Mpa,0.182 Mpa,0.0762 Mpa,0.119 Mpa,0.665 Mpa,,0.354 Mpa,11.6%,6.60%,2.13%,3.27%,24.3%,0.832%,16.3%,,6.56%
2026-08-19 17:00:00,0.0914 Mpa,0.0658 Mpa,0.0779 Mpa,0.128 Mpa,0.00841 Mpa,0.242 Mpa,0.447 Mpa,,0.198 Mpa,5.16%,3.74%,0.320%,7.10%,2.97%,3.88%,8.80%,,2.80%
2026-08-19 19:00:00,0.610 Mpa,0.480 Mpa,0.210 Mpa,0.276 Mpa,0.00812 Mpa,0.219 Mpa,0.318 Mpa,,0.289 Mpa,17.9%,14.3%,3.89%,5.51%,0.0608%,5.09%,3.65%,,4.28%
2026-08-19 21:00:00,0.169 Mpa,0.880 Mpa,0.206 Mpa,0.322 Mpa,0.261 Mpa,0.370 Mpa,0.289 Mpa,,0.256 Mpa,6.50%,26.9%,3.86%,17.3%,7.51%,7.41%,3.25%,,3.49%
2026-08-19 23:00:00,0.0308 Mpa,0.637 Mpa,1.98 Mpa,0.229 Mpa,0.0426 Mpa,0.137 Mpa,0.490 Mpa,,0.407 Mpa,3.60%,19.0%,53.6%,4.41%,2.91%,3.65%,9.19%,,7.71%
2026-08-20 01:00:00,0.0826 Mpa,0.232 Mpa,0.618 Mpa,0.177 Mpa,0.423 Mpa,0.327 Mpa,0.346 Mpa,,0.185 Mpa,4.58%,6.27%,15.3%,3.69%,12.0%,5.90%,4.07%,,1.70%
2026-08-20 03:00:00,0.320 Mpa,0.544 Mpa,0.334 Mpa,0.153 Mpa,0.634 Mpa,0.242 Mpa,0.385 Mpa,,0.323 Mpa,12.1%,15.9%,7.56%,4.33%,18.2%,6.06%,5.66%,,5.95%
2026-08-20 05:00:00,0.113 Mpa,0.0566 Mpa,0.288 Mpa,0.171 Mpa,0.150 Mpa,0.152 Mpa,0.209 Mpa,,0.173 Mpa,4.49%,1.33%,5.91%,6.78%,3.55%,0.857%,0.411%,,2.36%
2026-08-20 07:00:00,0.0412 Mpa,0.282 Mpa,0.130 Mpa,0.103 Mpa,0.205 Mpa,0.217 Mpa,0.246 Mpa,,0.429 Mpa,4.73%,7.57%,1.48%,6.95%,5.43%,2.44%,1.51%,,9.16%
2026-08-20 09:00:00,0.138 Mpa,0.170 Mpa,0.0636 Mpa,0.115 Mpa,0.0316 Mpa,0.206 Mpa,0.392 Mpa,,0.387 Mpa,5.54%,4.79%,0.218%,6.36%,0.764%,1.95%,6.16%,,7.57%
2026-08-20 11:00:00,0.225 Mpa,0.585 Mpa,0.0218 Mpa,0.102 Mpa,0.0846 Mpa,0.154 Mpa,0.418 Mpa,,0.393 Mpa,8.31%,17.5%,0%,2.43%,2.73%,0.621%,7.48%,,8.30%
2026-08-20 13:00:00,0.414 Mpa,0.327 Mpa,0.0240 Mpa,,0.0320 Mpa,0.310 Mpa,0.257 Mpa,,0.277 Mpa,11.7%,9.58%,0.0257%,,1.03%,5.34%,3.63%,,4.06%
2026-08-20 15:00:00,0.0797 Mpa,0.264 Mpa,0.589 Mpa,0.199 Mpa,0.0720 Mpa,0.155 Mpa,0.233 Mpa,,0.270 Mpa,4.13%,7.50%,15.4%,5.05%,2.04%,8.88%,2.80%,,3.86%
2026-08-20 17:00:00,0.106 Mpa,0.180 Mpa,0.543 Mpa,0.187 Mpa,0.0777 Mpa,0.141 Mpa,0.258 Mpa,,0.334 Mpa,2.99%,4.76%,14.1%,4.18%,2.56%,1.14%,3.76%,,6.15%
2026-08-20 19:00:00,0.0713 Mpa,1.68 Mpa,0.0805 Mpa,0.813 Mpa,0.0799 Mpa,0.145 Mpa,0.259 Mpa,,0.189 Mpa,3.11%,51.3%,0.821%,20.3%,4.15%,1.06%,2.68%,,1.30%
2026-08-20 21:00:00,0.0962 Mpa,0.347 Mpa,0.475 Mpa,0.462 Mpa,0.0678 Mpa,0.153 Mpa,0.197 Mpa,,0.341 Mpa,2.81%,10.1%,11.9%,10.9%,2.88%,1.25%,0.794%,,5.99%
2026-08-20 23:00:00,0.104 Mpa,0.494 Mpa,0.134 Mpa,0.181 Mpa,0.104 Mpa,0.143 Mpa,0.251 Mpa,,0.171 Mpa,2.93%,14.3%,2.38%,4.18%,3.24%,0.852%,2.62%,,1.32%
2026-08-21 01:00:00,0.138 Mpa,0.461 Mpa,0.0239 Mpa,0.463 Mpa,0.369 Mpa,0.278 Mpa,0.434 Mpa,,0.404 Mpa,4.57%,13.7%,0.0907%,11.4%,10.6%,4.12%,9.40%,,10.8%
2026-08-21 03:00:00,0.271 Mpa,0.486 Mpa,1.18 Mpa,0.134 Mpa,0.0593 Mpa,0.575 Mpa,0.383 Mpa,,0.190 Mpa,9.97%,14.2%,31.4%,2.32%,2.77%,12.0%,8.09%,,10.9%
2026-08-21 05:00:00,0.143 Mpa,0.183 Mpa,0.141 Mpa,0.179 Mpa,0.0424 Mpa,0.236 Mpa,0.224 Mpa,,0.223 Mpa,6.84%,4.85%,2.05%,3.19%,1.36%,2.92%,2.48%,,2.77%
2026-08-21 07:00:00,0.185 Mpa,0.284 Mpa,0.166 Mpa,0.138 Mpa,0.186 Mpa,0.246 Mpa,0.402 Mpa,,0.273 Mpa,7.45%,7.85%,2.41%,1.99%,5.97%,3.10%,7.74%,,4.55%
2026-08-21 09:00:00,0.141 Mpa,0.186 Mpa,0.232 Mpa,0.538 Mpa,0.102 Mpa,0.338 Mpa,0.715 Mpa,,0.242 Mpa,6.73%,5.04%,4.63%,13.0%,3.44%,20.9%,17.0%,,3.43%
2026-08-21 11:00:00,0.693 Mpa,0.150 Mpa,0.171 Mpa,0.315 Mpa,0.323 Mpa,0.220 Mpa,0.421 Mpa,,0.330 Mpa,20.7%,3.84%,2.78%,6.77%,10.1%,3.28%,7.21%,,5.68%
2026-08-21 13:00:00,0.597 Mpa,0.347 Mpa,0.160 Mpa,0.925 Mpa,0.00120 Mpa,0.0960 Mpa,1.29 Mpa,,0.246 Mpa,18.4%,9.92%,2.71%,24.5%,0.100%,10.4%,35.0%,,3.11%
2026-08-21 15:00:00,0.162 Mpa,0.283 Mpa,0.407 Mpa,0.696 Mpa,0.226 Mpa,0.130 Mpa,,,0.334 Mpa,8.04%,7.92%,9.51%,22.9%,7.17%,0.568%,,,5.88%
2026-08-21 17:00:00,0.237 Mpa,0.172 Mpa,0.103 Mpa,0.218 Mpa,0.0331 Mpa,0.181 Mpa,,,0.280 Mpa,7.96%,4.45%,1.55%,4.11%,37.0%,2.10%,,,5.50%
2026-08-21 19:00:00,0.730 Mpa,0.112 Mpa,0.710 Mpa,0.161 Mpa,0.00139 Mpa,0.165 Mpa,,,0.316 Mpa,20.9%,2.43%,18.1%,3.29%,34.8%,1.18%,,,6.09%
2026-08-21 21:00:00,0.952 Mpa,0.110 Mpa,0.891 Mpa,0.165 Mpa,0.149 Mpa,0.247 Mpa,0.109 Mpa,,0.271 Mpa,24.4%,2.42%,23.5%,3.31%,4.60%,3.49%,0.203%,,5.34%
2026-08-21 23:00:00,0.739 Mpa,0.399 Mpa,0.102 Mpa,0.194 Mpa,0.0734 Mpa,0.194 Mpa,0.0592 Mpa,,0.266 Mpa,19.9%,11.4%,0.875%,3.30%,2.16%,1.69%,0.252%,,4.91%
2026-08-22 01:00:00,0.300 Mpa,,0.0478 Mpa,0.137 Mpa,0.0127 Mpa,0.161 Mpa,0.0558 Mpa,,0.230 Mpa,9.21%,,0.200%,2.35%,0.437%,1.44%,0.404%,,3.31%
2026-08-22 03:00:00,0.317 Mpa,0.0225 Mpa,0.0766 Mpa,0.153 Mpa,0.0403 Mpa,0.203 Mpa,,,0.250 Mpa,11.3%,0%,0.725%,2.48%,1.25%,2.16%,,,4.93%
2026-08-22 05:00:00,0.186 Mpa,0.143 Mpa,0.142 Mpa,0.169 Mpa,0.0801 Mpa,0.169 Mpa,,,0.185 Mpa,8.28%,3.68%,2.45%,3.15%,2.69%,0.943%,,,2.22%
2026-08-22 07:00:00,0.0499 Mpa,0.0000720 Mpa,0.189 Mpa,0.152 Mpa,0.0920 Mpa,0.340 Mpa,,,0.387 Mpa,5.33%,2.10%,3.79%,2.73%,2.93%,5.73%,,,6.33%
2026-08-22 09:00:00,0.269 Mpa,0.518 Mpa,0.165 Mpa,0.135 Mpa,0.219 Mpa,0.176 Mpa,,,0.217 Mpa,8.62%,17.4%,3.62%,2.40%,6.57%,1.53%,,,2.31%
2026-08-22 11:00:00,0.0176 Mpa,0.0848 Mpa,0.348 Mpa,0.146 Mpa,0.503 Mpa,0.161 Mpa,,,0.741 Mpa,1.34%,1.53%,8.10%,2.63%,16.2%,0.939%,,,17.6%
2026-08-22 13:00:00,0.160 Mpa,0.0812 Mpa,0.0943 Mpa,0.146 Mpa,0.507 Mpa,0.233 Mpa,,,0.603 Mpa,8.26%,2.47%,1.92%,2.87%,14.1%,2.77%,,,14.8%
2026-08-22 15:00:00,0.153 Mpa,0.00109 Mpa,0.0959 Mpa,0.294 Mpa,0.103 Mpa,0.469 Mpa,,,0.406 Mpa,3.80%,3.87%,1.00%,6.41%,3.35%,9.49%,,,8.84%
2026-08-22 17:00:00,0.150 Mpa,0.0819 Mpa,0.694 Mpa,0.0670 Mpa,0.135 Mpa,0.195 Mpa,,,1.17 Mpa,4.16%,2.08%,17.9%,1.09%,4.33%,2.02%,,,28.9%
2026-08-22 19:00:00,0.151 Mpa,0.252 Mpa,0.258 Mpa,0.0736 Mpa,0.0248 Mpa,0.313 Mpa,,,0.858 Mpa,4.58%,6.61%,5.44%,0.886%,0.764%,5.08%,,,19.2%
2026-08-22 21:00:00,0.150 Mpa,0.212 Mpa,0.172 Mpa,0.227 Mpa,0.348 Mpa,0.298 Mpa,,,0.271 Mpa,3.87%,5.12%,2.77%,4.71%,10.4%,4.62%,,,3.38%
2026-08-22 23:00:00,0.0296 Mpa,0.259 Mpa,0.121 Mpa,0.146 Mpa,0 Mpa,0.227 Mpa,0.664 Mpa,,0.276 Mpa,0.350%,6.58%,1.25%,2.39%,0.158%,4.74%,18.2%,,4.08%
2026-08-23 01:00:00,0.166 Mpa,0.191 Mpa,1.30 Mpa,0.144 Mpa,0.724 Mpa,0.201 Mpa,0.602 Mpa,,1.35 Mpa,3.90%,4.51%,33.7%,2.44%,19.2%,2.21%,14.1%,,33.9%
2026-08-23 03:00:00,0.284 Mpa,0.209 Mpa,0.384 Mpa,0.307 Mpa,0.216 Mpa,0.191 Mpa,0.317 Mpa,,0.241 Mpa,8.12%,4.96%,9.47%,6.92%,10.9%,1.74%,5.06%,,4.49%
2026-08-23 05:00:00,0.161 Mpa,0.231 Mpa,0.298 Mpa,0.317 Mpa,0.0265 Mpa,0.246 Mpa,0.261 Mpa,,,4.46%,6.07%,7.27%,7.53%,0.663%,4.80%,3.16%,,
2026-08-23 07:00:00,0.116 Mpa,0.395 Mpa,0.709 Mpa,0.346 Mpa,0.240 Mpa,0.243 Mpa,0.244 Mpa,,,3.80%,11.5%,19.3%,7.93%,6.35%,3.31%,2.85%,,
2026-08-23 09:00:00,0.161 Mpa,0.0685 Mpa,0.593 Mpa,0.183 Mpa,0.0448 Mpa,0.174 Mpa,0.224 Mpa,,,6.34%,1.62%,15.7%,5.75%,1.26%,1.27%,3.26%,,
2026-08-23 11:00:00,0.380 Mpa,0.0651 Mpa,0.615 Mpa,0.141 Mpa,0.0430 Mpa,0.198 Mpa,0.372 Mpa,,0.544 Mpa,14.2%,1.12%,16.8%,2.58%,1.21%,2.23%,6.86%,,13.0%
2026-08-23 13:00:00,0.0792 Mpa,0.0514 Mpa,0.314 Mpa,0.392 Mpa,1.53 Mpa,0.239 Mpa,0.277 Mpa,,,3.22%,1.10%,7.49%,13.7%,43.4%,3.19%,3.85%,,
2026-08-23 15:00:00,0.545 Mpa,0.452 Mpa,0.464 Mpa,0.105 Mpa,1.68 Mpa,0.122 Mpa,0.382 Mpa,,,27.9%,13.3%,12.7%,4.35%,47.2%,0.676%,6.21%,,
2026-08-23 17:00:00,0 Mpa,0.756 Mpa,0.430 Mpa,0.0725 Mpa,2.41 Mpa,1.61 Mpa,0.113 Mpa,,,0%,20.2%,10.9%,1.51%,64.0%,37.9%,0.0329%,,
2026-08-23 19:00:00,0.0295 Mpa,0.258 Mpa,0.687 Mpa,0.516 Mpa,2.47 Mpa,0.591 Mpa,0.669 Mpa,,,0.806%,6.55%,17.1%,12.6%,65.3%,12.7%,16.2%,,
2026-08-23 21:00:00,0.328 Mpa,0.907 Mpa,0.451 Mpa,0.313 Mpa,0.0115 Mpa,0.589 Mpa,0.523 Mpa,,,9.43%,25.5%,10.9%,6.79%,0%,17.7%,12.8%,,
2026-08-23 23:00:00,0.218 Mpa,0.402 Mpa,0.0844 Mpa,0.455 Mpa,,0.158 Mpa,0.217 Mpa,,,7.97%,10.8%,0.0830%,10.8%,,6.80%,1.90%,,
2026-08-24 01:00:00,0.198 Mpa,0.359 Mpa,0.143 Mpa,0.544 Mpa,,0.173 Mpa,0.283 Mpa,,,7.27%,10.1%,1.96%,12.8%,,0.960%,5.13%,,
2026-08-24 03:00:00,0.984 Mpa,0.693 Mpa,0.275 Mpa,0.147 Mpa,,0.189 Mpa,0.199 Mpa,,,27.2%,19.7%,5.44%,2.56%,,1.78%,2.18%,,
2026-08-24 05:00:00,1.30 Mpa,1.06 Mpa,0.390 Mpa,0.124 Mpa,,0.406 Mpa,0.196 Mpa,,,35.8%,29.6%,9.15%,6.18%,,8.00%,2.90%,,
2026-08-24 07:00:00,0.865 Mpa,0.189 Mpa,0.618 Mpa,0.175 Mpa,,0.225 Mpa,0.370 Mpa,,,22.6%,4.56%,17.4%,3.40%,,2.94%,6.67%,,
2026-08-24 09:00:00,0.128 Mpa,0.361 Mpa,0.0237 Mpa,1.25 Mpa,0.524 Mpa,0.275 Mpa,0.204 Mpa,,,3.21%,10.4%,0.743%,32.5%,12.5%,4.34%,1.28%,,
2026-08-24 11:00:00,0.125 Mpa,0.268 Mpa,0.334 Mpa,0.812 Mpa,,0.183 Mpa,0.195 Mpa,,,7.68%,7.24%,9.60%,20.6%,,1.88%,4.20%,,
2026-08-24 13:00:00,0.187 Mpa,0.0988 Mpa,,0.108 Mpa,,0.110 Mpa,0.247 Mpa,,,5.90%,2.33%,,1.73%,,0.424%,3.60%,,
2026-08-24 15:00:00,0.257 Mpa,0.0661 Mpa,0.536 Mpa,0.199 Mpa,,0.287 Mpa,0.381 Mpa,,0.143 Mpa,7.98%,2.41%,14.0%,4.54%,,4.30%,7.14%,,1.20%
2026-08-24 17:00:00,0.0822 Mpa,0.710 Mpa,0.248 Mpa,0.191 Mpa,,0.295 Mpa,0.286 Mpa,,0.0971 Mpa,3.85%,21.6%,5.18%,4.21%,,4.73%,3.73%,,0%
2026-08-24 19:00:00,0.206 Mpa,0.287 Mpa,0.169 Mpa,0.228 Mpa,,0.659 Mpa,0.575 Mpa,,0.0758 Mpa,7.68%,7.54%,2.64%,4.52%,,14.4%,14.0%,,1.94%
2026-08-24 21:00:00,0.112 Mpa,0.319 Mpa,0.0779 Mpa,0.622 Mpa,0.0576 Mpa,0.229 Mpa,0.253 Mpa,,0.273 Mpa,4.94%,8.47%,0.108%,15.3%,1.94%,2.62%,3.11%,,6.06%
2026-08-24 23:00:00,0.0491 Mpa,0.342 Mpa,0.0735 Mpa,0.252 Mpa,0.0398 Mpa,0.253 Mpa,0.256 Mpa,,0.803 Mpa,3.07%,9.22%,0.0808%,5.59%,4.23%,11.3%,3.12%,,20.1%
2026-08-25 01:00:00,0.0683 Mpa,0.286 Mpa,0.110 Mpa,0.315 Mpa,,0.153 Mpa,0.254 Mpa,,0.204 Mpa,4.02%,7.66%,0.980%,7.14%,,0.459%,2.26%,,3.33%
2026-08-25 03:00:00,0.149 Mpa,0.166 Mpa,0.289 Mpa,0.108 Mpa,,0.186 Mpa,0.498 Mpa,,0.178 Mpa,6.38%,3.81%,6.05%,1.34%,,1.32%,10.1%,,1.62%
2026-08-25 05:00:00,0.622 Mpa,0.0887 Mpa,0.335 Mpa,0.190 Mpa,,0.216 Mpa,0.178 Mpa,,0.127 Mpa,19.6%,2.14%,7.97%,3.51%,,3.07%,1.86%,,10.9%
2026-08-25 07:00:00,0.440 Mpa,0.423 Mpa,0.229 Mpa,0.681 Mpa,,0.210 Mpa,0.123 Mpa,,0.454 Mpa,13.1%,13.7%,4.45%,16.5%,,2.35%,1.17%,,9.08%
2026-08-25 09:00:00,0.463 Mpa,0.711 Mpa,0.373 Mpa,0.268 Mpa,,0.283 Mpa,0.406 Mpa,,0.460 Mpa,12.6%,21.6%,8.49%,5.80%,,9.33%,8.36%,,9.68%
2026-08-25 11:00:00,0.771 Mpa,0.544 Mpa,0.443 Mpa,0.379 Mpa,,0.224 Mpa,0.322 Mpa,,0.497 Mpa,21.6%,16.7%,10.7%,8.71%,,4.37%,5.77%,,10.4%
2026-08-25 13:00:00,0.703 Mpa,0.439 Mpa,0.486 Mpa,0.0612 Mpa,,0.716 Mpa,0.251 Mpa,,0.263 Mpa,20.4%,13.9%,11.9%,1.02%,,20.4%,4.18%,,5.96%
2026-08-25 15:00:00,0.417 Mpa,0.157 Mpa,0.343 Mpa,0.979 Mpa,,0.911 Mpa,0.661 Mpa,,0.288 Mpa,13.5%,4.50%,7.52%,24.2%,,23.0%,15.5%,,5.49%
2026-08-25 17:00:00,0.0922 Mpa,0.0556 Mpa,0.207 Mpa,0.389 Mpa,,0.170 Mpa,0.217 Mpa,,0.610 Mpa,7.73%,2.61%,4.29%,9.38%,,1.60%,2.27%,,13.4%
2026-08-25 19:00:00,0.00499 Mpa,0.326 Mpa,0.566 Mpa,0.162 Mpa,,0.333 Mpa,0.329 Mpa,,0.226 Mpa,4.73%,8.82%,13.7%,3.17%,,5.68%,9.79%,,3.57%
2026-08-25 21:00:00,0.000893 Mpa,1.14 Mpa,0.893 Mpa,0.151 Mpa,,0.157 Mpa,0.323 Mpa,,0.240 Mpa,4.69%,32.2%,23.3%,2.64%,,0.902%,4.27%,,4.86%
2026-08-25 23:00:00,0.0360 Mpa,0.213 Mpa,0.616 Mpa,0.163 Mpa,,0.151 Mpa,0.396 Mpa,,0.428 Mpa,4.90%,5.46%,14.5%,3.11%,,0.771%,7.35%,,9.89%
2026-08-26 01:00:00,0.0619 Mpa,0.0652 Mpa,0.402 Mpa,0.162 Mpa,,0.170 Mpa,0.834 Mpa,,0.207 Mpa,6.28%,2.14%,9.37%,3.39%,,1.88%,22.0%,,2.84%
2026-08-26 03:00:00,0.0128 Mpa,0.0427 Mpa,0.484 Mpa,0.256 Mpa,,0.159 Mpa,0.743 Mpa,,0.166 Mpa,11.3%,0.164%,11.8%,5.79%,,0.754%,17.5%,,1.77%
2026-08-26 05:00:00,0.265 Mpa,0.629 Mpa,0.325 Mpa,0.161 Mpa,,0.207 Mpa,0.507 Mpa,,0.264 Mpa,7.64%,18.0%,7.44%,3.54%,,3.47%,11.5%,,5.38%
2026-08-26 07:00:00,0.284 Mpa,1.22 Mpa,0.392 Mpa,0.165 Mpa,,0.212 Mpa,0.479 Mpa,,0.130 Mpa,9.61%,38.4%,9.07%,3.38%,,6.09%,10.9%,,0.365%
2026-08-26 09:00:00,0.804 Mpa,0.453 Mpa,0.513 Mpa,0.724 Mpa,,0.276 Mpa,0.304 Mpa,,0.240 Mpa,21.6%,13.2%,12.7%,18.4%,,5.39%,4.33%,,3.68%
2026-08-26 11:00:00,0.678 Mpa,0.607 Mpa,0.423 Mpa,0.119 Mpa,,0.430 Mpa,0.632 Mpa,,0.163 Mpa,19.9%,17.8%,10.4%,1.59%,,9.82%,14.0%,,1.32%
2026-08-26 13:00:00,0.577 Mpa,0.524 Mpa,0.183 Mpa,0.172 Mpa,,0.529 Mpa,0.328 Mpa,,1.13 Mpa,16.9%,15.3%,8.29%,3.71%,,13.1%,5.45%,,28.2%
2026-08-26 15:00:00,0.263 Mpa,0.433 Mpa,0.459 Mpa,0.265 Mpa,,0.429 Mpa,0.537 Mpa,,0.146 Mpa,8.71%,13.0%,11.4%,5.64%,,9.75%,11.4%,,1.14%
2026-08-26 17:00:00,0.247 Mpa,0.0793 Mpa,0.169 Mpa,0.123 Mpa,,0.146 Mpa,0.199 Mpa,,0.252 Mpa,20.1%,3.43%,3.47%,1.70%,,1.16%,5.47%,,4.94%
2026-08-26 19:00:00,0.0755 Mpa,0.431 Mpa,0.465 Mpa,1.15 Mpa,,0.183 Mpa,0.209 Mpa,,0.227 Mpa,9.52%,12.1%,11.7%,29.7%,,1.82%,1.24%,,3.94%
2026-08-26 21:00:00,0.0367 Mpa,0.489 Mpa,0.310 Mpa,0.0923 Mpa,,0.133 Mpa,0.314 Mpa,,0.243 Mpa,5.74%,13.8%,7.17%,1.28%,,0.196%,4.04%,,4.53%
