"Time","P_BW - I45","P_BW - I49","P_BW - I50","P_BW - I52","P_BW - I53","P_BW - I54","P_BW - I55","P_BW - I56","P_BW - I57","P_BW - I58","%BW - I45","%BW - I49","%BW - I50","%BW - I52","%BW - I53","%BW - I54","%BW - I55","%BW - I56","%BW - I57","%BW - I58"
2026-08-08 19:00:00,0.0809 Mpa,0.0612 Mpa,0.0345 Mpa,0.180 Mpa,0.0764 Mpa,0.0969 Mpa,0.188 Mpa,0.187 Mpa,0.0809 Mpa,0.0640 Mpa,2.44%,1.88%,0.958%,5.24%,2.41%,3.19%,6.52%,5.40%,2.14%,1.78%
2026-08-08 21:00:00,0.0620 Mpa,0.160 Mpa,0.0302 Mpa,0.111 Mpa,0.0632 Mpa,0.0651 Mpa,0.238 Mpa,0.0434 Mpa,0.0833 Mpa,0.0752 Mpa,1.68%,5.24%,0.942%,3.22%,2.11%,2.07%,8.30%,0.834%,2.19%,2.09%
2026-08-08 23:00:00,0.138 Mpa,0.120 Mpa,0.0104 Mpa,0.0888 Mpa,0.0776 Mpa,0.125 Mpa,0.245 Mpa,0.0725 Mpa,0.149 Mpa,0.113 Mpa,3.93%,3.80%,0.423%,2.66%,2.85%,3.86%,8.10%,1.64%,4.43%,3.22%
2026-08-09 01:00:00,0.137 Mpa,0.0455 Mpa,0.164 Mpa,0.0524 Mpa,0.0598 Mpa,0.0744 Mpa,0.374 Mpa,0.176 Mpa,0.0614 Mpa,,3.80%,1.48%,4.76%,1.62%,2.17%,1.54%,10.3%,4.85%,1.47%,
2026-08-09 03:00:00,0.117 Mpa,0.00366 Mpa,0.128 Mpa,0.0702 Mpa,0.0619 Mpa,0.0839 Mpa,0.210 Mpa,0.0553 Mpa,0.136 Mpa,0.0156 Mpa,4.54%,0%,3.84%,2.12%,2.31%,1.75%,7.00%,1.67%,3.88%,0.448%
2026-08-09 05:00:00,0.0867 Mpa,0.0620 Mpa,0.0339 Mpa,0.0539 Mpa,0.0955 Mpa,0.0539 Mpa,0.221 Mpa,0.133 Mpa,0.106 Mpa,,2.97%,2.33%,0.979%,1.54%,3.32%,1.45%,7.34%,3.91%,2.85%,
2026-08-09 07:00:00,0.0975 Mpa,0.0413 Mpa,0.0772 Mpa,0.0805 Mpa,0.0971 Mpa,0.0411 Mpa,0.171 Mpa,0.182 Mpa,0.0497 Mpa,,2.78%,1.40%,2.26%,2.44%,3.41%,1.31%,5.78%,4.92%,1.17%,
2026-08-09 09:00:00,0.0703 Mpa,0.0339 Mpa,0.0547 Mpa,0.0702 Mpa,0.0844 Mpa,0.0674 Mpa,0.101 Mpa,0.180 Mpa,0.176 Mpa,,2.60%,1.17%,1.55%,2.44%,2.97%,2.08%,3.38%,4.96%,5.18%,
2026-08-09 11:00:00,0.0790 Mpa,0.101 Mpa,0.0653 Mpa,0.0646 Mpa,0.117 Mpa,0.259 Mpa,0.401 Mpa,0.127 Mpa,0.157 Mpa,,2.95%,3.45%,1.98%,1.91%,4.44%,7.78%,13.7%,3.51%,4.55%,
2026-08-09 13:00:00,0.105 Mpa,0.0771 Mpa,0.175 Mpa,0.0713 Mpa,0.0802 Mpa,0.0462 Mpa,0.311 Mpa,0.221 Mpa,0.131 Mpa,,3.32%,2.45%,5.32%,2.22%,3.06%,1.30%,10.7%,6.03%,3.90%,
2026-08-09 15:00:00,0.0637 Mpa,0.208 Mpa,0.148 Mpa,0.0702 Mpa,0.0866 Mpa,0.0479 Mpa,0.137 Mpa,0.0977 Mpa,0.0891 Mpa,0.0445 Mpa,1.93%,6.51%,4.36%,2.36%,3.12%,1.41%,4.49%,2.47%,2.50%,0.978%
2026-08-09 17:00:00,0.125 Mpa,0.0542 Mpa,0.0912 Mpa,0.129 Mpa,0.0291 Mpa,0.0852 Mpa,0.284 Mpa,0.120 Mpa,0.0790 Mpa,0.155 Mpa,3.91%,1.88%,2.73%,3.78%,1.04%,2.45%,9.34%,3.02%,2.42%,4.04%
2026-08-09 19:00:00,0.242 Mpa,0.171 Mpa,0.0769 Mpa,0.0686 Mpa,0.0992 Mpa,0.0611 Mpa,0.151 Mpa,0.116 Mpa,0.101 Mpa,0.115 Mpa,7.26%,5.29%,2.50%,2.18%,4.04%,1.60%,5.01%,2.99%,2.95%,3.04%
2026-08-09 21:00:00,0 Mpa,0.0608 Mpa,0.121 Mpa,0.0324 Mpa,0.122 Mpa,0.0602 Mpa,0.158 Mpa,0.138 Mpa,0.161 Mpa,0.131 Mpa,0%,2.03%,3.68%,0.882%,4.85%,1.57%,5.33%,3.81%,5.07%,3.61%
2026-08-09 23:00:00,0.178 Mpa,0.0953 Mpa,0.137 Mpa,,0.0651 Mpa,0.184 Mpa,0.116 Mpa,0.134 Mpa,0.0936 Mpa,0.0654 Mpa,4.88%,3.23%,4.20%,,2.74%,5.26%,3.14%,3.35%,2.57%,1.77%
2026-08-10 01:00:00,0.0632 Mpa,0.184 Mpa,2.18 Mpa,0.000640 Mpa,0.0802 Mpa,0.101 Mpa,0.145 Mpa,0.103 Mpa,0.195 Mpa,0.0949 Mpa,1.86%,6.13%,70.0%,0%,2.89%,2.98%,4.45%,2.72%,5.85%,2.56%
2026-08-10 03:00:00,0.0368 Mpa,0.157 Mpa,0.0455 Mpa,,0.0726 Mpa,0.163 Mpa,0.233 Mpa,0.0917 Mpa,0.0962 Mpa,0.0507 Mpa,1.09%,5.05%,1.31%,,2.79%,4.85%,7.53%,2.34%,2.85%,1.32%
2026-08-10 05:00:00,0.0792 Mpa,0.162 Mpa,0.224 Mpa,,0.0987 Mpa,0.133 Mpa,0.0982 Mpa,0.0486 Mpa,0.116 Mpa,0.126 Mpa,2.23%,5.20%,6.21%,,3.44%,4.26%,3.22%,1.03%,3.44%,3.44%
2026-08-10 07:00:00,0.0907 Mpa,0.0626 Mpa,0.108 Mpa,,0.101 Mpa,0.0826 Mpa,0.0683 Mpa,0.0503 Mpa,0.0724 Mpa,0.210 Mpa,2.73%,2.42%,3.06%,,3.62%,2.62%,2.29%,0.963%,2.08%,6.02%
2026-08-10 09:00:00,0.0827 Mpa,0.0731 Mpa,0.174 Mpa,,0.102 Mpa,0.114 Mpa,0.127 Mpa,0.0458 Mpa,0.342 Mpa,0.169 Mpa,2.53%,2.75%,5.16%,,3.77%,3.44%,4.19%,0.938%,10.0%,5.05%
2026-08-10 11:00:00,0.0926 Mpa,0.0561 Mpa,0.0804 Mpa,,0.171 Mpa,0.126 Mpa,0.225 Mpa,0.0819 Mpa,0.0992 Mpa,0.257 Mpa,2.82%,1.98%,2.37%,,5.96%,3.70%,7.41%,2.14%,2.75%,7.46%
2026-08-10 13:00:00,0.149 Mpa,0.195 Mpa,0.0520 Mpa,,,0.0632 Mpa,0.382 Mpa,0.0425 Mpa,0.163 Mpa,0.135 Mpa,4.48%,6.16%,1.45%,,,1.88%,12.5%,0.897%,5.07%,3.89%
2026-08-10 15:00:00,0.0813 Mpa,0.0477 Mpa,0.0480 Mpa,,0.158 Mpa,0.0850 Mpa,0.121 Mpa,0.175 Mpa,0.171 Mpa,0.137 Mpa,2.49%,1.53%,1.41%,,5.50%,2.12%,4.01%,4.80%,5.19%,4.08%
2026-08-10 17:00:00,0.0878 Mpa,0.172 Mpa,,,0.104 Mpa,0.112 Mpa,0.0850 Mpa,0.159 Mpa,0.349 Mpa,0.156 Mpa,2.65%,5.66%,,,3.44%,3.13%,2.86%,4.32%,10.4%,4.62%
2026-08-10 19:00:00,0.0378 Mpa,0.103 Mpa,,,0.0484 Mpa,0.197 Mpa,0.112 Mpa,0.166 Mpa,0.0572 Mpa,0.0861 Mpa,1.02%,3.36%,,,1.80%,5.92%,3.73%,4.41%,1.68%,2.61%
2026-08-10 21:00:00,0.0848 Mpa,0.124 Mpa,0.000297 Mpa,,0.0994 Mpa,0.0638 Mpa,0.0992 Mpa,0.169 Mpa,0.0586 Mpa,0.126 Mpa,2.45%,4.08%,0.0156%,,3.85%,1.84%,3.38%,4.57%,1.69%,3.66%
2026-08-10 23:00:00,0.220 Mpa,0.102 Mpa,,,0.0402 Mpa,0.0878 Mpa,0.562 Mpa,0.125 Mpa,0.224 Mpa,0.0677 Mpa,6.43%,3.32%,,,1.55%,2.64%,18.0%,3.21%,11.7%,2.00%
2026-08-11 01:00:00,0.395 Mpa,0.135 Mpa,0 Mpa,,0.0297 Mpa,0.122 Mpa,0.145 Mpa,0.112 Mpa,0.161 Mpa,0.0880 Mpa,11.3%,4.72%,0%,,1.09%,3.73%,4.92%,2.85%,5.29%,2.53%
2026-08-11 03:00:00,0.172 Mpa,0.0606 Mpa,,,0.0368 Mpa,0.104 Mpa,0.159 Mpa,0.0384 Mpa,0.180 Mpa,0.0795 Mpa,5.08%,2.04%,,,1.29%,3.20%,5.40%,0.679%,5.64%,2.28%
2026-08-11 05:00:00,0.119 Mpa,0.0366 Mpa,,,0.129 Mpa,0.176 Mpa,0.282 Mpa,0.103 Mpa,0.201 Mpa,0.0740 Mpa,3.51%,1.23%,,,4.68%,5.29%,9.15%,3.00%,5.92%,1.95%
2026-08-11 07:00:00,0.0354 Mpa,0.0870 Mpa,,,,0.0966 Mpa,0.251 Mpa,0.101 Mpa,0.176 Mpa,0.0631 Mpa,0.915%,2.93%,,,,2.90%,6.82%,3.13%,5.18%,1.69%
2026-08-11 09:00:00,0.0772 Mpa,0.0974 Mpa,,,,0.102 Mpa,0.152 Mpa,0.321 Mpa,0.159 Mpa,0.0863 Mpa,2.28%,3.15%,,,,2.56%,4.30%,9.72%,4.63%,2.37%
2026-08-11 11:00:00,0.176 Mpa,0.180 Mpa,,,0.00148 Mpa,0.119 Mpa,0.0618 Mpa,0.200 Mpa,0.110 Mpa,0.0717 Mpa,5.14%,6.12%,,,0%,3.19%,2.11%,6.33%,3.05%,2.05%
2026-08-11 13:00:00,0.0892 Mpa,0.0736 Mpa,,,0.0600 Mpa,0.0933 Mpa,0.0632 Mpa,0.125 Mpa,0.0525 Mpa,0.101 Mpa,2.53%,2.43%,,,2.26%,2.78%,2.08%,3.97%,1.47%,2.92%
2026-08-11 15:00:00,0.189 Mpa,0.0905 Mpa,,,0.107 Mpa,0.140 Mpa,0.0626 Mpa,0.241 Mpa,0.0405 Mpa,0.163 Mpa,5.64%,2.97%,,,3.88%,3.68%,2.19%,7.59%,1.02%,4.59%
2026-08-11 17:00:00,0.0349 Mpa,0.0652 Mpa,,,0.0271 Mpa,0.0848 Mpa,0.150 Mpa,0.150 Mpa,0.0739 Mpa,0.0687 Mpa,0.851%,2.26%,,,0.984%,2.67%,4.97%,4.14%,2.03%,1.98%
2026-08-11 19:00:00,0.0799 Mpa,0.0825 Mpa,,,0.0306 Mpa,0.0878 Mpa,0.138 Mpa,0.0702 Mpa,0.0461 Mpa,0.0737 Mpa,2.38%,2.66%,,,1.12%,2.65%,4.52%,1.58%,1.24%,2.07%
2026-08-11 21:00:00,0.0907 Mpa,0.0662 Mpa,0 Mpa,,0.205 Mpa,0.192 Mpa,0.102 Mpa,0.151 Mpa,0.0603 Mpa,0.205 Mpa,2.75%,2.28%,0%,,7.70%,6.21%,3.43%,3.83%,1.62%,5.83%
2026-08-11 23:00:00,0.194 Mpa,0.118 Mpa,0.000851 Mpa,,0.153 Mpa,0.121 Mpa,0.155 Mpa,0.0968 Mpa,0.147 Mpa,0.111 Mpa,5.96%,3.97%,0%,,5.69%,3.66%,5.24%,2.42%,4.39%,3.12%
2026-08-12 01:00:00,0.252 Mpa,0.183 Mpa,0.0313 Mpa,,0.172 Mpa,0.178 Mpa,0.143 Mpa,0.0903 Mpa,0.0816 Mpa,0 Mpa,7.56%,6.18%,0.779%,,5.21%,5.32%,4.79%,2.34%,2.20%,0%
2026-08-12 03:00:00,0.0490 Mpa,0.0803 Mpa,0.369 Mpa,,0.162 Mpa,0.112 Mpa,0.0810 Mpa,0.0883 Mpa,0.0229 Mpa,0.0201 Mpa,1.72%,2.61%,9.57%,,5.44%,3.01%,2.67%,2.03%,0.409%,0.476%
2026-08-12 05:00:00,0.103 Mpa,0.162 Mpa,0.142 Mpa,,0.150 Mpa,0.139 Mpa,0.266 Mpa,0.189 Mpa,0.0862 Mpa,0.183 Mpa,3.13%,5.26%,4.25%,,5.45%,3.66%,8.47%,5.40%,2.39%,4.83%
2026-08-12 07:00:00,0.0966 Mpa,0.148 Mpa,0.0234 Mpa,,0.0752 Mpa,0.104 Mpa,0.288 Mpa,0.170 Mpa,0.0307 Mpa,0.0510 Mpa,2.79%,4.77%,0.639%,,2.71%,3.16%,8.57%,5.13%,0.798%,1.30%
2026-08-12 09:00:00,0.0563 Mpa,0.128 Mpa,0.0491 Mpa,,0.0997 Mpa,0.282 Mpa,0.0433 Mpa,0.117 Mpa,0.0653 Mpa,0.0614 Mpa,1.46%,3.94%,1.44%,,3.01%,7.38%,1.07%,3.99%,1.87%,2.05%
2026-08-12 11:00:00,0.0875 Mpa,0.0591 Mpa,0.0244 Mpa,,0.205 Mpa,0.419 Mpa,0.108 Mpa,0.252 Mpa,0.0908 Mpa,0.0716 Mpa,2.80%,1.89%,0.839%,,6.27%,11.6%,3.44%,8.62%,2.77%,2.01%
2026-08-12 13:00:00,0.103 Mpa,0.169 Mpa,0.0767 Mpa,,0.0896 Mpa,0.378 Mpa,0.0535 Mpa,0.173 Mpa,0.154 Mpa,0.0700 Mpa,3.12%,5.35%,2.57%,,3.13%,10.8%,1.76%,5.82%,4.56%,1.90%
2026-08-12 15:00:00,0.0865 Mpa,0.230 Mpa,0 Mpa,0 Mpa,0.0726 Mpa,0.156 Mpa,0.0646 Mpa,0.0386 Mpa,0.0755 Mpa,0.0870 Mpa,2.61%,7.53%,0%,0%,2.66%,4.10%,2.34%,0.679%,2.10%,2.45%
2026-08-12 17:00:00,0.140 Mpa,0.151 Mpa,0 Mpa,,0.0660 Mpa,0.124 Mpa,0.0821 Mpa,0.223 Mpa,0.0783 Mpa,0.0918 Mpa,5.10%,5.04%,0%,,2.52%,3.82%,2.88%,6.79%,2.43%,2.49%
2026-08-12 19:00:00,0.106 Mpa,0.0540 Mpa,0 Mpa,0 Mpa,0.0952 Mpa,0.143 Mpa,0.0353 Mpa,0.266 Mpa,0.0652 Mpa,0.135 Mpa,4.11%,2.11%,0.163%,0%,3.35%,4.30%,1.13%,7.26%,1.93%,3.68%
2026-08-12 21:00:00,0.102 Mpa,0.0465 Mpa,0 Mpa,0.109 Mpa,0.106 Mpa,0.131 Mpa,0.166 Mpa,0.0629 Mpa,0.0641 Mpa,0 Mpa,3.31%,1.61%,7.47%,2.87%,3.72%,3.47%,5.22%,1.31%,1.78%,0.00361%
2026-08-12 23:00:00,0.0872 Mpa,0.0941 Mpa,0.0421 Mpa,0.345 Mpa,0.137 Mpa,0.0541 Mpa,0.0882 Mpa,0.0435 Mpa,0.113 Mpa,0 Mpa,2.75%,3.18%,0.976%,9.66%,4.85%,1.69%,2.69%,0.858%,3.21%,0%
2026-08-13 01:00:00,0.133 Mpa,0.223 Mpa,0.0705 Mpa,0.0462 Mpa,0.103 Mpa,0.120 Mpa,0.107 Mpa,0.0569 Mpa,0.0526 Mpa,0.0167 Mpa,4.29%,7.01%,1.99%,1.37%,3.62%,2.56%,3.36%,1.14%,1.26%,0.407%
2026-08-13 03:00:00,0.126 Mpa,0.177 Mpa,0.118 Mpa,0.0535 Mpa,0.151 Mpa,0.0923 Mpa,0.0169 Mpa,0.0650 Mpa,0.0447 Mpa,0.0480 Mpa,4.69%,5.83%,3.51%,1.72%,5.45%,1.09%,0.487%,1.65%,1.06%,1.28%
2026-08-13 05:00:00,0.110 Mpa,0.241 Mpa,0.0517 Mpa,0.159 Mpa,0.283 Mpa,0.123 Mpa,0.151 Mpa,0.126 Mpa,0.0891 Mpa,0.0325 Mpa,4.02%,7.60%,1.51%,4.94%,9.72%,3.53%,4.82%,3.36%,2.57%,0.818%
2026-08-13 07:00:00,0.191 Mpa,0.133 Mpa,0.0354 Mpa,0.0771 Mpa,0.0488 Mpa,0.0615 Mpa,0.0909 Mpa,0.0576 Mpa,0.0740 Mpa,0.0812 Mpa,6.42%,4.17%,1.05%,2.30%,1.88%,1.63%,2.91%,1.05%,2.25%,1.99%
2026-08-13 09:00:00,0.370 Mpa,0.143 Mpa,0.0460 Mpa,0.108 Mpa,0.102 Mpa,0.145 Mpa,0.0687 Mpa,0.0835 Mpa,0.0786 Mpa,0.0661 Mpa,11.1%,4.50%,1.36%,3.08%,3.56%,4.05%,2.37%,2.02%,2.29%,1.67%
2026-08-13 11:00:00,0.244 Mpa,0.0924 Mpa,0.107 Mpa,0 Mpa,0.162 Mpa,0.0377 Mpa,0.149 Mpa,0.0456 Mpa,0.103 Mpa,0.0643 Mpa,8.09%,2.81%,3.36%,0%,5.15%,0.551%,4.96%,0.582%,3.06%,1.78%
2026-08-13 13:00:00,0.0508 Mpa,0.351 Mpa,0.107 Mpa,0 Mpa,0 Mpa,0.244 Mpa,0.0519 Mpa,0.162 Mpa,0.116 Mpa,0.135 Mpa,1.82%,10.7%,3.18%,0%,0%,6.02%,1.77%,4.42%,3.48%,3.82%
2026-08-13 15:00:00,0.162 Mpa,0.0796 Mpa,0.306 Mpa,0.00764 Mpa,0.0545 Mpa,0.167 Mpa,0.0533 Mpa,0.114 Mpa,0.0808 Mpa,0.0719 Mpa,5.35%,2.56%,9.81%,0%,1.71%,4.06%,1.74%,2.86%,2.29%,2.16%
2026-08-13 17:00:00,0.127 Mpa,0.176 Mpa,0.185 Mpa,0.0787 Mpa,0.0860 Mpa,0.231 Mpa,0.0859 Mpa,0.160 Mpa,0.0799 Mpa,0.0989 Mpa,3.76%,5.22%,5.42%,2.34%,3.15%,5.65%,3.04%,4.05%,2.21%,2.73%
2026-08-13 19:00:00,0.0869 Mpa,0 Mpa,0.0463 Mpa,0.149 Mpa,0.0518 Mpa,0.0768 Mpa,0.262 Mpa,0.0773 Mpa,0.0713 Mpa,0.129 Mpa,2.49%,0%,1.33%,5.03%,1.75%,2.37%,8.84%,1.66%,2.10%,3.63%
2026-08-13 21:00:00,0.115 Mpa,,0.0694 Mpa,0.0619 Mpa,0.119 Mpa,0.125 Mpa,0.165 Mpa,0.0914 Mpa,0.155 Mpa,0.172 Mpa,3.79%,,1.99%,2.41%,4.24%,3.72%,5.56%,2.10%,4.77%,4.94%
2026-08-13 23:00:00,0.185 Mpa,,0.0741 Mpa,0.0692 Mpa,0.0911 Mpa,0.0664 Mpa,0.151 Mpa,0.0441 Mpa,0.186 Mpa,0.105 Mpa,5.48%,,2.27%,3.45%,3.21%,1.88%,4.87%,0.695%,5.66%,3.06%
2026-08-14 01:00:00,0.0491 Mpa,,0.0699 Mpa,0.0929 Mpa,0.0654 Mpa,0.269 Mpa,0.142 Mpa,0.154 Mpa,0.0926 Mpa,0.126 Mpa,1.38%,,1.95%,3.58%,2.31%,7.84%,4.68%,4.01%,2.62%,3.50%
2026-08-14 03:00:00,0.0952 Mpa,0.106 Mpa,0.0317 Mpa,0.00254 Mpa,0.0608 Mpa,0.197 Mpa,0.0825 Mpa,0.0755 Mpa,0.0541 Mpa,0.121 Mpa,2.59%,3.23%,0.851%,0%,2.14%,5.58%,2.77%,1.62%,1.62%,3.34%
2026-08-14 05:00:00,0.110 Mpa,0.128 Mpa,0.0368 Mpa,0.571 Mpa,0.0752 Mpa,0.100 Mpa,0.0679 Mpa,0.0768 Mpa,0.0963 Mpa,0.103 Mpa,3.20%,4.03%,0.971%,15.6%,2.72%,2.58%,2.28%,2.22%,2.75%,2.98%
2026-08-14 07:00:00,0.215 Mpa,0.0676 Mpa,0.0108 Mpa,0.107 Mpa,0.132 Mpa,0.0890 Mpa,0.113 Mpa,0.180 Mpa,0.0934 Mpa,0.0773 Mpa,6.18%,2.06%,0.287%,2.97%,4.87%,2.58%,3.78%,4.88%,2.72%,2.11%
2026-08-14 09:00:00,0.282 Mpa,0.164 Mpa,0.0422 Mpa,0.133 Mpa,0.0696 Mpa,0.0350 Mpa,0.0815 Mpa,0.137 Mpa,0.117 Mpa,0.0950 Mpa,8.16%,5.23%,1.15%,3.78%,2.61%,1.02%,2.75%,3.66%,3.54%,2.70%
2026-08-14 11:00:00,0.116 Mpa,0.117 Mpa,0.0660 Mpa,0.0146 Mpa,0.0665 Mpa,0.0749 Mpa,0.287 Mpa,0.139 Mpa,0.0915 Mpa,0.0877 Mpa,3.97%,4.03%,1.98%,0.409%,2.49%,2.14%,9.48%,3.57%,2.79%,2.37%
2026-08-14 13:00:00,0.136 Mpa,0.135 Mpa,0.0457 Mpa,0 Mpa,0.187 Mpa,0.0430 Mpa,0.0711 Mpa,0.520 Mpa,0.0838 Mpa,0.141 Mpa,5.01%,4.09%,1.37%,0%,6.83%,1.08%,2.46%,14.3%,2.40%,3.95%
2026-08-14 15:00:00,0.140 Mpa,0.155 Mpa,0.0898 Mpa,0.0310 Mpa,0.0632 Mpa,0.117 Mpa,0.120 Mpa,0.373 Mpa,0.0755 Mpa,0.0745 Mpa,5.56%,5.21%,2.75%,0.709%,2.53%,3.36%,4.11%,10.5%,2.19%,1.91%
2026-08-14 17:00:00,0.154 Mpa,0.119 Mpa,0.183 Mpa,0.174 Mpa,0.204 Mpa,0.138 Mpa,0.177 Mpa,0.164 Mpa,0.109 Mpa,0.0634 Mpa,5.03%,3.80%,6.03%,5.34%,7.75%,4.12%,5.86%,4.46%,3.19%,1.82%
2026-08-14 19:00:00,0.144 Mpa,0.0846 Mpa,,0.0561 Mpa,0.0570 Mpa,0.253 Mpa,0.151 Mpa,0.0778 Mpa,0.192 Mpa,0.0528 Mpa,4.26%,2.89%,,1.88%,1.91%,7.61%,4.85%,1.87%,5.68%,1.35%
2026-08-14 21:00:00,0.208 Mpa,0.0989 Mpa,,0.0452 Mpa,0.158 Mpa,0.148 Mpa,0.148 Mpa,0.145 Mpa,0.166 Mpa,0.0833 Mpa,6.44%,3.19%,,1.19%,5.81%,4.25%,4.96%,3.69%,4.97%,2.26%
2026-08-14 23:00:00,0.164 Mpa,0.0989 Mpa,,0.0457 Mpa,0.0538 Mpa,0.278 Mpa,0.0827 Mpa,0.0510 Mpa,0.141 Mpa,0.0551 Mpa,5.30%,3.24%,,1.39%,1.86%,8.07%,2.64%,0.944%,4.18%,1.50%
2026-08-15 01:00:00,0.127 Mpa,0.165 Mpa,,0.0780 Mpa,0.0643 Mpa,0.140 Mpa,0.0743 Mpa,0.0922 Mpa,0.0872 Mpa,0.150 Mpa,4.73%,5.40%,,2.58%,2.22%,3.96%,2.41%,2.23%,2.50%,3.89%
2026-08-15 03:00:00,0.108 Mpa,0.182 Mpa,,0.0647 Mpa,0.0720 Mpa,0.181 Mpa,0.0641 Mpa,0.0656 Mpa,0.0629 Mpa,0.0614 Mpa,3.53%,5.92%,,2.18%,2.44%,5.07%,2.07%,1.48%,1.76%,1.58%
2026-08-15 05:00:00,0.0556 Mpa,0.345 Mpa,0.000535 Mpa,0.0861 Mpa,0.0677 Mpa,0.130 Mpa,0.0604 Mpa,0.0664 Mpa,0.0956 Mpa,0.119 Mpa,1.58%,11.0%,0%,2.44%,2.31%,3.92%,1.87%,1.40%,2.79%,3.34%
2026-08-15 07:00:00,0.0656 Mpa,0.209 Mpa,0.0515 Mpa,0.0853 Mpa,0.0668 Mpa,0.111 Mpa,0.0356 Mpa,0.0523 Mpa,0.111 Mpa,0.108 Mpa,1.77%,6.70%,1.50%,2.37%,2.32%,3.37%,1.12%,0.779%,3.10%,2.82%
2026-08-15 09:00:00,0.0930 Mpa,0.153 Mpa,0.0837 Mpa,0.0435 Mpa,0.0760 Mpa,0.157 Mpa,0.118 Mpa,0.229 Mpa,0.0755 Mpa,0.0956 Mpa,2.71%,5.05%,2.58%,1.14%,2.76%,4.81%,3.87%,6.46%,2.24%,2.67%
2026-08-15 11:00:00,0.0887 Mpa,0.136 Mpa,0.0551 Mpa,0.0846 Mpa,0.0634 Mpa,0.102 Mpa,0.129 Mpa,0.0866 Mpa,0.105 Mpa,0.0774 Mpa,2.99%,4.36%,1.90%,2.38%,2.40%,3.11%,4.20%,1.87%,3.07%,2.17%
2026-08-15 13:00:00,0.0431 Mpa,0.0606 Mpa,0.0328 Mpa,0.103 Mpa,0.290 Mpa,0.0333 Mpa,0.156 Mpa,0.251 Mpa,0.0804 Mpa,0.0724 Mpa,1.67%,1.81%,0.921%,2.91%,10.5%,0.877%,5.21%,7.10%,2.42%,2.06%
2026-08-15 15:00:00,0.0668 Mpa,0.0750 Mpa,0.199 Mpa,0.140 Mpa,0.102 Mpa,0.227 Mpa,0.0486 Mpa,0.290 Mpa,0.125 Mpa,0.168 Mpa,2.44%,2.39%,6.10%,3.89%,3.68%,6.71%,1.52%,8.28%,3.75%,5.04%
2026-08-15 17:00:00,0.128 Mpa,0.0956 Mpa,0.277 Mpa,0.0424 Mpa,0.126 Mpa,0.118 Mpa,0.123 Mpa,,0.0849 Mpa,0.184 Mpa,4.29%,3.01%,9.46%,1.21%,4.83%,3.37%,3.91%,,2.74%,5.28%
2026-08-15 19:00:00,0.0804 Mpa,0.0890 Mpa,0.700 Mpa,0.0832 Mpa,0.107 Mpa,0.200 Mpa,0.180 Mpa,,0.0665 Mpa,0.114 Mpa,2.21%,2.76%,21.3%,2.34%,4.32%,6.01%,5.94%,,1.84%,3.23%
2026-08-15 21:00:00,0.0464 Mpa,0.0838 Mpa,0.117 Mpa,0.0658 Mpa,0.142 Mpa,0.149 Mpa,0.0615 Mpa,,0.0565 Mpa,0.214 Mpa,1.14%,2.57%,3.67%,1.81%,5.38%,3.98%,1.99%,,1.63%,6.32%
2026-08-15 23:00:00,0.188 Mpa,0.0982 Mpa,0.0338 Mpa,0.0968 Mpa,0.0640 Mpa,0.0483 Mpa,0.191 Mpa,0.0169 Mpa,0.181 Mpa,0.190 Mpa,6.27%,2.95%,0.946%,2.70%,2.27%,1.38%,6.25%,0.0333%,5.33%,5.37%
2026-08-16 01:00:00,0.365 Mpa,0.149 Mpa,0.0827 Mpa,0 Mpa,0.0506 Mpa,0.198 Mpa,0.0758 Mpa,,0.0844 Mpa,0.194 Mpa,9.70%,4.59%,2.65%,0%,2.00%,6.01%,2.47%,,2.46%,5.46%
2026-08-16 03:00:00,0.0680 Mpa,0.384 Mpa,0.123 Mpa,0.00613 Mpa,0.161 Mpa,0.175 Mpa,0.0945 Mpa,0.0362 Mpa,0.0792 Mpa,0.0749 Mpa,2.08%,11.7%,3.86%,0.159%,6.22%,5.35%,3.09%,0%,2.31%,2.03%
2026-08-16 05:00:00,0.0616 Mpa,0.121 Mpa,0.0863 Mpa,0.0938 Mpa,0.0476 Mpa,0.0734 Mpa,0.151 Mpa,0.0635 Mpa,0.185 Mpa,0.100 Mpa,2.04%,3.89%,2.58%,2.62%,1.66%,2.19%,4.94%,1.09%,5.62%,2.85%
2026-08-16 07:00:00,0.129 Mpa,0.160 Mpa,0.0908 Mpa,0.0635 Mpa,0.0694 Mpa,0.0657 Mpa,0.0155 Mpa,0.0849 Mpa,0.111 Mpa,0.0857 Mpa,4.56%,5.38%,2.70%,1.77%,2.59%,2.34%,0.504%,1.86%,3.44%,2.33%
2026-08-16 09:00:00,0.201 Mpa,0.155 Mpa,0.0760 Mpa,0.0419 Mpa,0.0816 Mpa,0.102 Mpa,0.153 Mpa,0.0561 Mpa,0.186 Mpa,0.0449 Mpa,5.90%,5.27%,2.27%,1.15%,2.82%,3.18%,5.06%,0.997%,5.97%,1.21%
2026-08-16 11:00:00,0.0918 Mpa,0.172 Mpa,0.100 Mpa,0.0933 Mpa,0.0559 Mpa,0.100 Mpa,0.256 Mpa,0.0808 Mpa,0.178 Mpa,0.0977 Mpa,2.79%,5.47%,3.08%,2.62%,1.98%,3.14%,8.41%,2.02%,5.42%,2.78%
